index,objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,uniquePspsSTid,primaryDetection,bestDetection,gippDetectID,gstackDetectID,gstackImageID,gra,gdec,graErr,gdecErr,gEpoch,gPSFMag,gPSFMagErr,gApMag,gApMagErr,gKronMag,gKronMagErr,ginfoFlag,ginfoFlag2,ginfoFlag3,gnFrames,gxPos,gyPos,gxPosErr,gyPosErr,gpsfMajorFWHM,gpsfMinorFWHM,gpsfTheta,gpsfCore,gpsfLikelihood,gpsfQf,gpsfQfPerfect,gpsfChiSq,gmomentXX,gmomentXY,gmomentYY,gmomentR1,gmomentRH,gPSFFlux,gPSFFluxErr,gApFlux,gApFluxErr,gApFillFac,gApRadius,gKronFlux,gKronFluxErr,gKronRad,gexpTime,gExtNSigma,gsky,gskyErr,gzp,gPlateScale,rippDetectID,rstackDetectID,rstackImageID,rra,rdec,rraErr,rdecErr,rEpoch,rPSFMag,rPSFMagErr,rApMag,rApMagErr,rKronMag,rKronMagErr,rinfoFlag,rinfoFlag2,rinfoFlag3,rnFrames,rxPos,ryPos,rxPosErr,ryPosErr,rpsfMajorFWHM,rpsfMinorFWHM,rpsfTheta,rpsfCore,rpsfLikelihood,rpsfQf,rpsfQfPerfect,rpsfChiSq,rmomentXX,rmomentXY,rmomentYY,rmomentR1,rmomentRH,rPSFFlux,rPSFFluxErr,rApFlux,rApFluxErr,rApFillFac,rApRadius,rKronFlux,rKronFluxErr,rKronRad,rexpTime,rExtNSigma,rsky,rskyErr,rzp,rPlateScale,iippDetectID,istackDetectID,istackImageID,ira,idec,iraErr,idecErr,iEpoch,iPSFMag,iPSFMagErr,iApMag,iApMagErr,iKronMag,iKronMagErr,iinfoFlag,iinfoFlag2,iinfoFlag3,inFrames,ixPos,iyPos,ixPosErr,iyPosErr,ipsfMajorFWHM,ipsfMinorFWHM,ipsfTheta,ipsfCore,ipsfLikelihood,ipsfQf,ipsfQfPerfect,ipsfChiSq,imomentXX,imomentXY,imomentYY,imomentR1,imomentRH,iPSFFlux,iPSFFluxErr,iApFlux,iApFluxErr,iApFillFac,iApRadius,iKronFlux,iKronFluxErr,iKronRad,iexpTime,iExtNSigma,isky,iskyErr,izp,iPlateScale,zippDetectID,zstackDetectID,zstackImageID,zra,zdec,zraErr,zdecErr,zEpoch,zPSFMag,zPSFMagErr,zApMag,zApMagErr,zKronMag,zKronMagErr,zinfoFlag,zinfoFlag2,zinfoFlag3,znFrames,zxPos,zyPos,zxPosErr,zyPosErr,zpsfMajorFWHM,zpsfMinorFWHM,zpsfTheta,zpsfCore,zpsfLikelihood,zpsfQf,zpsfQfPerfect,zpsfChiSq,zmomentXX,zmomentXY,zmomentYY,zmomentR1,zmomentRH,zPSFFlux,zPSFFluxErr,zApFlux,zApFluxErr,zApFillFac,zApRadius,zKronFlux,zKronFluxErr,zKronRad,zexpTime,zExtNSigma,zsky,zskyErr,zzp,zPlateScale,yippDetectID,ystackDetectID,ystackImageID,yra,ydec,yraErr,ydecErr,yEpoch,yPSFMag,yPSFMagErr,yApMag,yApMagErr,yKronMag,yKronMagErr,yinfoFlag,yinfoFlag2,yinfoFlag3,ynFrames,yxPos,yyPos,yxPosErr,yyPosErr,ypsfMajorFWHM,ypsfMinorFWHM,ypsfTheta,ypsfCore,ypsfLikelihood,ypsfQf,ypsfQfPerfect,ypsfChiSq,ymomentXX,ymomentXY,ymomentYY,ymomentR1,ymomentRH,yPSFFlux,yPSFFluxErr,yApFlux,yApFluxErr,yApFillFac,yApRadius,yKronFlux,yKronFluxErr,yKronRad,yexpTime,yExtNSigma,ysky,yskyErr,yzp,yPlateScale,distance,SkyMapper_StarClass,g_elong,g_a,g_b,g_pa,r_elong,r_a,r_b,r_pa,i_elong,i_a,i_b,i_pa,z_elong,z_a,z_b,z_pa,NED_name,NED_type,NED_vel,NED_redshift,NED_mag,NED_redshift_flag,g-r,r-i,i-z,z-y,g-rErr,r-iErr,i-zErr,z-yErr,gApMag_gKronMag,rApMag_rKronMag,iApMag_iKronMag,zApMag_zKronMag,yApMag_yKronMag,7DCD,hasSimbad,sourceClass
52,234732496,,,,234732496,,,,,,,,,,,,,,0,,,,,302.867493,-30.907711,,,,,,,,,,11.081401,-29.701942,,,10,2,2,3,3,1,,1,1,,,,302.86746,-30.9076997,22,29,,16.6463,0.0684,,,16.6228,0.1666,,,,,,,,,,,,,,,,0.7147,,,,,,5267.505,40.77631,,,,,5123.724,219.62,3.5,,,,,,0.5,,,,302.867494,-30.9077084,22,29,,16.3159,0.0096,,,16.23,0.0858,,,,,,,,,,,,,,,,0.7794,,,,,,5555.069,,,,,,5297.339,38.20275,3.58,,,,,,0.5,,,,302.8675014,-30.9077214,22,29,,16.0884,0.007,,,16.1012,0.0123,,,,,,,,,,,,,,,,1.579,,,,,,,,,,,,69011.98,143.5926,3.5,,,,,,0.5,,,,302.8674969,-30.9077239,22,29,,16.0268,0.0135,,,16.0777,0.0159,,,,,,,,,,,,,,,,1.078,,,,,,,104.9976,,,,,38820.48,475.1878,3.5,,,,,,0.5,,,,302.867493,-30.907711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,105.92,0.96,1.105,2.219,2.008,73.77,1.063,2.352,2.214,-59.15,1.072,2.97,2.771,85.03,1.11,2.749,2.476,-53.91,WISEA J201128.18-305427.7,UvS,,,,,,,,,,,,,,,,,,,0,1.0
55,234732499,,,,234732499,,,,,,,,,,,,,,0,,,,,302.879475,-30.90365,,,,,,,,,,11.089102,-29.710743,,,10,2,2,3,3,1,,1,1,,,,302.879423,-30.903647,109,36,,16.9524,0.0131,,,16.7245,0.0662,,,,,,,,,,,,,,,,1.257,,,,,,3792.317,51.74328,,,,,4426.557,294.5041,5.18,,,,,,0.5,,,,302.8794511,-30.9036275,109,36,,16.6229,0.0219,,,16.1942,0.0566,,,,,,,,,,,,,,,,5.382,,,,,,4106.792,,,,,,6068.476,94.78855,5.65,,,,,,0.5,,,,302.8797479,-30.9039305,109,36,,16.4721,0.0173,,,16.0754,0.0868,,,,,,,,,,,,,,,,3620.0,,,,,,,,,,,,33302.88,5532.86,3.5,,,,,,0.5,,,,302.8797692,-30.903955,109,36,,16.4389,0.0301,,,16.05,0.1243,,,,,,,,,,,,,,,,1300.0,,,,,,,3080.133,,,,,18011.59,617.7661,3.5,,,,,,0.5,,,,302.879475,-30.90365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,78.21,0.9,1.154,2.106,1.825,-78.84,1.053,2.223,2.112,-36.95,1.718,4.995,2.907,-43.68,2.009,4.988,2.483,-44.29,WISEA J201131.12-305414.2,UvS,,,,,,,,,,,,,,,,,,,0,1.0
57,234732501,,,,234732501,,,,,,,,,,,,,,0,,,,,302.865071,-30.90297,,,,,,,,,,11.086009,-29.69866,,,7,0,2,2,3,1,,1,1,,,,,,106,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,302.8650842,-30.9029649,106,42,,17.4766,0.09,,,17.3902,0.2032,,,,,,,,,,,,,,,,0.2912,,,,,,1805.728,,,,,,1535.358,19.87433,5.03,,,,,,0.5,,,,302.8651257,-30.9030834,106,42,,17.1411,0.0109,,,16.9923,0.0579,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,26513.36,474.8275,3.5,,,,,,0.5,,,,302.865144,-30.9031016,106,42,,16.992,0.011,,,16.8453,0.0306,,,,,,,,,,,,,,,,18.87,,,,,,,363.179,,,,,16129.17,467.0006,3.5,,,,,,0.5,,,,302.865071,-30.90297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,118.68,0.514,,,,,1.339,1.368,1.022,-85.02,1.359,3.501,2.576,-45.76,1.51,3.308,2.191,-45.0,WISEA J201127.62-305411.3,IrS,,,,,,,,,,,,,,,,,,,0,1.0
60,234732507,,,,234732507,,,,,,,,,,,,,,0,,,,,302.876173,-30.886248,,,,,,,,,,11.107509,-29.70331,,,13,2,3,4,4,1,,1,1,,,,302.8761847,-30.8862713,36,20,,17.1809,0.0112,,,17.2599,0.0682,,,,,,,,,,,,,,,,0.6066,,,,,,2427.769,22.58367,,,,,2384.354,120.6216,3.5,,,,,,0.5,,,,302.8762348,-30.8862632,36,20,,16.6817,0.0084,,,16.6652,0.042,,,,,,,,,,,,,,,,0.694,,,,,,3418.059,,,,,,3402.225,25.52326,3.5,,,,,,0.5,,,,302.8761379,-30.8862197,36,20,,16.3027,0.0093,,,16.2801,0.0203,,,,,,,,,,,,,,,,1.324,,,,,,,,,,,,56609.98,121.9669,3.5,,,,,,0.5,,,,302.8761872,-30.8862501,36,20,,16.1681,0.023,,,16.1415,0.0158,,,,,,,,,,,,,,,,3.028,,,,,,,172.1882,,,,,35467.27,473.7632,3.5,,,,,,0.5,,,,302.876173,-30.886248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,130.21,0.973,1.139,2.115,1.857,-71.39,1.177,2.361,2.006,-75.79,1.341,3.682,2.746,-69.05,1.117,2.782,2.491,-64.45,WISEA J201130.27-305310.5,IrS,,,,,,,,,,,,,,,,,,,0,1.0
61,234732538,,,,234732538,,,,,,,,,,,,,,0,,,,,302.893739,-30.902296,,,,,,,,,,11.094411,-29.72216,,,9,1,2,3,3,1,,1,1,,,,302.8936855,-30.9022676,62,52,,17.6786,0.0141,,,17.7941,0.1302,,,,,,,,,,,,,,,,0.169,,,,,,1921.882,17.6817,,,,,1570.997,184.9993,5.92,,,,,,0.5,,,,302.8937308,-30.9023127,62,52,,17.2225,0.0819,,,17.1739,0.0874,,,,,,,,,,,,,,,,0.6768,,,,,,2171.941,,,,,,2272.768,30.82794,5.65,,,,,,0.5,,,,302.8937619,-30.9023069,62,52,,17.0502,0.0078,,,17.053,0.0305,,,,,,,,,,,,,,,,0.4071,,,,,,,,,,,,28205.07,56.04064,3.5,,,,,,0.5,,,,302.8937536,-30.9023203,62,52,,17.0037,0.0175,,,17.1097,0.0317,,,,,,,,,,,,,,,,0.8511,,,,,,,76.68784,,,,,15414.81,404.4001,3.5,,,,,,0.5,,,,302.893739,-30.902296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,52.89,0.563,1.191,1.181,0.992,-0.37,1.058,1.559,1.473,-5.44,1.097,2.733,2.491,86.5,1.116,2.438,2.185,-63.38,WISEA J201134.49-305408.4,IrS,,,,,,,,,,,,,,,,,,,0,1.0
66,234732543,,,,234732543,,,,,,,,,,,,,,0,,,,,302.907768,-30.897624,,,,,,,,,,11.103336,-29.732489,,,10,2,2,3,3,1,,1,1,,,,302.9077608,-30.8976585,22,29,,16.2578,0.0412,,,16.2605,0.0847,,,,,,,,,,,,,,,,1.715,,,,,,5683.525,46.58128,,,,,5260.925,151.9965,3.5,,,,,,0.5,,,,302.9077642,-30.8976485,22,29,,15.8633,0.0105,,,15.8723,0.128,,,,,,,,,,,,,,,,3.009,,,,,,6984.342,,,,,,6369.918,64.88345,3.5,,,,,,0.5,,,,302.9077843,-30.897627,22,29,,15.5508,0.0065,,,15.5689,0.0099,,,,,,,,,,,,,,,,0.7904,,,,,,,,,,,,113314.8,120.4801,3.5,,,,,,0.5,,,,302.9077774,-30.8976438,22,29,,15.4394,0.0109,,,15.4887,0.011,,,,,,,,,,,,,,,,1.971,,,,,,,164.6113,,,,,65165.23,526.8474,3.5,,,,,,0.5,,,,302.907768,-30.897624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,69.25,0.98,1.013,2.454,2.421,-64.87,1.091,2.587,2.372,-66.24,1.073,3.117,2.904,84.47,1.115,2.939,2.636,-61.93,WISEA J201137.85-305351.5,IrS,,,,,,,,,,,,,,,,,,,0,1.0
67,234732544,,,,234732544,,,,,,,,,,,,,,0,,,,,302.917421,-30.89724,,,,,,,,,,11.106339,-29.74036,,,10,2,2,3,3,1,,1,1,,,,302.9174151,-30.8972466,20,30,,16.8707,0.033,,,16.9145,0.0986,,,,,,,,,,,,,,,,0.8703,,,,,,3856.227,30.10989,,,,,3562.536,140.2435,3.5,,,,,,0.5,,,,302.9174279,-30.8972555,20,30,,16.3496,0.0473,,,16.46,0.1225,,,,,,,,,,,,,,,,4.437,,,,,,4783.952,,,,,,4426.133,70.54252,3.5,,,,,,0.5,,,,302.9174377,-30.8972484,20,30,,15.9807,0.0069,,,15.9989,0.0306,,,,,,,,,,,,,,,,0.5504,,,,,,,,,,,,76340.46,87.43801,3.5,,,,,,0.5,,,,302.9174314,-30.8972523,20,30,,15.8415,0.0171,,,15.8768,0.0216,,,,,,,,,,,,,,,,2.22,,,,,,,158.0137,,,,,45406.22,497.3815,3.5,,,,,,0.5,,,,302.917421,-30.89724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,84.93,0.978,1.083,2.365,2.184,-86.73,1.129,2.46,2.179,-75.44,1.06,2.992,2.824,81.95,1.106,2.841,2.569,-47.63,WISEA J201140.17-305350.1,IrS,,,,,,,,,,,,,,,,,,,0,1.0
70,234732547,,,,234732547,,,,,,,,,,,,,,0,,,,,302.9184,-30.88279,,,,,,,,,,11.122623,-29.737265,,,13,2,3,4,4,1,,1,1,,,,302.9183426,-30.8827942,30,39,,17.8366,0.0159,,,17.9716,0.1141,,,,,,,,,,,,,,,,0.6501,,,,,,1412.733,21.22326,,,,,1263.13,128.7994,5.1,,,,,,0.5,,,,302.9184175,-30.8828192,30,39,,17.2067,0.0074,,,17.2196,0.0628,,,,,,,,,,,,,,,,0.4497,,,,,,2078.413,,,,,,1976.251,18.4061,3.5,,,,,,0.5,,,,302.9184169,-30.8827937,30,39,,16.9128,0.0099,,,16.9061,0.0176,,,,,,,,,,,,,,,,0.3435,,,,,,,,,,,,32267.0,53.21291,3.5,,,,,,0.5,,,,302.9184111,-30.8828096,30,39,,16.8075,0.0205,,,16.8314,0.0355,,,,,,,,,,,,,,,,0.4682,,,,,,,59.16048,,,,,19164.62,425.8752,3.5,,,,,,0.5,,,,302.9184,-30.88279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,131.16,0.898,1.015,1.551,1.527,-38.61,1.042,1.96,1.881,-89.82,1.087,2.816,2.59,-88.56,1.123,2.586,2.303,-65.0,WISEA J201140.41-305258.1,IrS,,,,,,,,,,,,,,,,,,,0,1.0
72,234732549,,,,234732549,,,,,,,,,,,,,,0,,,,,302.885673,-30.884651,,,,,,,,,,11.111817,-29.710728,,,14,3,3,4,4,1,,1,1,,,,302.8856776,-30.8846911,24,28,,16.7822,0.0267,,,16.8065,0.0359,,,,,,,,,,,,,,,,0.5861,,,,,,3793.569,24.46377,,,,,3611.909,134.6097,3.5,,,,,,0.5,,,,302.8856907,-30.8846692,24,28,,15.8256,0.0237,,,15.8144,0.0322,,,,,,,,,,,,,,,,0.9582,,,,,,7752.961,,,,,,7552.292,37.79602,3.5,,,,,,0.5,,,,302.8856773,-30.8846392,24,28,,14.9181,0.0053,,,14.9211,0.0076,,,,,,,,,,,,,,,,5.917,,,,,,,,,,,,202326.4,409.3596,3.5,,,,,,0.5,,,,302.8856714,-30.8846504,24,28,,14.567,0.0054,,,14.5659,0.0072,,,,,,,,,,,,,,,,9.601,,,,,,,480.0766,,,,,148417.0,642.783,3.5,,,,,,0.5,,,,302.885673,-30.884651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,121.12,0.981,1.033,2.248,2.175,-80.26,1.065,2.645,2.483,-61.25,1.049,3.296,3.142,-62.01,1.143,3.324,2.908,-50.3,WISEA J201132.54-305304.7,IrS,,,,,,,,,,,,,,,,,,,0,1.0
73,234732550,,,,234732550,,,,,,,,,,,,,,0,,,,,302.901202,-30.880127,,,,,,,,,,11.120982,-29.722334,,,17,2,3,4,4,1,,1,1,,,,302.9012023,-30.880132,19,21,,16.1638,0.0078,,,16.1886,0.0302,,,,,,,,,,,,,,,,0.8904,,,,,,6644.883,35.19183,,,,,6293.907,161.7666,3.5,,,,,,0.5,,,,302.9012109,-30.8801352,19,21,,15.8821,0.0096,,,15.8276,0.0454,,,,,,,,,,,,,,,,0.7941,,,,,,7016.159,,,,,,6950.493,33.62315,3.5,,,,,,0.5,,,,302.9012163,-30.8801305,19,21,,15.6831,0.008,,,15.6883,0.01,,,,,,,,,,,,,,,,2.242,,,,,,,,,,,,100493.6,194.1038,3.5,,,,,,0.5,,,,302.9012032,-30.8801429,19,21,,15.6238,0.0096,,,15.6566,0.0295,,,,,,,,,,,,,,,,0.2938,,,,,,,58.94948,,,,,55715.41,493.7305,3.5,,,,,,0.5,,,,302.901202,-30.880127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,128.48,0.981,1.073,2.634,2.456,-81.73,1.131,2.709,2.395,-72.19,1.062,3.073,2.895,89.39,1.102,2.912,2.644,-73.8,WISEA J201136.27-305248.3,UvS,,,,,,,,,,,,,,,,,,,0,1.0
