ra,dec,z,z_err,discdate,mjd,mag,dmag,flux,dflux,zp,filter
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53738.71,16.17,0.005,0.37705091583339256,0.0017363836361954448,15.111,g
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53740.77,16.166,0.009,0.3784425847170934,0.003137026514845376,15.111,g
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53741.7,16.174,0.005,0.37566436461445923,0.0017299983318606676,15.111,g
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53745.65,16.285,0.008,0.33915638690582195,0.0024989966101858136,15.111,g
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53748.71,16.425,0.006,0.2981261008172246,0.0016475057173780355,15.111,g
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53751.7,16.635,0.006,0.2456970827636836,0.0013577722563930773,15.111,g
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53754.68,16.903,0.006,0.1919552523761383,0.0010607839263436945,15.111,g
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53755.67,16.996,0.006,0.17619760464116324,0.0009737039468832025,15.111,g
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53760.64,17.526,0.007,0.10814339512979389,0.0006972262346885594,15.111,g
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53762.66,17.749,0.01,0.08806432284180657,0.0008111023880006354,15.111,g
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53763.62,17.839,0.01,0.08105876824647387,0.0007465788456831595,15.111,g
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53764.66,17.959,0.011,0.0725771650267429,0.000735306432442327,15.111,g
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53767.64,18.243,0.009,0.05587274389940212,0.0004631462899467744,15.111,g
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53771.6,18.56,0.013,0.04172535112317946,0.000499596091780112,15.111,g
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53772.63,18.615,0.016,0.03966431879468592,0.0005845150027546071,15.111,g
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53774.63,18.782,0.02,0.034009480651219115,0.0006264777853437326,15.111,g
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53781.63,18.995,0.047,0.02795117053991844,0.0012099670339986701,15.111,g
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53784.61,19.004,0.021,0.02772043237577699,0.0005361606966224345,15.111,g
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53785.62,19.078,0.013,0.02589405105739237,0.0003100409310022876,15.111,g
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53786.6,19.105,0.016,0.025258060548319607,0.0003722165356576112,15.111,g
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53788.59,19.109,0.021,0.02516517761614641,0.00048673768786848385,15.111,g
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53795.6,19.207,0.015,0.022993230870212232,0.0003176632238491272,15.111,g
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53798.62,19.294,0.023,0.021222668969007815,0.00044957641105457935,15.111,g
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53805.54,19.367,0.025,0.01984266498484642,0.00045689424599382303,15.111,g
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53818.53,19.606,0.026,0.015922087270511684,0.00038128439230367676,15.111,g
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53738.71,16.291,0.008,0.2784838407805004,0.0020519447693469043,14.903,r
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53740.77,16.254,0.01,0.28813764348396975,0.002653845770466487,14.903,r
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53741.7,16.222,0.006,0.2967563358073527,0.0016399361161957096,14.903,r
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53745.65,16.283,0.009,0.2805433637951712,0.0023255098826874,14.903,r
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53748.71,16.423,0.007,0.24660393372343442,0.0015899143166627613,14.903,r
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53751.7,16.622,0.008,0.20530522392794703,0.001512744794016945,14.903,r
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53754.68,16.82,0.009,0.1710802987599329,0.0014181370042665213,14.903,r
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53755.67,16.871,0.006,0.1632300072818998,0.0009020423555918689,14.903,r
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53760.64,16.981,0.009,0.14750271017597574,0.0012226951498587224,14.903,r
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53762.66,17.013,0.01,0.14321878992735418,0.0013190938028934862,14.903,r
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53763.62,17.026,0.011,0.14151419329314305,0.0014337332764650245,14.903,r
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53764.66,17.053,0.01,0.13803842646028847,0.0012713808921112604,14.903,r
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53765.62,17.096,0.014,0.13267833107241608,0.0017108176248277747,14.903,r
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53767.64,17.135,0.008,0.1279970616705179,0.000943117203678637,14.903,r
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53771.6,17.364,0.008,0.10365732567670047,0.0007637754012249583,14.903,r
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53772.63,17.448,0.012,0.09594006315159331,0.0010603687643220775,14.903,r
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53774.63,17.584,0.01,0.08464474480977009,0.000779606910397047,14.903,r
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53781.63,17.882,0.016,0.064327992726085,0.0009479723335252015,14.903,r
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53784.61,18.014,0.013,0.05696393733411844,0.0006820544273076981,14.903,r
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53785.62,18.033,0.015,0.055975760149510986,0.000773333705335645,14.903,r
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53786.6,18.039,0.015,0.05566727981509474,0.000769071892018593,14.903,r
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53788.59,18.159,0.015,0.049842520940426065,0.0006885998742880118,14.903,r
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53795.6,18.293,0.019,0.04405548635065539,0.0007709554466307254,14.903,r
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53798.62,18.464,0.019,0.03763570016936736,0.0006586114565252787,14.903,r
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53805.54,18.671,0.017,0.031102836686851452,0.00048699511111381286,14.903,r
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53818.53,19.075,0.018,0.02143877665973509,0.0003554251743508898,14.903,r
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53834.54,19.482,0.034,0.014736691770366907,0.00046148182035073035,14.903,r
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53738.71,16.747,0.008,0.13158306550959187,0.0009695398564251047,14.545,i
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53740.77,16.788,0.013,0.12670682249985482,0.0015171168514778028,14.545,i
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53741.7,16.802,0.008,0.12508349283740658,0.0009216492351585277,14.545,i
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53745.65,16.906,0.012,0.11365799747501533,0.0012561946112905212,14.545,i
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53748.71,17.076,0.012,0.09718517029401685,0.0010741301970196367,14.545,i
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53751.7,17.347,0.011,0.07571815097147047,0.0007671289370623144,14.545,i
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53754.68,17.55,0.011,0.06280583588133173,0.0006363094383948941,14.545,i
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53755.67,17.559,0.012,0.06228737089440282,0.0006884254641755671,14.545,i
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53760.64,17.459,0.011,0.0682967440807964,0.000691939885210073,14.545,i
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53762.66,17.369,0.012,0.07419933277899436,0.0008200813323216812,14.545,i
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53763.62,17.357,0.011,0.0750239627907464,0.0007600958566929757,14.545,i
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53764.66,17.336,0.013,0.07648917910070728,0.0009158387865777295,14.545,i
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53765.62,17.295,0.013,0.07943282347242801,0.0009510843431546095,14.545,i
105.402583,14.13325,0.026300,None,2005-12-31 00:00:00.000,53767.64,17.287,0.01,0.08002026771193335,0.000737013902283562,14.545,i
