ra,dec,z,z_err,discdate,mjd,mag,dmag,flux,dflux,zp,filter
333.011107522,0.0522001750839,0.05677160831043989,1.5010384283916844e-05,2019-08-08 11:44:09.000,58694.568896,20.362566630072955,0.33407267838769233,26.0,8.0,23.9,c
333.011107522,0.0522001750839,0.05677160831043989,1.5010384283916844e-05,2019-08-08 11:44:09.000,58694.581451,nan,0.8143021535700001,-12.0,9.0,23.9,c
333.011107522,0.0522001750839,0.05677160831043989,1.5010384283916844e-05,2019-08-08 11:44:09.000,58702.433172,20.703115997617928,0.40000807543789474,19.0,7.0,23.9,c
333.011107522,0.0522001750839,0.05677160831043989,1.5010384283916844e-05,2019-08-08 11:44:09.000,58702.436442,19.674509799928714,0.17726305383836735,49.0,8.0,23.9,c
333.011107522,0.0522001750839,0.05677160831043989,1.5010384283916844e-05,2019-08-08 11:44:09.000,58702.442036,20.959771852360795,0.5066768955546668,15.0,7.0,23.9,c
333.011107522,0.0522001750839,0.05677160831043989,1.5010384283916844e-05,2019-08-08 11:44:09.000,58702.452292,19.894850021680092,0.21714724095200003,40.0,8.0,23.9,c
333.011107522,0.0522001750839,0.05677160831043989,1.5010384283916844e-05,2019-08-08 11:44:09.000,58706.457017,17.403023733092212,0.7220009019058942,397.0,264.0,23.9,c
333.011107522,0.0522001750839,0.05677160831043989,1.5010384283916844e-05,2019-08-08 11:44:09.000,58706.467845,18.933070664334387,0.6268167780057732,97.0,56.0,23.9,c
333.011107522,0.0522001750839,0.05677160831043989,1.5010384283916844e-05,2019-08-08 11:44:09.000,58726.416082,19.51031286081877,0.6666801257298246,57.0,35.0,23.9,c
333.011107522,0.0522001750839,0.05677160831043989,1.5010384283916844e-05,2019-08-08 11:44:09.000,58726.419579,19.569015600442576,0.261380938182963,54.0,13.0,23.9,c
333.011107522,0.0522001750839,0.05677160831043989,1.5010384283916844e-05,2019-08-08 11:44:09.000,58726.426818,19.318727718234406,0.2554673422964706,68.0,16.0,23.9,c
333.011107522,0.0522001750839,0.05677160831043989,1.5010384283916844e-05,2019-08-08 11:44:09.000,58726.43845,19.674509799928714,0.2215788172979592,49.0,10.0,23.9,c
333.011107522,0.0522001750839,0.05677160831043989,1.5010384283916844e-05,2019-08-08 11:44:09.000,58730.436727,20.07130270739436,0.3512675956576471,34.0,11.0,23.9,c
