ra,dec,z,z_err,discdate,mjd,mag,dmag,flux,dflux,zp,filter
26.8630054,0.96763981666667,0.09432859048108543,1.6678204759907602e-05,2020-11-01 07:25:16.608,59134.501572,20.495680409956016,0.4720592194608696,23.0,10.0,23.9,c
26.8630054,0.96763981666667,0.09432859048108543,1.6678204759907602e-05,2020-11-01 07:25:16.608,59138.446849,nan,0.5544184875370213,-47.0,24.0,23.9,c
26.8630054,0.96763981666667,0.09432859048108543,1.6678204759907602e-05,2020-11-01 07:25:16.608,59138.451025,nan,0.5816443954071429,-28.0,15.0,23.9,c
26.8630054,0.96763981666667,0.09432859048108543,1.6678204759907602e-05,2020-11-01 07:25:16.608,59138.456627,nan,0.9839484355637501,-32.0,29.0,23.9,c
26.8630054,0.96763981666667,0.09432859048108543,1.6678204759907602e-05,2020-11-01 07:25:16.608,59142.354511,nan,0.49351645670909094,-22.0,10.0,23.9,c
26.8630054,0.96763981666667,0.09432859048108543,1.6678204759907602e-05,2020-11-01 07:25:16.608,59142.391459,nan,0.27143405119,-32.0,8.0,23.9,c
26.8630054,0.96763981666667,0.09432859048108543,1.6678204759907602e-05,2020-11-01 07:25:16.608,59142.397519,nan,0.45715208621473685,-19.0,8.0,23.9,c
26.8630054,0.96763981666667,0.09432859048108543,1.6678204759907602e-05,2020-11-01 07:25:16.608,59146.456399,nan,0.651441722856,-15.0,9.0,23.9,c
26.8630054,0.96763981666667,0.09432859048108543,1.6678204759907602e-05,2020-11-01 07:25:16.608,59170.350486,19.419020776254364,0.1751187427032258,62.0,10.0,23.9,c
26.8630054,0.96763981666667,0.09432859048108543,1.6678204759907602e-05,2020-11-01 07:25:16.608,59170.353719,18.786692553033355,0.08803266525081083,111.0,9.0,23.9,c
26.8630054,0.96763981666667,0.09432859048108543,1.6678204759907602e-05,2020-11-01 07:25:16.608,59170.407596,19.226920700672558,0.13204899787621624,74.0,9.0,23.9,c
26.8630054,0.96763981666667,0.09432859048108543,1.6678204759907602e-05,2020-11-01 07:25:16.608,59170.420559,18.99053043163611,0.09441184389217391,92.0,8.0,23.9,c
26.8630054,0.96763981666667,0.09432859048108543,1.6678204759907602e-05,2020-11-01 07:25:16.608,59189.341656,20.889700043360186,0.54286810238,16.0,8.0,23.9,c
26.8630054,0.96763981666667,0.09432859048108543,1.6678204759907602e-05,2020-11-01 07:25:16.608,59189.355183,20.137125054200233,0.30536330758875,32.0,9.0,23.9,c
26.8630054,0.96763981666667,0.09432859048108543,1.6678204759907602e-05,2020-11-01 07:25:16.608,59189.363014,20.543943297944484,0.3948131653672728,22.0,8.0,23.9,c
26.8630054,0.96763981666667,0.09432859048108543,1.6678204759907602e-05,2020-11-01 07:25:16.608,59190.32445,21.034679910804403,0.54286810238,14.0,7.0,23.9,c
26.8630054,0.96763981666667,0.09432859048108543,1.6678204759907602e-05,2020-11-01 07:25:16.608,59190.327679,21.296518287104437,0.6909230393927274,11.0,7.0,23.9,c
26.8630054,0.96763981666667,0.09432859048108543,1.6678204759907602e-05,2020-11-01 07:25:16.608,59190.334152,20.703115997617928,0.45715208621473685,19.0,8.0,23.9,c
26.8630054,0.96763981666667,0.09432859048108543,1.6678204759907602e-05,2020-11-01 07:25:16.608,59190.362524,20.5944517631652,0.46531551632571433,21.0,9.0,23.9,c
26.8630054,0.96763981666667,0.09432859048108543,1.6678204759907602e-05,2020-11-01 07:25:16.608,59194.329802,20.28210492164445,0.3102103442171429,28.0,8.0,23.9,c
26.8630054,0.96763981666667,0.09432859048108543,1.6678204759907602e-05,2020-11-01 07:25:16.608,59194.333469,21.202046884880936,0.7238241365066667,12.0,8.0,23.9,c
26.8630054,0.96763981666667,0.09432859048108543,1.6678204759907602e-05,2020-11-01 07:25:16.608,59194.340397,20.207196863200842,0.325720861428,30.0,9.0,23.9,c
26.8630054,0.96763981666667,0.09432859048108543,1.6678204759907602e-05,2020-11-01 07:25:16.608,59194.351904,21.296518287104437,0.8883296220763638,11.0,9.0,23.9,c
26.8630054,0.96763981666667,0.09432859048108543,1.6678204759907602e-05,2020-11-01 07:25:16.608,59200.309293,nan,0.6425785701640817,-49.0,29.0,23.9,c
