ra,dec,z,z_err,discdate,mjd,mag,dmag,flux,dflux,zp,filter
340.425208,-0.136917,0.057900,None,2006-11-15 00:00:00.000,54069.54,17.985,0.013,0.07085981269167699,0.0008484358916602697,15.111,g
340.425208,-0.136917,0.057900,None,2006-11-15 00:00:00.000,54073.53,17.984,0.016,0.07092510705558533,0.0010451910030412647,15.111,g
340.425208,-0.136917,0.057900,None,2006-11-15 00:00:00.000,54075.56,18.104,0.012,0.06350384185040416,0.0007018703980444418,15.111,g
340.425208,-0.136917,0.057900,None,2006-11-15 00:00:00.000,54080.54,18.385,0.009,0.04902301301361678,0.0004063667723237056,15.111,g
340.425208,-0.136917,0.057900,None,2006-11-15 00:00:00.000,54084.53,18.586,0.079,0.04073802778041134,0.0029641677053308187,15.111,g
340.425208,-0.136917,0.057900,None,2006-11-15 00:00:00.000,54087.54,18.962,0.029,0.02881376434839703,0.0007696152734352827,15.111,g
340.425208,-0.136917,0.057900,None,2006-11-15 00:00:00.000,54069.54,17.988,0.013,0.058344510427374534,0.000698584639834163,14.903,r
340.425208,-0.136917,0.057900,None,2006-11-15 00:00:00.000,54073.53,17.968,0.015,0.0594292158615573,0.000821044959186883,14.903,r
340.425208,-0.136917,0.057900,None,2006-11-15 00:00:00.000,54075.56,17.982,0.013,0.058667826640197755,0.0007024558479124071,14.903,r
340.425208,-0.136917,0.057900,None,2006-11-15 00:00:00.000,54080.54,18.179,0.01,0.04893279240819381,0.00045068767343071713,14.903,r
340.425208,-0.136917,0.057900,None,2006-11-15 00:00:00.000,54084.53,18.409,0.021,0.03959132167281666,0.000765764051604382,14.903,r
340.425208,-0.136917,0.057900,None,2006-11-15 00:00:00.000,54087.54,18.56,0.015,0.03445085462865797,0.0004759561458531166,14.903,r
340.425208,-0.136917,0.057900,None,2006-11-15 00:00:00.000,54091.54,18.637,0.019,0.03209223768048434,0.0005616028214376784,14.903,r
340.425208,-0.136917,0.057900,None,2006-11-15 00:00:00.000,54069.54,18.446,0.024,0.02751693132808786,0.0006082567284575613,14.545,i
340.425208,-0.136917,0.057900,None,2006-11-15 00:00:00.000,54073.53,18.424,0.035,0.028080187281166374,0.000905198288989326,14.545,i
340.425208,-0.136917,0.057900,None,2006-11-15 00:00:00.000,54075.56,18.448,0.023,0.02746628992415957,0.000581839921600846,14.545,i
340.425208,-0.136917,0.057900,None,2006-11-15 00:00:00.000,54080.54,18.819,0.02,0.019516413002858286,0.00035950561319277323,14.545,i
340.425208,-0.136917,0.057900,None,2006-11-15 00:00:00.000,54084.53,19.088,0.051,0.015233510631495674,0.0007155596716785844,14.545,i
340.425208,-0.136917,0.057900,None,2006-11-15 00:00:00.000,54087.54,19.104,0.031,0.015010667325703702,0.00042858540136872107,14.545,i
340.425208,-0.136917,0.057900,None,2006-11-15 00:00:00.000,54091.54,19.048,0.035,0.0158052001528426,0.0005094994556921164,14.545,i
340.425208,-0.136917,0.057900,None,2006-11-15 00:00:00.000,54069.54,18.131,0.017,0.03011618803078821,0.0004715465821989909,14.328,B
340.425208,-0.136917,0.057900,None,2006-11-15 00:00:00.000,54073.53,18.142,0.031,0.029812610081722462,0.000851211287311985,14.328,B
340.425208,-0.136917,0.057900,None,2006-11-15 00:00:00.000,54075.56,18.244,0.024,0.027139384876415866,0.0005999111332748471,14.328,B
340.425208,-0.136917,0.057900,None,2006-11-15 00:00:00.000,54080.54,18.533,0.017,0.020796966871036916,0.0003256301440978363,14.328,B
340.425208,-0.136917,0.057900,None,2006-11-15 00:00:00.000,54084.53,19.023,0.024,0.013243415351946643,0.0002927432713893201,14.328,B
340.425208,-0.136917,0.057900,None,2006-11-15 00:00:00.000,54087.54,19.421,0.029,0.009179097860573372,0.0002451735852503215,14.328,B
340.425208,-0.136917,0.057900,None,2006-11-15 00:00:00.000,54069.54,17.991,0.018,0.0379489706207635,0.000629141285130041,14.439,V
340.425208,-0.136917,0.057900,None,2006-11-15 00:00:00.000,54073.53,18.054,0.034,0.03580964371026366,0.0011213846243804631,14.439,V
340.425208,-0.136917,0.057900,None,2006-11-15 00:00:00.000,54075.56,18.056,0.016,0.035743740626448056,0.0005267392277395517,14.439,V
340.425208,-0.136917,0.057900,None,2006-11-15 00:00:00.000,54080.54,18.199,0.024,0.03133285724315581,0.0006926070720864103,14.439,V
340.425208,-0.136917,0.057900,None,2006-11-15 00:00:00.000,54084.53,18.526,0.019,0.02318462095413132,0.0004057226757273213,14.439,V
340.425208,-0.136917,0.057900,None,2006-11-15 00:00:00.000,54087.54,18.674,0.015,0.020230191786782727,0.0002794904282199389,14.439,V
