ra,dec,z,z_err,discdate,mjd,mag,dmag,flux,dflux,zp,filter
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58636.375783,nan,0.37322182038625,-32.0,11.0,23.9,c
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58636.394503,nan,0.7238241365066667,-12.0,8.0,23.9,c
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58664.410001,18.511659906337343,0.06074048697958043,143.0,8.0,23.9,c
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58664.412896,18.496579994412564,0.05990268715917242,145.0,8.0,23.9,c
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58664.418509,18.534679910804403,0.062042068843428576,140.0,8.0,23.9,c
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58664.42917,18.534679910804403,0.06979732744885714,140.0,9.0,23.9,c
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58668.311423,18.566152729074453,0.06386683557411765,136.0,8.0,23.9,c
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58668.314907,18.711132596518674,0.0912383365344538,119.0,10.0,23.9,c
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58668.321071,18.955690986777878,0.1028592193983158,95.0,9.0,23.9,c
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58668.331244,18.623525724251877,0.09258215699503877,129.0,11.0,23.9,c
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58692.323171,20.207196863200842,0.325720861428,30.0,9.0,23.9,c
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58692.326608,20.495680409956016,0.4720592194608696,23.0,10.0,23.9,c
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58692.332658,20.10371515030528,0.2632087769115152,33.0,8.0,23.9,c
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58692.342806,20.10371515030528,0.2632087769115152,33.0,8.0,23.9,c
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58696.309397,19.69689690656103,0.18095603412666666,48.0,8.0,23.9,c
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58696.313069,20.28210492164445,0.34898663724428575,28.0,9.0,23.9,c
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58696.319378,20.405149978319905,0.3040061373328001,25.0,7.0,23.9,c
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58696.329245,20.207196863200842,0.2533384477773334,30.0,7.0,23.9,c
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58700.354718,20.449471895720983,0.3166730597216667,24.0,7.0,23.9,c
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58700.358191,20.28210492164445,0.27143405119,28.0,7.0,23.9,c
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58700.363556,19.743105420796063,0.18882368778434783,46.0,8.0,23.9,c
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58700.373649,21.514393726401686,0.9650988486755556,9.0,8.0,23.9,c
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58704.287947,19.69689690656103,0.5881071109116667,48.0,26.0,23.9,c
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58704.293473,20.647425010840045,0.760015343332,20.0,14.0,23.9,c
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58704.305095,20.889700043360186,0.8821606663675001,16.0,13.0,23.9,c
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58630.402099,nan,0.4825494243377778,-27.0,12.0,23.9,o
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58630.426573,nan,0.7238241365066667,-18.0,12.0,23.9,o
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58642.373844,nan,0.7025351913152942,-17.0,11.0,23.9,o
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58642.388729,nan,0.6285841185452632,-19.0,11.0,23.9,o
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58644.406334,20.405149978319905,0.47772393009440006,25.0,11.0,23.9,o
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58644.409202,20.495680409956016,0.5664710633530435,23.0,12.0,23.9,o
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58644.41895,20.703115997617928,0.45715208621473685,19.0,8.0,23.9,o
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58644.432991,20.5944517631652,0.6204206884342858,21.0,12.0,23.9,o
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58646.379928,20.405149978319905,0.651441722856,25.0,15.0,23.9,o
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58646.382691,19.54909327626439,0.33559119056218184,55.0,17.0,23.9,o
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58646.387774,20.137125054200233,0.57679735877875,32.0,17.0,23.9,o
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58646.39837,20.207196863200842,0.6152505160306667,30.0,17.0,23.9,o
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58648.363772,19.631074559755156,0.3832010134447059,51.0,18.0,23.9,o
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58648.366987,19.79136830878453,0.4441648110381819,44.0,18.0,23.9,o
235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,58648.372517,19.529529932484497,0.27143405119,56.0,14.0,23.9,o
