ra,dec,z,z_err,discdate,mjd,mag,dmag,flux,dflux,zp,filter
9.473,-21.47193,0.060000,None,2020-12-10 05:05:16.800,59099.567433,20.987,0.916,15.0,13.0,23.9,o
9.473,-21.47193,0.060000,None,2020-12-10 05:05:16.800,59099.592477,20.842,0.932,17.0,16.0,23.9,o
9.473,-21.47193,0.060000,None,2020-12-10 05:05:16.800,59101.469793,20.083,0.347,34.0,12.0,23.9,o
9.473,-21.47193,0.060000,None,2020-12-10 05:05:16.800,59101.478561,20.771,0.672,18.0,12.0,23.9,o
9.473,-21.47193,0.060000,None,2020-12-10 05:05:16.800,59109.548589,21.014,0.753,14.0,11.0,23.9,c
9.473,-21.47193,0.060000,None,2020-12-10 05:05:16.800,59111.48318,17.279,0.588,445.0,262.0,23.9,o
9.473,-21.47193,0.060000,None,2020-12-10 05:05:16.800,59111.488764,18.227,0.591,186.0,110.0,23.9,o
9.473,-21.47193,0.060000,None,2020-12-10 05:05:16.800,59111.524312,20.633,0.67,20.0,14.0,23.9,o
9.473,-21.47193,0.060000,None,2020-12-10 05:05:16.800,59115.43657,21.211,0.801,12.0,10.0,23.9,o
9.473,-21.47193,0.060000,None,2020-12-10 05:05:16.800,59117.427225,20.763,0.648,18.0,12.0,23.9,o
9.473,-21.47193,0.060000,None,2020-12-10 05:05:16.800,59120.408334,19.569,0.441,54.0,24.0,23.9,o
9.473,-21.47193,0.060000,None,2020-12-10 05:05:16.800,59120.411107,20.541,0.902,22.0,20.0,23.9,o
9.473,-21.47193,0.060000,None,2020-12-10 05:05:16.800,59129.428625,20.465,0.534,24.0,13.0,23.9,o
9.473,-21.47193,0.060000,None,2020-12-10 05:05:16.800,59131.425702,20.942,0.681,15.0,10.0,23.9,o
9.473,-21.47193,0.060000,None,2020-12-10 05:05:16.800,59135.366595,19.544,0.73,55.0,40.0,23.9,o
9.473,-21.47193,0.060000,None,2020-12-10 05:05:16.800,59137.359459,20.754,0.459,18.0,8.0,23.9,c
9.473,-21.47193,0.060000,None,2020-12-10 05:05:16.800,59139.433024,20.701,0.685,19.0,13.0,23.9,o
9.473,-21.47193,0.060000,None,2020-12-10 05:05:16.800,59143.372963,18.706,0.792,120.0,95.0,23.9,o
9.473,-21.47193,0.060000,None,2020-12-10 05:05:16.800,59157.368479,20.475,0.718,24.0,17.0,23.9,o
9.473,-21.47193,0.060000,None,2020-12-10 05:05:16.800,59157.378996,19.754,0.395,46.0,18.0,23.9,o
9.473,-21.47193,0.060000,None,2020-12-10 05:05:16.800,59163.344079,21.23,0.958,12.0,11.0,23.9,o
9.473,-21.47193,0.060000,None,2020-12-10 05:05:16.800,59163.356642,21.18,0.874,12.0,11.0,23.9,o
9.473,-21.47193,0.060000,None,2020-12-10 05:05:16.800,59181.382989,19.641,0.621,50.0,31.0,23.9,o
9.473,-21.47193,0.060000,None,2020-12-10 05:05:16.800,59182.333845,19.52,0.434,56.0,24.0,23.9,o
