ra,dec,z,z_err,discdate,mjd,mag,dmag,flux,dflux,zp,filter
221.29055,9.27352,0.024000,None,2018-07-26 06:44:38.000,58234.513879,19.558,0.784,55.0,43.0,23.9,o
221.29055,9.27352,0.024000,None,2018-07-26 06:44:38.000,58274.457147,20.942,0.853,15.0,13.0,23.9,o
221.29055,9.27352,0.024000,None,2018-07-26 06:44:38.000,58276.449971,19.437,0.609,61.0,37.0,23.9,o
221.29055,9.27352,0.024000,None,2018-07-26 06:44:38.000,58284.419715,20.519,0.615,22.0,14.0,23.9,o
221.29055,9.27352,0.024000,None,2018-07-26 06:44:38.000,58292.402297,18.93,0.448,97.0,44.0,23.9,o
221.29055,9.27352,0.024000,None,2018-07-26 06:44:38.000,58293.389227,19.843,0.979,42.0,41.0,23.9,o
221.29055,9.27352,0.024000,None,2018-07-26 06:44:38.000,58296.413711,18.375,0.691,162.0,112.0,23.9,o
221.29055,9.27352,0.024000,None,2018-07-26 06:44:38.000,58324.325004,17.313,0.516,432.0,222.0,23.9,o
221.29055,9.27352,0.024000,None,2018-07-26 06:44:38.000,58329.258728,18.567,0.413,136.0,56.0,23.9,o
221.29055,9.27352,0.024000,None,2018-07-26 06:44:38.000,58331.332893,17.809,0.228,273.0,62.0,23.9,c
221.29055,9.27352,0.024000,None,2018-07-26 06:44:38.000,58331.343124,18.162,0.24,197.0,47.0,23.9,c
221.29055,9.27352,0.024000,None,2018-07-26 06:44:38.000,58331.3532,18.051,0.224,218.0,49.0,23.9,c
221.29055,9.27352,0.024000,None,2018-07-26 06:44:38.000,58333.240261,17.223,0.247,469.0,116.0,23.9,o
221.29055,9.27352,0.024000,None,2018-07-26 06:44:38.000,58333.240721,17.867,0.397,259.0,103.0,23.9,o
221.29055,9.27352,0.024000,None,2018-07-26 06:44:38.000,58339.286495,19.512,0.689,57.0,39.0,23.9,c
221.29055,9.27352,0.024000,None,2018-07-26 06:44:38.000,58339.307789,19.62,0.874,52.0,45.0,23.9,c
221.29055,9.27352,0.024000,None,2018-07-26 06:44:38.000,58346.249696,15.738,0.94,1840.0,1729.0,23.9,o
221.29055,9.27352,0.024000,None,2018-07-26 06:44:38.000,58351.237301,19.931,0.921,39.0,36.0,23.9,o
221.29055,9.27352,0.024000,None,2018-07-26 06:44:38.000,58360.292914,18.843,0.438,105.0,46.0,23.9,o
221.29055,9.27352,0.024000,None,2018-07-26 06:44:38.000,58360.300518,19.124,0.503,81.0,41.0,23.9,o
221.29055,9.27352,0.024000,None,2018-07-26 06:44:38.000,58373.265014,18.71,0.378,119.0,45.0,23.9,o
221.29055416666662,9.273516666666668,0.024000,None,2018-07-26 06:44:38.000,58227.37716440018,19.93800343941451,0.1728675846042357,177.222404335591,28.2168070300473,25.5593,ZTF_i
221.29055416666662,9.273516666666668,0.024000,None,2018-07-26 06:44:38.000,58232.33428240009,19.933487393314568,0.15777182780416169,177.633569398193,25.8125065743067,25.5573,ZTF_i
221.29055416666662,9.273516666666668,0.024000,None,2018-07-26 06:44:38.000,58326.167627300136,17.961734527963024,0.041362085916860726,2033.22850086738,77.4576472376882,26.2322,ZTF_g
221.29055416666662,9.273516666666668,0.024000,None,2018-07-26 06:44:38.000,58326.27486110013,17.51402213891771,0.05841079919593211,1480.71386981789,79.6599396219662,25.4402,ZTF_r
221.29055416666662,9.273516666666668,0.024000,None,2018-07-26 06:44:38.000,58329.17156249983,17.797968527914435,0.032190546342992746,4311.34313093465,127.825239914122,26.8845,ZTF_r
221.29055416666662,9.273516666666668,0.024000,None,2018-07-26 06:44:38.000,58329.211689800024,17.9424339390377,0.015612270141440296,9767.56757267297,140.452075652254,27.9169,ZTF_g
221.29055416666662,9.273516666666668,0.024000,None,2018-07-26 06:44:38.000,58331.16228009993,17.26834972416672,0.015707586235188892,3438.90445966736,49.7513927581894,26.1094,ZTF_r
221.29055416666662,9.273516666666668,0.024000,None,2018-07-26 06:44:38.000,58334.176990699954,18.809466471259242,0.03733062266398936,865.951186269663,29.7738040219562,26.1532,ZTF_g
221.29055416666662,9.273516666666668,0.024000,None,2018-07-26 06:44:38.000,58337.18248840002,19.104785268713194,0.04079675031147385,692.733025081816,26.0295789464089,26.2062,ZTF_g
221.29055416666662,9.273516666666668,0.024000,None,2018-07-26 06:44:38.000,58337.19160880009,17.789704438870057,0.0192741223622484,2218.39166306841,39.3811610720154,26.1548,ZTF_r
221.29055416666662,9.273516666666668,0.024000,None,2018-07-26 06:44:38.000,58345.1787268999,19.861926325358443,0.11318200878906304,323.794501743423,33.7537902683049,26.1376,ZTF_g
221.29055416666662,9.273516666666668,0.024000,None,2018-07-26 06:44:38.000,58348.152685199864,19.463690047961386,0.15085117633243622,459.15992980153,63.795252688097,26.1186,ZTF_g
221.29055416666662,9.273516666666668,0.024000,None,2018-07-26 06:44:38.000,58348.191411999986,18.749807197615784,0.08074094480668807,818.685542271501,60.8816799999668,26.0326,ZTF_r
