ra,dec,z,z_err,discdate,mjd,mag,dmag,flux,dflux,zp,filter
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58246.515325,18.549,0.396,138.0,55.0,23.9,o
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58246.524603,16.734,0.357,735.0,263.0,23.9,o
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58246.530686,16.419,0.577,982.0,566.0,23.9,o
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58246.544193,17.275,0.985,447.0,440.0,23.9,o
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58250.49179,17.971,0.764,235.0,180.0,23.9,o
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58278.47874,19.911,0.291,39.0,12.0,23.9,o
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58280.477531,19.051,0.509,87.0,44.0,23.9,c
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58297.442163,19.5,0.913,58.0,52.0,23.9,o
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58297.463684,19.387,0.825,64.0,53.0,23.9,o
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58300.419249,17.209,0.446,475.0,212.0,23.9,o
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58312.405163,21.187,0.807,12.0,10.0,23.9,c
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58318.399028,20.778,0.786,18.0,14.0,23.9,o
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58322.403231,20.485,0.779,23.0,18.0,23.9,o
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58331.427827,18.601,0.627,132.0,83.0,23.9,c
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58334.342418,17.888,0.325,254.0,83.0,23.9,o
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58334.365764,18.829,0.838,107.0,90.0,23.9,o
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58362.242335,19.713,0.295,47.0,14.0,23.9,o
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58362.250775,19.794,0.338,44.0,15.0,23.9,o
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58362.259171,19.654,0.276,50.0,14.0,23.9,o
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58362.268483,19.722,0.316,47.0,15.0,23.9,o
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58366.247765,20.359,0.562,26.0,15.0,23.9,o
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58368.240782,21.0,0.712,14.0,10.0,23.9,o
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58372.227514,20.57,0.76,22.0,16.0,23.9,o
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58376.280426,20.552,0.705,22.0,15.0,23.9,c
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58378.24403,20.25,0.664,29.0,19.0,23.9,o
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58380.218815,20.191,0.786,30.0,24.0,23.9,o
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58382.221953,20.281,0.747,28.0,21.0,23.9,o
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58382.240632,20.63,0.981,20.0,20.0,23.9,o
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58390.232396,19.977,0.337,37.0,12.0,23.9,o
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58392.225205,19.016,0.312,90.0,28.0,23.9,o
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58396.232999,20.601,0.593,21.0,12.0,23.9,c
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58396.259535,20.355,0.481,26.0,13.0,23.9,c
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58408.202862,20.073,0.949,34.0,32.0,23.9,o
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58412.214798,20.682,0.945,19.0,18.0,23.9,o
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58414.211831,19.684,0.627,49.0,30.0,23.9,o
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58424.194561,19.034,0.666,88.0,59.0,23.9,c
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58424.204679,20.106,0.5,33.0,16.0,23.9,c
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58428.194352,19.865,0.819,41.0,34.0,23.9,c
246.30213,40.84029,0.030380,None,2018-08-08 07:43:40.000,58428.199072,19.963,0.459,38.0,17.0,23.9,c
246.301958333333,40.8401583333333,0.030380,None,2018-08-08 07:43:40.000,58336.161597200204,19.005931967380192,0.07706573615930329,486.348088215695,34.5210680860526,25.7233,ZTF_i
246.301958333333,40.8401583333333,0.030380,None,2018-08-08 07:43:40.000,58337.18101850012,19.005330391442467,0.03832580349874097,765.575176973223,27.024321071319,26.2153,ZTF_g
246.301958333333,40.8401583333333,0.030380,None,2018-08-08 07:43:40.000,58337.19307869999,18.371084038823966,0.025005583387691193,1420.38600468579,32.7129007277888,26.2521,ZTF_r
246.301958333333,40.8401583333333,0.030380,None,2018-08-08 07:43:40.000,58340.15797450021,18.556731301770313,0.06171028266975348,614.027015454097,34.8996197459523,25.5272,ZTF_i
246.301958333333,40.8401583333333,0.030380,None,2018-08-08 07:43:40.000,58340.18335650023,18.0085209804852,0.02436841158294119,1580.78063775649,35.4792564108235,26.0057,ZTF_r
246.301958333333,40.8401583333333,0.030380,None,2018-08-08 07:43:40.000,58343.160497699864,18.01643665030002,0.01934080689830957,1925.33071789003,34.2969585676901,26.2277,ZTF_r
246.301958333333,40.8401583333333,0.030380,None,2018-08-08 07:43:40.000,58343.18030089978,19.19861274627772,0.045526110259700665,616.701353354415,25.8589643479061,26.1738,ZTF_g
246.301958333333,40.8401583333333,0.030380,None,2018-08-08 07:43:40.000,58344.32384259999,18.40661291241539,0.04470524054436291,725.963582321072,29.8915854807337,25.5589,ZTF_i
246.301958333333,40.8401583333333,0.030380,None,2018-08-08 07:43:40.000,58346.156932900194,19.701394645950874,0.0856543848279194,387.473621277003,30.5680279629841,26.172,ZTF_g
246.301958333333,40.8401583333333,0.030380,None,2018-08-08 07:43:40.000,58346.18018520018,18.11532386186655,0.021523041894260637,1735.36348634336,34.4008985374072,26.2138,ZTF_r
246.301958333333,40.8401583333333,0.030380,None,2018-08-08 07:43:40.000,58348.18152779993,18.430073586446277,0.04455857804464368,759.295044386168,31.1614435862632,25.6311,ZTF_i
246.301958333333,40.8401583333333,0.030380,None,2018-08-08 07:43:40.000,58350.154074099846,18.456083313716462,0.03187433879381467,1308.71980447298,38.4205465849484,26.2482,ZTF_r
246.301958333333,40.8401583333333,0.030380,None,2018-08-08 07:43:40.000,58350.155023099855,18.54860975907755,0.03266025226482432,1202.58586903365,36.1752308530911,26.2489,ZTF_r
246.301958333333,40.8401583333333,0.030380,None,2018-08-08 07:43:40.000,58350.181898099836,18.48866437750821,0.03156602599171348,1257.57602444848,36.56199111742,26.2375,ZTF_r
246.301958333333,40.8401583333333,0.030380,None,2018-08-08 07:43:40.000,58350.20672449982,18.521803425349695,0.03151983121286862,1212.37962713839,35.1963958149206,26.2309,ZTF_r
246.301958333333,40.8401583333333,0.030380,None,2018-08-08 07:43:40.000,58350.23598380014,20.021895027978324,0.1394852913350852,288.936221307756,37.1198388979575,26.1739,ZTF_g
246.301958333333,40.8401583333333,0.030380,None,2018-08-08 07:43:40.000,58351.162488400005,18.658102622010134,0.03645519964795524,1090.23206552173,36.6061548255939,26.2519,ZTF_r
246.301958333333,40.8401583333333,0.030380,None,2018-08-08 07:43:40.000,58351.17697919998,18.60660635169188,0.03341868351700194,1153.23405686486,35.4962501926645,26.2614,ZTF_r
246.301958333333,40.8401583333333,0.030380,None,2018-08-08 07:43:40.000,58351.20571759995,18.645509355506846,0.038094439743864096,1089.7233524445,38.234333906508,26.2388,ZTF_r
246.301958333333,40.8401583333333,0.030380,None,2018-08-08 07:43:40.000,58352.2269791998,18.74833149622828,0.050843288256452554,948.041615150962,44.3952710676053,26.1904,ZTF_r
246.301958333333,40.8401583333333,0.030380,None,2018-08-08 07:43:40.000,58352.23172450019,18.697909133683083,0.052096464225099726,1009.15144527666,48.4217270604736,26.2078,ZTF_r
246.301958333333,40.8401583333333,0.030380,None,2018-08-08 07:43:40.000,58352.259398099966,18.766113231120553,0.055899146179525926,954.101783228763,49.1219458437791,26.2151,ZTF_r
246.301958333333,40.8401583333333,0.030380,None,2018-08-08 07:43:40.000,58353.14983800007,18.843497640981287,0.052844097487909886,925.381778418322,45.0394531359325,26.2593,ZTF_r
246.301958333333,40.8401583333333,0.030380,None,2018-08-08 07:43:40.000,58353.16167820012,18.842356004960415,0.04910222907004154,928.319766780476,41.9830983243102,26.2616,ZTF_r
246.301958333333,40.8401583333333,0.030380,None,2018-08-08 07:43:40.000,58353.179803200066,18.79752639058761,0.04889565647861267,973.082010489644,43.8223239695104,26.2679,ZTF_r
246.301958333333,40.8401583333333,0.030380,None,2018-08-08 07:43:40.000,58353.196330999956,18.908685297817193,0.050520857358188495,893.893709083289,41.594151850137,26.2869,ZTF_r
