ra,dec,z,z_err,discdate,mjd,mag,dmag,flux,dflux,zp,filter
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54060.65,18.315,0.013,0.05228775553134411,0.0006260644334494676,15.111,g
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54065.58,18.248,0.009,0.055616031959759234,0.0004610183260392793,15.111,g
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54073.61,18.9,0.03,0.03050703497822522,0.0008429405276677119,15.111,g
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54075.62,19.12,0.031,0.024911506965638618,0.0007112747208304006,15.111,g
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54079.65,19.716,0.024,0.014387985782558451,0.0003180437911788419,15.111,g
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54084.56,20.291,0.038,0.008472274141405963,0.0002965236085547566,15.111,g
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54087.56,20.626,0.037,0.006223002851691589,0.00021206910527947446,15.111,g
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54092.59,20.94,0.053,0.004660151117021838,0.00022748436325486555,15.111,g
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54060.65,18.378,0.014,0.04073802778041128,0.0005252955427168532,14.903,r
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54065.58,18.224,0.011,0.04694615193825913,0.0004756290423564637,14.903,r
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54073.61,18.58,0.023,0.033822055666965466,0.0007164790829771591,14.903,r
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54075.62,18.735,0.021,0.029322432823031184,0.0005671461323524999,14.903,r
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54079.65,18.89,0.016,0.025421431362049385,0.00037462405693968793,14.903,r
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54084.56,19.165,0.024,0.019733312795365058,0.000436201266028764,14.903,r
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54087.56,19.424,0.022,0.01554533194060787,0.0003149911564103734,14.903,r
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54092.59,19.843,0.03,0.01056817509213659,0.0002920094691276563,14.903,r
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54100.56,20.055,0.095,0.008693606925094173,0.0007606752489827227,14.903,r
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54104.56,20.356,0.06,0.006588704043340728,0.00036410524109630295,14.903,r
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54108.57,20.394,0.03,0.006362092805735192,0.00017579112065676622,14.903,r
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54112.58,20.523,0.042,0.005649369748123028,0.00021853699672290551,14.903,r
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54121.57,20.591,0.063,0.005306400191947744,0.0003079046370818784,14.903,r
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54060.65,18.607,0.019,0.02372466015104811,0.0004151731708811647,14.545,i
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54065.58,18.616,0.019,0.023528812019381697,0.0004117458977688245,14.545,i
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54073.61,19.166,0.036,0.014177511231219995,0.00047008693464138467,14.545,i
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54075.62,19.313,0.033,0.012382262309589945,0.00037634800647317067,14.545,i
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54079.65,19.132,0.031,0.014628506869998512,0.00041767393496008263,14.545,i
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54084.56,19.1,0.039,0.015066070661867402,0.0005411781915697689,14.545,i
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54087.56,19.268,0.026,0.01290624782060537,0.00030906443191741325,14.545,i
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54092.59,19.678,0.04,0.0088470809287053,0.0003259385066071799,14.545,i
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54100.56,20.158,0.126,0.005685910246988546,0.0006598515256108231,14.545,i
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54104.56,20.331,0.076,0.004848417387084462,0.0003393823654434603,14.545,i
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54108.57,20.631,0.067,0.003677900704223862,0.00022696060617955895,14.545,i
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54112.58,20.601,0.079,0.0037809418668329686,0.0002751077160094749,14.545,i
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54060.65,18.413,0.012,0.02322736796357105,0.00025671835786754963,14.328,B
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54065.58,18.386,0.014,0.023812226232768397,0.000307046192065616,14.328,B
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54073.61,19.103,0.049,0.012302687708123792,0.0005552285122815438,14.328,B
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54075.62,19.47,0.045,0.008774047879567535,0.00036365385334874797,14.328,B
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54079.65,20.034,0.036,0.005219152658354482,0.0001730526207722968,14.328,B
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54060.65,18.365,0.016,0.02689056950029255,0.00039627407663036146,14.439,V
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54065.58,18.255,0.013,0.02975774377372815,0.0003563026335155187,14.439,V
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54073.61,18.677,0.029,0.020174370856119252,0.0005388571848884712,14.439,V
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54075.62,18.796,0.029,0.01808006552110009,0.00048291831645119206,14.439,V
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54079.65,19.152,0.024,0.01302566786136688,0.00028793000298120013,14.439,V
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54084.56,19.685,0.041,0.007972600453665326,0.0003010644916949205,14.439,V
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54092.59,20.401,0.049,0.004122873407228869,0.00018606803021662058,14.439,V
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54104.56,20.811,0.12,0.002826181179810158,0.0003123610874270974,14.439,V
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54112.58,20.932,0.067,0.0025281334798341157,0.00015600929802890733,14.439,V
27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,54121.57,21.15,0.118,0.002068235555931769,0.0002247800105867487,14.439,V
