# Combined data from 'ATLAS-ZTF' for 'SN 2024jhk'
ra, dec, filter, mjd, mag, dmag, flux, dflux, zp, source
162.85119, 8.55832, c, 60356.574041, -20.86, 0.873, -16, 14, nan, ATLAS-ZTF
162.85119, 8.55832, c, 60356.577203, 20.587, 0.682, 21, 14, 20.5944517631652, ATLAS-ZTF
162.85119, 8.55832, c, 60356.584893, -21.486, 1.784, -9, 16, nan, ATLAS-ZTF
162.85119, 8.55832, o, 60357.008222, -21.201, 0.88, -12, 11, nan, ATLAS-ZTF
162.85119, 8.55832, o, 60357.013372, -20.448, 0.47, -24, 11, nan, ATLAS-ZTF
162.85119, 8.55832, o, 60357.021808, -19.984, 0.313, -37, 12, nan, ATLAS-ZTF
162.85119, 8.55832, o, 60357.027906, 21.827, 1.633, 7, 11, 21.787254899964356, ATLAS-ZTF
162.85119, 8.55832, o, 60360.49968, -22.781, 5.826, -3, 16, nan, ATLAS-ZTF
162.85119, 8.55832, o, 60360.535435, 20.324, 0.592, 27, 16, 20.32159058960253, ATLAS-ZTF
162.85119, 8.55832, o, 60360.538759, 20.683, 0.81, 19, 16, 20.703115997617928, ATLAS-ZTF
162.85119, 8.55832, o, 60360.567345, -21.248, 1.358, -12, 16, nan, ATLAS-ZTF
162.85119, 8.55832, o, 60360.924073, -21.041, 1.496, -14, 21, nan, ATLAS-ZTF
162.85119, 8.55832, o, 60360.925898, 20.757, 1.157, 18, 21, 20.761818737241732, ATLAS-ZTF
162.85119, 8.55832, o, 60360.935098, -20.689, 1.116, -19, 22, nan, ATLAS-ZTF
162.85119, 8.55832, o, 60360.962194, -20.429, 0.811, -24, 20, nan, ATLAS-ZTF
162.85119, 8.55832, o, 60368.515129, -19.204, 1.134, -76, 86, nan, ATLAS-ZTF
162.85119, 8.55832, o, 60368.518414, 20.778, 2.035, 18, 36, 20.761818737241732, ATLAS-ZTF
162.85119, 8.55832, o, 60368.525223, 21.274, 2.171, 11, 24, 21.296518287104437, ATLAS-ZTF
162.85119, 8.55832, o, 60368.536785, 19.702, 0.596, 48, 28, 19.69689690656103, ATLAS-ZTF
162.85119, 8.55832, o, 60368.99357, -20.285, 0.838, -28, 23, nan, ATLAS-ZTF
162.85119, 8.55832, o, 60368.996735, -21.544, 2.607, -9, 23, nan, ATLAS-ZTF
162.85119, 8.55832, o, 60369.0022, 20.971, 1.471, 15, 22, 20.959771852360795, ATLAS-ZTF
162.85119, 8.55832, o, 60369.014096, 20.021, 0.723, 36, 26, 20.00924374808178, ATLAS-ZTF
162.85119, 8.55832, o, 60372.461866, -18.432, 0.568, -154, 87, nan, ATLAS-ZTF
