# Combined data from 'ATLAS-ZTF' for 'SN 2019ahh'
ra, dec, filter, mjd, mag, dmag, flux, dflux, zp, source
210.56308, 9.78315, o, 58465.639433, -22.154, 3.136, -5, 16, nan, ATLAS-ZTF
210.56308, 9.78315, o, 58465.650326, -19.655, 0.315, -50, 16, nan, ATLAS-ZTF
210.56308, 9.78315, o, 58465.661099, 21.544, 2.619, 9, 23, 21.514393726401686, ATLAS-ZTF
210.56308, 9.78315, o, 58465.67091, 21.88, 19.167, 6, 123, 21.95462187404089, ATLAS-ZTF
210.56308, 9.78315, o, 58473.61471, -20.314, 1.758, -27, 48, nan, ATLAS-ZTF
210.56308, 9.78315, o, 58473.63479, -21.453, 3.794, -10, 36, nan, ATLAS-ZTF
210.56308, 9.78315, o, 58473.63525, -19.166, 0.459, -78, 36, nan, ATLAS-ZTF
210.56308, 9.78315, o, 58473.645031, -21.708, 3.75, -8, 28, nan, ATLAS-ZTF
210.56308, 9.78315, c, 58486.670896, -21.325, 1.722, -11, 18, nan, ATLAS-ZTF
210.56308, 9.78315, c, 58486.679946, -18.545, 0.914, -139, 127, nan, ATLAS-ZTF
210.56308, 9.78315, c, 58491.664214, 21.292, 0.932, 11, 10, 21.296518287104437, ATLAS-ZTF
210.56308, 9.78315, c, 58491.669261, 21.29, 1.253, 11, 14, 21.296518287104437, ATLAS-ZTF
210.56308, 9.78315, c, 58491.675251, -20.816, 2.632, -17, 45, nan, ATLAS-ZTF
210.56308, 9.78315, c, 58491.680686, 18.59, 0.856, 133, 114, 18.590370897582282, ATLAS-ZTF
210.56308, 9.78315, o, 58495.653261, -22.213, 2.703, -5, 13, nan, ATLAS-ZTF
210.56308, 9.78315, o, 58495.664364, -20.667, 0.804, -20, 16, nan, ATLAS-ZTF
210.56308, 9.78315, o, 58495.676209, 20.606, 1.7, 21, 35, 20.5944517631652, ATLAS-ZTF
210.56308, 9.78315, o, 58498.660145, 20.604, 0.497, 21, 10, 20.5944517631652, ATLAS-ZTF
210.56308, 9.78315, o, 58498.668749, 20.035, 0.298, 35, 10, 20.03982988912431, ATLAS-ZTF
210.56308, 9.78315, o, 58498.677619, -20.836, 1.994, -17, 34, nan, ATLAS-ZTF
210.56308, 9.78315, o, 58501.562621, 15.988, 0.025, 1461, 37, 15.988374460164257, ATLAS-ZTF
210.56308, 9.78315, o, 58501.570269, 20.904, 1.185, 16, 19, 20.889700043360186, ATLAS-ZTF
