# Combined data from 'ATLAS-ZTF' for 'SN 2021uef'
ra, dec, filter, mjd, mag, dmag, flux, dflux, zp, source
297.4018, 42.23985, c, 59322.554752, -21.718, 1.806, -8, 14, nan, ATLAS-ZTF
297.4018, 42.23985, c, 59322.557982, 21.114, 1.18, 13, 15, 21.115141619232908, ATLAS-ZTF
297.4018, 42.23985, c, 59322.565361, 21.304, 0.877, 11, 10, 21.296518287104437, ATLAS-ZTF
297.4018, 42.23985, c, 59322.575529, 21.374, 0.827, 10, 8, 21.4, ATLAS-ZTF
297.4018, 42.23985, c, 59326.548648, 20.815, 0.77, 17, 13, 20.823877696554312, ATLAS-ZTF
297.4018, 42.23985, c, 59326.559264, 23.664, 8.333, 1, 10, 23.9, ATLAS-ZTF
297.4018, 42.23985, c, 59326.562956, -21.84, 1.385, -7, 9, nan, ATLAS-ZTF
297.4018, 42.23985, c, 59326.575436, -21.868, 1.22, -6, 8, nan, ATLAS-ZTF
297.4018, 42.23985, o, 59328.54749, -23.427, 14.273, -2, 22, nan, ATLAS-ZTF
297.4018, 42.23985, o, 59328.554392, -21.384, 2.039, -10, 21, nan, ATLAS-ZTF
297.4018, 42.23985, o, 59328.558513, 20.622, 0.975, 20, 20, 20.647425010840045, ATLAS-ZTF
297.4018, 42.23985, o, 59328.573084, -20.353, 0.645, -26, 17, nan, ATLAS-ZTF
297.4018, 42.23985, o, 59332.582864, 19.4, 0.339, 63, 21, 19.401648626366043, ATLAS-ZTF
297.4018, 42.23985, o, 59332.587002, 22.136, 3.756, 5, 19, 22.15257498915995, ATLAS-ZTF
297.4018, 42.23985, o, 59332.609822, 20.858, 1.271, 16, 21, 20.889700043360186, ATLAS-ZTF
297.4018, 42.23985, o, 59332.615314, 21.095, 1.946, 13, 26, 21.115141619232908, ATLAS-ZTF
297.4018, 42.23985, o, 59334.545359, -21.307, 1.402, -11, 15, nan, ATLAS-ZTF
297.4018, 42.23985, o, 59334.55156, -26.587, 180.0, 0, 15, inf, ATLAS-ZTF
297.4018, 42.23985, o, 59334.556232, 21.278, 1.266, 11, 14, 21.296518287104437, ATLAS-ZTF
297.4018, 42.23985, o, 59334.567381, -20.674, 0.563, -20, 11, nan, ATLAS-ZTF
297.4018, 42.23985, o, 59342.546298, 20.672, 0.593, 20, 12, 20.647425010840045, ATLAS-ZTF
297.4018, 42.23985, o, 59342.551563, 21.318, 0.856, 11, 9, 21.296518287104437, ATLAS-ZTF
297.4018, 42.23985, o, 59342.562295, -23.288, 7.737, -2, 14, nan, ATLAS-ZTF
297.4018, 42.23985, c, 59344.527248, 20.94, 0.785, 15, 12, 20.959771852360795, ATLAS-ZTF
297.4018, 42.23985, c, 59344.535316, -21.638, 1.382, -8, 11, nan, ATLAS-ZTF
297.4018, 42.23985, c, 59344.538525, -20.835, 0.603, -17, 10, nan, ATLAS-ZTF
297.4018, 42.23985, c, 59344.546373, -21.084, 0.885, -13, 12, nan, ATLAS-ZTF
297.4018, 42.23985, o, 59346.563106, -20.685, 0.449, -19, 9, nan, ATLAS-ZTF
297.4018, 42.23985, o, 59346.564948, -21.529, 0.927, -9, 8, nan, ATLAS-ZTF
297.4018, 42.23985, o, 59346.570212, 21.092, 0.726, 13, 10, 21.115141619232908, ATLAS-ZTF
297.4018, 42.23985, o, 59346.581784, 20.589, 0.481, 21, 10, 20.5944517631652, ATLAS-ZTF
