# Combined data from 'ATLAS-ZTF' for 'SN 2021abzd'
ra, dec, filter, mjd, mag, dmag, flux, dflux, zp, source
10.89954, 30.59232, o, 59409.574251, 23.825, 11.417, 1, 12, 23.9, ATLAS-ZTF
10.89954, 30.59232, o, 59409.586831, 23.903, 11.364, 1, 11, 23.9, ATLAS-ZTF
10.89954, 30.59232, o, 59409.601619, 20.907, 0.669, 16, 10, 20.889700043360186, ATLAS-ZTF
10.89954, 30.59232, o, 59409.613176, 21.351, 1.107, 10, 12, 21.4, ATLAS-ZTF
10.89954, 30.59232, o, 59410.590338, 21.004, 0.767, 14, 11, 21.034679910804403, ATLAS-ZTF
10.89954, 30.59232, o, 59410.594485, -21.676, 1.325, -8, 10, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59410.603297, -21.736, 1.403, -7, 10, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59410.62017, 25.035, 34.75, 0, 12, inf, ATLAS-ZTF
10.89954, 30.59232, o, 59413.558642, -21.18, 1.266, -12, 16, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59413.573388, 21.912, 1.5, 6, 9, 21.95462187404089, ATLAS-ZTF
10.89954, 30.59232, o, 59413.590915, 21.921, 1.75, 6, 11, 21.95462187404089, ATLAS-ZTF
10.89954, 30.59232, o, 59413.603008, -22.206, 2.51, -5, 12, nan, ATLAS-ZTF
10.89954, 30.59232, c, 59415.549701, -21.949, 2.0, -6, 12, nan, ATLAS-ZTF
10.89954, 30.59232, c, 59415.57414, 22.585, 3.273, 3, 11, 22.707196863200842, ATLAS-ZTF
10.89954, 30.59232, c, 59415.577144, -21.268, 1.056, -11, 12, nan, ATLAS-ZTF
10.89954, 30.59232, c, 59415.593557, -23.009, 5.437, -2, 12, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59417.572347, -18.952, 0.372, -95, 36, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59417.583789, -21.931, 1.914, -6, 12, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59417.594574, -21.092, 1.577, -13, 21, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59417.597374, 20.95, 0.83, 15, 13, 20.959771852360795, ATLAS-ZTF
10.89954, 30.59232, o, 59419.594941, -16.812, 1.636, -684, 1120, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59421.501904, -20.066, 0.819, -34, 28, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59421.504715, 20.327, 2.018, 27, 54, 20.32159058960253, ATLAS-ZTF
10.89954, 30.59232, o, 59421.536972, -21.045, 1.493, -14, 21, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59421.541192, -20.794, 0.939, -18, 16, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59425.605762, -21.207, 1.269, -12, 15, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59425.611717, -20.979, 0.973, -15, 14, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59425.61668, 21.266, 0.941, 11, 11, 21.296518287104437, ATLAS-ZTF
10.89954, 30.59232, o, 59425.620002, -21.513, 1.51, -9, 14, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59429.59337, 21.79, 1.305, 7, 9, 21.787254899964356, ATLAS-ZTF
10.89954, 30.59232, o, 59429.598582, 21.605, 0.916, 8, 8, 21.64227503252014, ATLAS-ZTF
10.89954, 30.59232, o, 59429.601856, 22.349, 2.881, 4, 12, 22.394850021680092, ATLAS-ZTF
10.89954, 30.59232, o, 59429.614336, 21.987, 1.523, 6, 9, 21.95462187404089, ATLAS-ZTF
10.89954, 30.59232, o, 59431.513808, -21.468, 1.562, -9, 15, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59431.517009, 20.638, 0.653, 20, 13, 20.647425010840045, ATLAS-ZTF
10.89954, 30.59232, o, 59431.519295, 23.336, 8.462, 2, 14, 23.147425010840045, ATLAS-ZTF
10.89954, 30.59232, o, 59431.519752, -21.28, 1.67, -11, 19, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59431.523876, 20.854, 0.773, 16, 13, 20.889700043360186, ATLAS-ZTF
10.89954, 30.59232, o, 59431.524791, 20.331, 0.489, 27, 13, 20.32159058960253, ATLAS-ZTF
10.89954, 30.59232, o, 59431.545796, -21.185, 1.067, -12, 13, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59431.551753, -23.093, 7.187, -2, 15, nan, ATLAS-ZTF
10.89954, 30.59232, c, 59433.564182, 21.484, 0.87, 9, 8, 21.514393726401686, ATLAS-ZTF
10.89954, 30.59232, c, 59433.566049, -21.645, 1.16, -8, 9, nan, ATLAS-ZTF
10.89954, 30.59232, c, 59433.568814, -23.157, 4.3, -2, 8, nan, ATLAS-ZTF
10.89954, 30.59232, c, 59433.587235, -21.825, 1.333, -7, 9, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59435.531817, -22.228, 2.238, -5, 10, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59435.534743, -21.642, 1.514, -8, 12, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59435.537029, 23.507, 9.214, 1, 13, 23.9, ATLAS-ZTF
10.89954, 30.59232, o, 59435.537487, 22.963, 5.227, 2, 12, 23.147425010840045, ATLAS-ZTF
10.89954, 30.59232, o, 59435.538857, 20.509, 0.767, 23, 17, 20.495680409956016, ATLAS-ZTF
10.89954, 30.59232, o, 59435.544376, 21.015, 0.986, 14, 14, 21.034679910804403, ATLAS-ZTF
10.89954, 30.59232, o, 59435.544833, -21.253, 1.056, -11, 12, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59435.568124, 21.787, 2.136, 7, 15, 21.787254899964356, ATLAS-ZTF
10.89954, 30.59232, c, 59437.583272, -20.927, 0.519, -16, 8, nan, ATLAS-ZTF
10.89954, 30.59232, c, 59437.586106, 21.202, 0.813, 12, 10, 21.202046884880936, ATLAS-ZTF
10.89954, 30.59232, c, 59437.591416, -21.958, 1.456, -6, 9, nan, ATLAS-ZTF
10.89954, 30.59232, c, 59437.618472, -21.725, 1.212, -7, 9, nan, ATLAS-ZTF
10.89954, 30.59232, c, 59437.628419, -20.871, 0.73, -16, 12, nan, ATLAS-ZTF
10.89954, 30.59232, c, 59441.529657, -23.563, 7.0, -1, 10, nan, ATLAS-ZTF
10.89954, 30.59232, c, 59441.53567, -23.597, 6.286, -1, 8, nan, ATLAS-ZTF
10.89954, 30.59232, c, 59441.537512, 20.633, 0.519, 20, 10, 20.647425010840045, ATLAS-ZTF
10.89954, 30.59232, c, 59441.538894, -21.221, 1.049, -12, 12, nan, ATLAS-ZTF
10.89954, 30.59232, c, 59441.557555, 21.96, 1.592, 6, 10, 21.95462187404089, ATLAS-ZTF
10.89954, 30.59232, c, 59441.565535, 22.214, 2.0, 5, 9, 22.15257498915995, ATLAS-ZTF
10.89954, 30.59232, c, 59441.569916, 21.099, 0.798, 13, 10, 21.115141619232908, ATLAS-ZTF
10.89954, 30.59232, c, 59441.595954, -24.266, 10.75, -1, 8, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59443.500088, -20.776, 0.532, -18, 10, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59443.501916, 21.179, 0.83, 12, 10, 21.202046884880936, ATLAS-ZTF
10.89954, 30.59232, o, 59443.504672, -21.335, 0.95, -11, 10, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59443.510165, -24.174, 16.5, -1, 13, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59445.509005, -20.524, 0.658, -22, 15, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59445.512728, 22.278, 2.686, 4, 12, 22.394850021680092, ATLAS-ZTF
10.89954, 30.59232, o, 59445.513187, 21.902, 2.139, 6, 14, 21.95462187404089, ATLAS-ZTF
10.89954, 30.59232, o, 59445.515039, -21.69, 1.53, -8, 12, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59445.516003, 21.061, 0.919, 14, 13, 21.034679910804403, ATLAS-ZTF
10.89954, 30.59232, o, 59445.525823, 21.544, 1.588, 9, 14, 21.514393726401686, ATLAS-ZTF
10.89954, 30.59232, o, 59445.526284, 22.748, 4.279, 3, 12, 22.707196863200842, ATLAS-ZTF
10.89954, 30.59232, o, 59445.536127, 22.654, 4.649, 3, 15, 22.707196863200842, ATLAS-ZTF
10.89954, 30.59232, o, 59447.470024, -23.348, 11.722, -2, 20, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59447.471852, -20.157, 0.631, -31, 20, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59447.475052, 19.799, 0.521, 44, 23, 19.79136830878453, ATLAS-ZTF
10.89954, 30.59232, o, 59447.493695, -21.651, 1.977, -8, 16, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59449.545911, -23.082, 7.964, -2, 17, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59449.550584, -22.828, 7.111, -3, 19, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59451.567893, -21.426, 1.725, -10, 17, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59451.570883, 20.284, 0.674, 28, 19, 20.28210492164445, ATLAS-ZTF
10.89954, 30.59232, o, 59451.598673, -20.18, 0.727, -31, 22, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59451.627242, 23.284, 14.833, 2, 26, 23.147425010840045, ATLAS-ZTF
10.89954, 30.59232, o, 59452.596303, 21.659, 3.176, 8, 25, 21.64227503252014, ATLAS-ZTF
10.89954, 30.59232, o, 59452.605765, -21.915, 3.692, -6, 23, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59452.633325, 22.134, 4.396, 5, 22, 22.15257498915995, ATLAS-ZTF
10.89954, 30.59232, o, 59452.6363, 22.64, 8.794, 3, 28, 22.707196863200842, ATLAS-ZTF
10.89954, 30.59232, o, 59452.638131, -21.378, 3.903, -10, 40, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59453.489489, 22.414, 3.92, 4, 15, 22.394850021680092, ATLAS-ZTF
10.89954, 30.59232, o, 59453.524607, -21.453, 1.306, -10, 12, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59453.540497, -21.722, 1.888, -7, 14, nan, ATLAS-ZTF
10.89954, 30.59232, o, 59453.546461, -21.194, 1.34, -12, 16, nan, ATLAS-ZTF
