# Combination of '2005el' data from 'CSP', 'ATLAS'
filter, zp, z, ra, dec, mjd, mag, dmag, flux, dflux, source
u, 12.986, 0.0149, 77.953, 5.194278, 53639.89, 16.156, 0.01, 0.053951062251512846, 0.0004969076467661091, CSP
u, 12.986, 0.0149, 77.953, 5.194278, 53641.88, 15.836, 0.009, 0.07244359600749903, 0.0006005071592991008, CSP
u, 12.986, 0.0149, 77.953, 5.194278, 53644.88, 15.676, 0.011, 0.08394599865193977, 0.0008504883424948012, CSP
u, 12.986, 0.0149, 77.953, 5.194278, 53655.84, 16.58, 0.011, 0.03650900524844992, 0.0003698864014785376, CSP
u, 12.986, 0.0149, 77.953, 5.194278, 53659.79, 17.171, 0.016, 0.021183611352485043, 0.0003121732333824736, CSP
u, 12.986, 0.0149, 77.953, 5.194278, 53663.82, 17.855, 0.023, 0.011282361216489924, 0.0002390030901079476, CSP
u, 12.986, 0.0149, 77.953, 5.194278, 53665.83, 18.185, 0.02, 0.00832530206749244, 0.00015335773148224483, CSP
u, 12.986, 0.0149, 77.953, 5.194278, 53666.8, 18.282, 0.019, 0.007613774324561515, 0.00013323836078478677, CSP
u, 12.986, 0.0149, 77.953, 5.194278, 53669.82, 18.639, 0.019, 0.00548024532176851, 9.590235699729443e-05, CSP
u, 12.986, 0.0149, 77.953, 5.194278, 53671.83, 18.818, 0.02, 0.004647292416762035, 8.56062899329643e-05, CSP
u, 12.986, 0.0149, 77.953, 5.194278, 53673.82, 18.96, 0.022, 0.004077556617502123, 8.262250553303658e-05, CSP
u, 12.986, 0.0149, 77.953, 5.194278, 53675.84, 19.034, 0.03, 0.0038089037649813593, 0.0001052439003587397, CSP
u, 12.986, 0.0149, 77.953, 5.194278, 53682.83, 19.314, 0.05, 0.0029430659896990167, 0.0001355331975115745, CSP
u, 12.986, 0.0149, 77.953, 5.194278, 53683.81, 19.337, 0.035, 0.0028813764348397026, 9.288460196632721e-05, CSP
u, 12.986, 0.0149, 77.953, 5.194278, 53687.78, 19.509, 0.053, 0.0024592348238462315, 0.00012004706584587564, CSP
u, 12.986, 0.0149, 77.953, 5.194278, 53689.81, 19.421, 0.08, 0.0026668586645214832, 0.00019650140819357366, CSP
u, 12.986, 0.0149, 77.953, 5.194278, 53690.83, 19.629, 0.144, 0.002201912211484475, 0.0002920371974925526, CSP
u, 12.986, 0.0149, 77.953, 5.194278, 53694.83, 19.663, 0.059, 0.0021340274428489773, 0.0001159652027594845, CSP
u, 12.986, 0.0149, 77.953, 5.194278, 53698.77, 19.731, 0.04, 0.0020044720273651594, 7.384747855255311e-05, CSP
u, 12.986, 0.0149, 77.953, 5.194278, 53699.76, 19.736, 0.039, 0.001995262314968879, 7.167047570373806e-05, CSP
u, 12.986, 0.0149, 77.953, 5.194278, 53702.76, 19.772, 0.036, 0.0019301897276345799, 6.399973574642333e-05, CSP
u, 12.986, 0.0149, 77.953, 5.194278, 53712.74, 20.105, 0.043, 0.0014203651240480124, 5.625279885335538e-05, CSP
u, 12.986, 0.0149, 77.953, 5.194278, 53721.71, 20.212, 0.134, 0.0012870635762533336, 0.00015884753447672613, CSP
u, 12.986, 0.0149, 77.953, 5.194278, 53730.75, 20.365, 0.077, 0.0011178923907117465, 7.928050451626977e-05, CSP
g, 15.111, 0.0149, 77.953, 5.194278, 53641.88, 15.463, 0.004, 0.7231027280500627, 0.0026640088996982433, CSP
g, 15.111, 0.0149, 77.953, 5.194278, 53655.84, 15.584, 0.005, 0.6468446641717226, 0.0029788297624090965, CSP
g, 15.111, 0.0149, 77.953, 5.194278, 53659.79, 15.951, 0.004, 0.4613175745603794, 0.0016995567525102384, CSP
g, 15.111, 0.0149, 77.953, 5.194278, 53663.82, 16.374, 0.005, 0.3124640085806117, 0.0014389499365097603, CSP
g, 15.111, 0.0149, 77.953, 5.194278, 53665.83, 16.61, 0.006, 0.2514201030159024, 0.0013893988350802662, CSP
g, 15.111, 0.0149, 77.953, 5.194278, 53666.8, 16.729, 0.006, 0.22532013356294867, 0.0012451650736643352, CSP
g, 15.111, 0.0149, 77.953, 5.194278, 53669.82, 17.082, 0.004, 0.16277960863937976, 0.000599702240474305, CSP
g, 15.111, 0.0149, 77.953, 5.194278, 53671.83, 17.276, 0.005, 0.1361444682465951, 0.0006269684461564222, CSP
