mjd,filter,uJy,duJy
59785.554805,c,7.0,9.0
59785.557517,c,9.0,9.0
59785.560681,c,7.0,8.0
59785.56572,c,-4.0,8.0
59786.559807,c,-15.0,9.0
59786.562518,c,4.0,10.0
59786.567161,c,-18.0,10.0
59786.572586,c,-11.0,10.0
59789.550142,c,1.0,8.0
59789.551949,c,-5.0,8.0
59789.555112,c,1.0,8.0
59789.564081,c,18.0,9.0
59790.513527,c,-8.0,10.0
59790.521167,c,18.0,10.0
59790.522976,c,4.0,12.0
59790.53225,c,-8.0,11.0
59793.504943,c,-10.0,10.0
59793.506749,c,26.0,9.0
59793.50998,c,-2.0,9.0
59793.528008,c,-18.0,8.0
59813.488922,c,94.0,10.0
59813.490729,c,78.0,10.0
59813.498434,c,100.0,11.0
59813.501748,c,84.0,13.0
59817.455687,c,94.0,10.0
59817.457714,c,80.0,10.0
59817.464546,c,80.0,10.0
59817.470487,c,91.0,9.0
59818.577598,c,78.0,9.0
59818.580413,c,101.0,10.0
59818.586813,c,80.0,10.0
59818.608618,c,89.0,10.0
59821.523059,c,71.0,9.0
59821.526725,c,74.0,10.0
59821.55902,c,70.0,9.0
59821.573073,c,68.0,10.0
59822.452611,c,51.0,9.0
59822.459518,c,74.0,10.0
59822.462229,c,69.0,11.0
59822.468104,c,62.0,10.0
59843.455699,c,24.0,9.0
59843.472077,c,15.0,9.0
59843.492172,c,26.0,5.0
59843.502751,c,21.0,4.0
59844.412352,c,30.0,8.0
59844.42873,c,19.0,9.0
59844.43723,c,34.0,8.0
59844.440927,c,12.0,8.0
59847.412478,c,19.0,9.0
59847.414787,c,14.0,8.0
59847.43986,c,9.0,9.0
59847.457394,c,2.0,9.0
59848.484697,c,30.0,8.0
59848.487485,c,25.0,9.0
59848.52296,c,10.0,8.0
59848.531005,c,16.0,9.0
59851.429988,c,16.0,8.0
59851.434187,c,6.0,8.0
59851.447992,c,38.0,8.0
59851.453105,c,11.0,9.0
59852.459574,c,11.0,8.0
59852.487997,c,19.0,8.0
59852.49399,c,16.0,9.0
59852.498192,c,15.0,9.0
59778.560308,o,27.0,23.0
59778.562568,o,-6.0,18.0
59778.565941,o,-4.0,18.0
59778.58315,o,13.0,16.0
59779.510948,o,-2.0,22.0
59779.514139,o,-3.0,24.0
59779.532833,o,5.0,20.0
59779.538304,o,2.0,22.0
59780.52321,o,19.0,15.0
59780.525041,o,20.0,17.0
59780.532272,o,-8.0,17.0
59780.540957,o,-25.0,16.0
59782.546419,o,-14.0,10.0
59782.548681,o,-10.0,11.0
59782.551856,o,-7.0,11.0
59782.586811,o,1.0,10.0
59783.558505,o,-21.0,12.0
59783.560346,o,-14.0,13.0
59783.563079,o,19.0,14.0
59783.576293,o,-4.0,15.0
59787.503973,o,-4.0,10.0
59787.507163,o,4.0,11.0
59787.51697,o,6.0,11.0
59787.542309,o,6.0,13.0
59788.509437,o,0.0,11.0
59788.511715,o,-1.0,12.0
59788.516726,o,12.0,12.0
59788.523131,o,12.0,10.0
59791.503746,o,0.0,11.0
59791.505569,o,3.0,12.0
59791.508757,o,10.0,10.0
59791.517155,o,-14.0,11.0
59792.507797,o,-13.0,14.0
59792.510592,o,8.0,13.0
59792.513777,o,0.0,12.0
59792.521756,o,-20.0,14.0
59796.494189,o,-3.0,13.0
59796.497375,o,9.0,11.0
59796.503093,o,28.0,14.0
59796.520638,o,20.0,10.0
59799.512226,o,16.0,12.0
59799.514105,o,8.0,13.0
59799.516834,o,42.0,13.0
59799.522746,o,20.0,12.0
59800.535385,o,10.0,14.0
59800.537207,o,28.0,12.0
59800.539948,o,42.0,14.0
59800.56324,o,45.0,10.0
59801.482247,o,44.0,19.0
59801.485416,o,58.0,13.0
59801.491931,o,62.0,18.0
59801.497488,o,40.0,17.0
59802.553822,o,51.0,28.0
59802.578391,o,47.0,30.0
59802.593418,o,48.0,25.0
59802.598895,o,91.0,30.0
59803.51945,o,57.0,28.0
59803.521273,o,36.0,31.0
59803.526288,o,8.0,27.0
59803.545128,o,65.0,24.0
59804.475751,o,42.0,26.0
59804.478026,o,114.0,27.0
59804.481233,o,70.0,27.0
59804.486695,o,85.0,25.0
59805.5259,o,81.0,20.0
59805.527708,o,118.0,22.0
59805.530628,o,82.0,20.0
59805.548818,o,84.0,21.0
59805.552072,o,81.0,24.0
59805.556963,o,56.0,21.0
59805.592541,o,113.0,26.0
59805.620109,o,92.0,26.0
59807.450136,o,79.0,21.0
59807.476792,o,70.0,24.0
59807.479065,o,99.0,23.0
59807.488616,o,76.0,20.0
59808.55529,o,60.0,16.0
59808.560077,o,56.0,20.0
59808.567444,o,79.0,18.0
59808.600334,o,82.0,17.0
59809.450874,o,98.0,15.0
59809.452683,o,74.0,14.0
59809.455847,o,76.0,14.0
59809.466666,o,78.0,16.0
59809.469377,o,80.0,12.0
59809.471185,o,70.0,15.0
59809.482774,o,79.0,13.0
59809.487295,o,78.0,11.0
59810.533672,o,83.0,12.0
59810.536839,o,69.0,12.0
59810.542642,o,59.0,12.0
59810.557657,o,76.0,14.0
59811.560873,o,60.0,12.0
59811.564642,o,76.0,13.0
59811.570164,o,53.0,13.0
59811.602887,o,63.0,15.0
59812.537157,o,78.0,13.0
59812.54269,o,69.0,13.0
59812.545505,o,56.0,12.0
59812.555622,o,61.0,11.0
59815.496233,o,48.0,15.0
59815.498071,o,78.0,14.0
59815.500804,o,70.0,15.0
59815.506274,o,78.0,14.0
59816.524365,o,65.0,13.0
59816.527566,o,74.0,14.0
59816.562213,o,67.0,15.0
59816.567636,o,62.0,15.0
59819.534862,o,60.0,13.0
59819.540067,o,52.0,12.0
59819.543258,o,70.0,12.0
59819.568813,o,61.0,10.0
59820.411209,o,65.0,15.0
59820.413031,o,48.0,13.0
59820.415764,o,65.0,14.0
59820.443176,o,60.0,14.0
59823.496156,o,55.0,13.0
59823.499595,o,22.0,13.0
59823.534213,o,16.0,13.0
59823.539834,o,59.0,12.0
59824.503373,o,62.0,14.0
59824.508862,o,47.0,14.0
59824.54141,o,48.0,14.0
59824.544621,o,21.0,12.0
59827.550213,o,53.0,17.0
59827.5534,o,48.0,19.0
59827.581296,o,65.0,19.0
59827.588492,o,31.0,16.0
59828.405686,o,46.0,16.0
59828.408417,o,10.0,18.0
59828.44098,o,31.0,20.0
59828.445552,o,44.0,20.0
59831.438657,o,9.0,24.0
59831.441498,o,-2.0,23.0
59831.444342,o,31.0,23.0
59831.449524,o,29.0,26.0
59832.492869,o,-12.0,25.0
59832.506096,o,40.0,25.0
59832.508912,o,35.0,22.0
59832.514093,o,57.0,25.0
59832.636024,o,54.0,47.0
59836.475984,o,35.0,16.0
59836.479214,o,36.0,17.0
59836.491,o,64.0,16.0
59836.497498,o,29.0,13.0
59837.517973,o,-6.0,19.0
59837.533472,o,-1.0,14.0
59837.539408,o,38.0,16.0
59837.542578,o,27.0,15.0
59837.548123,o,55.0,22.0
59837.562527,o,75.0,17.0
59838.469716,o,-10.0,16.0
59838.47062,o,55.0,16.0
59838.47291,o,-18.0,12.0
