mjd,filter,uJy,duJy
59291.530786,c,-25.0,7.0
59291.532745,c,4.0,9.0
59291.536773,c,9.0,8.0
59291.542364,c,20.0,8.0
59309.485161,c,210.0,10.0
59309.502737,c,209.0,13.0
59309.506504,c,207.0,8.0
59309.509467,c,187.0,9.0
59313.560593,c,209.0,8.0
59313.570647,c,227.0,8.0
59313.574446,c,228.0,9.0
59313.602817,c,208.0,9.0
59317.433845,c,190.0,9.0
59317.437068,c,175.0,9.0
59317.442902,c,188.0,9.0
59317.478009,c,192.0,8.0
59321.481611,c,169.0,8.0
59321.483455,c,169.0,10.0
59321.486431,c,169.0,8.0
59321.492878,c,163.0,8.0
59339.402339,c,63.0,16.0
59339.404231,c,26.0,27.0
59339.407438,c,31.0,22.0
59339.412488,c,57.0,17.0
59343.424384,c,47.0,9.0
59343.426314,c,51.0,9.0
59343.431357,c,40.0,8.0
59343.440615,c,42.0,8.0
59347.393842,c,31.0,9.0
59347.3973,c,42.0,9.0
59347.432495,c,52.0,8.0
59347.452037,c,29.0,8.0
59351.477893,c,26.0,10.0
59351.488976,c,14.0,9.0
59351.496023,c,33.0,9.0
59351.499043,c,29.0,9.0
59355.558045,c,-17.0,37.0
59355.561247,c,35.0,10.0
59355.564947,c,26.0,29.0
59355.566793,c,74.0,26.0
59355.568189,c,-47.0,43.0
59293.53824,o,6.0,7.0
59293.540084,o,12.0,8.0
59293.564306,o,-8.0,9.0
59293.58317,o,12.0,7.0
59297.590062,o,17.0,8.0
59297.618453,o,20.0,9.0
59297.643373,o,51.0,13.0
59299.489146,o,35.0,19.0
59299.491907,o,84.0,20.0
59299.492836,o,58.0,16.0
59299.495591,o,39.0,21.0
59299.502416,o,47.0,18.0
59303.456891,o,106.0,26.0
59303.459192,o,123.0,17.0
59303.46285,o,109.0,24.0
59303.470714,o,67.0,23.0
59305.491381,o,124.0,16.0
59305.493745,o,103.0,22.0
59305.495611,o,129.0,14.0
59305.529107,o,111.0,12.0
59305.530515,o,134.0,13.0
59305.533279,o,130.0,13.0
59305.533741,o,142.0,12.0
59305.536062,o,127.0,15.0
59309.520541,o,150.0,10.0
59309.522386,o,181.0,9.0
59309.525152,o,144.0,10.0
59309.536777,o,137.0,9.0
59319.460503,o,112.0,12.0
59319.465962,o,105.0,12.0
59319.46932,o,125.0,10.0
59319.479271,o,145.0,13.0
59323.303222,o,125.0,21.0
59323.328714,o,119.0,12.0
59323.331982,o,105.0,13.0
59323.353343,o,131.0,13.0
59323.4489,o,130.0,13.0
59327.41837,o,46.0,26.0
59327.41976,o,103.0,16.0
59327.422046,o,106.0,19.0
59327.423417,o,120.0,23.0
59327.42479,o,93.0,16.0
59327.435181,o,108.0,16.0
59329.505545,o,90.0,21.0
59329.508973,o,118.0,20.0
59329.542121,o,83.0,21.0
59329.570524,o,125.0,20.0
59331.502886,o,139.0,124.0
59331.506786,o,-887.0,577.0
59331.512934,o,224.0,392.0
59331.546397,o,121.0,62.0
59333.428967,o,49.0,15.0
59333.460521,o,60.0,14.0
59333.463304,o,66.0,19.0
59333.467455,o,46.0,14.0
59335.417358,o,68.0,12.0
59335.419187,o,90.0,12.0
59335.424351,o,69.0,12.0
59335.447773,o,61.0,13.0
59337.478293,o,0.0,39.0
59337.499851,o,61.0,9.0
59337.505228,o,71.0,8.0
59337.51811,o,73.0,8.0
59341.564601,o,50.0,8.0
59341.567853,o,56.0,9.0
59341.573911,o,57.0,10.0
59341.591925,o,56.0,10.0
59345.500024,o,65.0,10.0
59345.502992,o,61.0,10.0
59345.508586,o,53.0,10.0
59345.532947,o,54.0,10.0
59349.394176,o,29.0,10.0
59349.396522,o,47.0,7.0
59349.420793,o,62.0,10.0
59349.427249,o,35.0,7.0
59353.2922,o,64.0,10.0
59353.327016,o,31.0,7.0
59353.343097,o,43.0,10.0
59353.346325,o,38.0,10.0
59357.419513,o,16.0,16.0
59357.423199,o,34.0,16.0
59357.447515,o,11.0,13.0
59357.456596,o,31.0,20.0
59359.389604,o,49.0,42.0
59359.392825,o,33.0,46.0
59359.407273,o,46.0,24.0
59359.432457,o,20.0,25.0
59359.435674,o,-13.0,25.0
59359.462525,o,42.0,70.0
59361.44296,o,4.0,22.0
59361.456768,o,29.0,26.0
59361.462292,o,44.0,21.0
59361.468703,o,42.0,23.0
59363.462469,o,17.0,18.0
59363.46532,o,24.0,17.0
59363.472898,o,38.0,16.0
59363.485763,o,43.0,15.0
