mjd,filter,uJy,duJy
59528.572803,c,27.0,9.0
59528.576465,c,46.0,9.0
59528.582957,c,37.0,9.0
59528.59553,c,41.0,9.0
59502.615584,o,38.0,52.0
59502.622968,o,12.0,24.0
59504.616041,o,109.0,23.0
59504.624395,o,59.0,17.0
59504.644853,o,100.0,18.0
59504.64714,o,120.0,19.0
59510.590989,o,126.0,31.0
59510.592372,o,145.0,34.0
59510.594226,o,97.0,24.0
59510.595606,o,102.0,33.0
59510.601149,o,100.0,31.0
59510.602997,o,140.0,34.0
59510.618853,o,107.0,27.0
59510.6207,o,115.0,27.0
59526.581609,o,97.0,14.0
59526.585318,o,75.0,14.0
59526.591779,o,78.0,14.0
59526.603783,o,92.0,15.0
59530.607736,o,94.0,14.0
59530.624906,o,68.0,14.0
59530.635759,o,66.0,16.0
59530.644571,o,49.0,16.0
59534.568505,o,172.0,57.0
59534.572657,o,28.0,42.0
59534.578186,o,-6.0,37.0
59534.588376,o,62.0,22.0
59536.552559,o,74.0,25.0
59536.556235,o,27.0,21.0
59536.562271,o,15.0,26.0
59536.572032,o,49.0,15.0
59540.605583,o,-12.0,19.0
59540.612871,o,6.0,19.0
59540.616552,o,46.0,18.0
59540.641537,o,48.0,19.0
59542.55901,o,9.0,28.0
59542.562701,o,41.0,26.0
59542.569177,o,-14.0,23.0
59542.579983,o,11.0,24.0
59544.55112,o,33.0,19.0
59544.554332,o,-9.0,19.0
59544.561666,o,40.0,18.0
59544.576392,o,-9.0,18.0
59546.609676,o,4.0,18.0
59546.615182,o,14.0,17.0
59546.625826,o,38.0,15.0
59546.630931,o,-1.0,17.0
59550.634903,o,22.0,12.0
59550.638162,o,-10.0,10.0
59550.650981,o,-7.0,13.0
59558.569663,o,-29.0,19.0
59558.573421,o,-77.0,47.0
59558.579035,o,-10.0,49.0
59558.588803,o,-45.0,14.0
59562.592217,o,16.0,13.0
59562.594059,o,20.0,12.0
59562.597765,o,6.0,14.0
59562.603778,o,22.0,13.0
59503.48527779989,ZTF_g,86.95560878967903,10.234202752719247
59509.50638889987,ZTF_g,176.82871868210916,12.564314740005523
59512.49486109987,ZTF_g,165.22661288669028,11.769121519814055
59522.5166782001,ZTF_g,61.165199979868866,5.882030012959183
59524.5365046002,ZTF_g,47.92194098602861,5.991204144516412
59531.49047450023,ZTF_g,23.696205089992624,5.125152115239744
59520.46910879994,ZTF_r,121.19804096854112,10.567208316725912
59522.49584490014,ZTF_r,108.58114074309985,10.907175126478883
59524.47396990005,ZTF_r,104.07940481050751,7.924082253172857
59526.51646990003,ZTF_r,99.29322120076975,7.8876917554507875
59531.42601849977,ZTF_r,74.06291479562054,8.078683307192136
59538.46975689987,ZTF_r,50.82235670097202,9.497610956422568
