mjd,filter,uJy,duJy
59205.611421,c,8.0,8.0
59205.61622,c,-1.0,8.0
59205.622213,c,15.0,8.0
59205.644526,c,12.0,7.0
59207.610182,c,-7.0,8.0
59207.619436,c,-1.0,7.0
59207.623106,c,-5.0,8.0
59207.63548,c,-16.0,7.0
59229.636038,c,105.0,7.0
59229.642088,c,83.0,7.0
59229.663396,c,97.0,8.0
59229.66688,c,94.0,9.0
59231.541515,c,112.0,10.0
59231.545193,c,124.0,8.0
59231.547939,c,117.0,8.0
59231.5625,c,112.0,9.0
59233.522593,c,-13.0,232.0
59233.528581,c,34.0,114.0
59233.531609,c,-744.0,363.0
59237.629408,c,633.0,1628.0
59237.632629,c,-397.0,335.0
59253.49003,c,55.0,8.0
59253.506209,c,62.0,9.0
59253.513249,c,50.0,8.0
59253.526193,c,68.0,8.0
59253.527329,c,58.0,7.0
59253.531319,c,61.0,8.0
59253.546005,c,50.0,9.0
59253.547848,c,51.0,8.0
59253.670899,c,63.0,33.0
59255.515507,c,68.0,9.0
59255.518351,c,69.0,8.0
59255.521884,c,54.0,8.0
59255.527455,c,65.0,8.0
59257.58062,c,44.0,7.0
59257.585228,c,60.0,7.0
59257.617038,c,49.0,7.0
59257.624982,c,57.0,9.0
59261.491555,c,52.0,9.0
59261.493436,c,29.0,8.0
59261.496203,c,44.0,10.0
59261.510495,c,33.0,8.0
59263.498089,c,172.0,348.0
59263.501323,c,51.0,31.0
59263.506366,c,23.0,15.0
59267.543232,c,31.0,10.0
59267.5466,c,49.0,9.0
59267.581808,c,38.0,8.0
59267.589357,c,41.0,7.0
59209.615075,o,-8.0,11.0
59209.618301,o,-5.0,10.0
59209.628576,o,-15.0,11.0
59209.641034,o,-2.0,9.0
59212.641005,o,7.0,20.0
59212.646351,o,-9.0,31.0
59212.652395,o,-36.0,80.0
59212.670365,o,78.0,42.0
59217.60857,o,2.0,17.0
59217.611438,o,38.0,15.0
59217.614225,o,-17.0,15.0
59217.62537,o,8.0,16.0
59219.601206,o,-23.0,17.0
59219.606834,o,5.0,19.0
59219.610035,o,21.0,14.0
59219.615066,o,-12.0,16.0
59221.584174,o,-8.0,9.0
59221.586477,o,-10.0,7.0
59221.589257,o,22.0,8.0
59221.602842,o,7.0,11.0
59223.587165,o,-98.0,422.0
59243.544122,o,87.0,32.0
59243.551866,o,152.0,29.0
59243.553695,o,38.0,33.0
59243.559645,o,167.0,42.0
59251.590349,o,54.0,9.0
59251.595783,o,79.0,8.0
59251.598824,o,70.0,8.0
59251.634608,o,77.0,11.0
59269.41906,o,106.0,26.0
59269.424154,o,40.0,18.0
59269.428771,o,26.0,16.0
59269.431532,o,17.0,17.0
59269.431993,o,27.0,18.0
59269.438446,o,51.0,16.0
59277.454984,o,28.0,11.0
59277.459378,o,38.0,10.0
59277.465582,o,31.0,11.0
59277.472403,o,20.0,13.0
59223.40436339984,ZTF_g,24.048057407973516,6.472439489991667
59225.467395800166,ZTF_g,47.81273642415961,5.534767004280747
59227.464629599825,ZTF_g,70.23603717044621,7.769027276916734
59229.47017360013,ZTF_g,104.2701504070142,17.53554624214834
59231.45540509978,ZTF_g,121.97757639654192,6.368678318073436
59250.35858799983,ZTF_g,65.75821260571661,9.897103814475
59252.488622699864,ZTF_g,58.06820481784478,6.82916620650413
59256.49135420006,ZTF_g,39.1036772765525,5.1172910205123685
59265.41925929999,ZTF_g,21.001001212244002,5.271680229468599
59223.46988430014,ZTF_r,28.423660030097487,8.474303732037308
59227.38130789995,ZTF_r,61.31009654341455,8.106527389169532
59229.50773150008,ZTF_r,85.75968950934077,9.462893943453818
59248.4233448999,ZTF_r,87.08248226415961,7.112357050021508
59250.42937499983,ZTF_r,84.51550678603743,8.380221099936222
59252.330972199794,ZTF_r,78.0279864714544,7.030356904625837
59254.42608800018,ZTF_r,68.25272573400993,8.904485830502606
59256.425451400224,ZTF_r,69.32527483785138,5.604785100360405
59260.402349499986,ZTF_r,65.46717486235441,8.312966670313891
59265.37211810006,ZTF_r,50.147259012161726,5.762495838812813
59267.41961809993,ZTF_r,54.2063294152334,7.0953324161596045
59269.372511600144,ZTF_r,41.98618354644489,7.789876308802031
59275.38517360017,ZTF_r,37.23917062545681,7.950627372066506
59278.4046180998,ZTF_r,30.079873118292326,5.45069076832762
