mjd,filter,uJy,duJy
59317.434307,c,-15.0,6.0
59317.437527,c,-7.0,7.0
59317.443891,c,-6.0,7.0
59317.478469,c,-14.0,6.0
59321.487814,c,1.0,7.0
59321.489652,c,-2.0,7.0
59321.492416,c,-14.0,8.0
59321.517895,c,-4.0,7.0
59339.444889,c,21.0,53.0
59339.454429,c,67.0,12.0
59339.456259,c,73.0,12.0
59339.481607,c,76.0,9.0
59343.427228,c,82.0,8.0
59343.429068,c,88.0,9.0
59343.431815,c,84.0,9.0
59343.436856,c,82.0,9.0
59347.398672,c,116.0,9.0
59347.434233,c,105.0,10.0
59347.436978,c,106.0,8.0
59347.437435,c,27.0,12.0
59347.43972,c,74.0,14.0
59347.440177,c,106.0,9.0
59351.412164,c,61.0,15.0
59351.47835,c,84.0,10.0
59351.487594,c,124.0,11.0
59351.498412,c,107.0,9.0
59351.504146,c,86.0,10.0
59355.575548,c,367.0,315.0
59377.372133,c,8.0,8.0
59377.375536,c,34.0,8.0
59377.406803,c,16.0,7.0
59377.414759,c,21.0,7.0
59385.522315,c,7.0,12.0
59385.523238,c,14.0,8.0
59385.526462,c,32.0,10.0
59385.541457,c,56.0,12.0
59385.542379,c,27.0,10.0
59385.556594,c,-88.0,156.0
59385.557056,c,-6.0,35.0
59319.473435,o,-10.0,13.0
59319.478357,o,-14.0,9.0
59319.480187,o,12.0,10.0
59319.485509,o,1.0,10.0
59323.445681,o,12.0,8.0
59323.448443,o,-7.0,11.0
59323.451644,o,8.0,9.0
59323.466163,o,-18.0,8.0
59327.423874,o,-3.0,16.0
59327.426163,o,-2.0,12.0
59327.436636,o,-3.0,16.0
59327.439382,o,-24.0,14.0
59329.469186,o,-4.0,17.0
59329.471031,o,-27.0,18.0
59329.477646,o,35.0,18.0
59329.503226,o,-8.0,20.0
59331.471741,o,53.0,28.0
59331.473571,o,23.0,26.0
59331.476774,o,2.0,28.0
59331.482274,o,15.0,21.0
59333.461442,o,11.0,13.0
59333.464227,o,27.0,14.0
59333.467915,o,32.0,16.0
59333.488553,o,10.0,15.0
59335.4516,o,40.0,14.0
59335.453446,o,30.0,15.0
59337.506151,o,61.0,10.0
59337.519034,o,65.0,9.0
59337.528497,o,60.0,8.0
59337.531734,o,56.0,9.0
59341.565061,o,85.0,9.0
59341.568314,o,98.0,8.0
59341.574833,o,77.0,10.0
59345.433926,o,82.0,10.0
59345.438025,o,100.0,9.0
59345.462443,o,93.0,10.0
59345.470607,o,71.0,10.0
59349.423098,o,94.0,11.0
59349.42494,o,87.0,8.0
59349.42771,o,75.0,9.0
59349.449125,o,76.0,10.0
59353.419321,o,77.0,12.0
59353.43786,o,81.0,10.0
59353.447122,o,84.0,12.0
59353.465593,o,108.0,9.0
59357.457517,o,63.0,18.0
59357.461451,o,94.0,15.0
59357.493862,o,71.0,14.0
59357.522553,o,81.0,15.0
59359.379291,o,84.0,40.0
59359.382502,o,74.0,39.0
59359.38622,o,58.0,35.0
59359.391433,o,143.0,37.0
59361.471527,o,93.0,18.0
59361.474325,o,56.0,20.0
59361.479892,o,53.0,16.0
59361.490045,o,54.0,20.0
59363.382528,o,37.0,12.0
59363.384357,o,72.0,14.0
59363.391711,o,64.0,14.0
59363.416731,o,30.0,14.0
59367.41263,o,53.0,9.0
59367.415832,o,43.0,10.0
59367.42209,o,52.0,9.0
59367.456821,o,59.0,9.0
59369.505505,o,55.0,6.0
59369.515063,o,43.0,8.0
59369.524578,o,52.0,8.0
59369.52856,o,23.0,9.0
59371.452792,o,49.0,10.0
59371.456965,o,52.0,10.0
59371.46691,o,52.0,11.0
59371.49425,o,48.0,11.0
59381.367504,o,47.0,12.0
59381.376524,o,49.0,10.0
59381.380779,o,47.0,9.0
59381.389931,o,30.0,10.0
59382.395539,o,22.0,10.0
59382.404784,o,23.0,10.0
59382.408473,o,21.0,11.0
59382.416079,o,28.0,10.0
59383.378869,o,22.0,12.0
59383.408172,o,49.0,11.0
59383.411375,o,27.0,12.0
59383.41782,o,41.0,10.0
59387.40742,o,10.0,24.0
59387.41121,o,44.0,20.0
59387.441256,o,81.0,32.0
59387.45349,o,11.0,22.0
59389.337854,o,20.0,19.0
59389.348193,o,10.0,25.0
59389.353325,o,-8.0,19.0
59389.355167,o,35.0,18.0
59389.363848,o,33.0,17.0
59389.364308,o,41.0,18.0
59389.367205,o,14.0,18.0
59389.379394,o,28.0,17.0
59391.35391,o,8.0,11.0
59391.357193,o,38.0,13.0
59391.365224,o,19.0,15.0
59391.376044,o,49.0,16.0
59393.406454,o,15.0,12.0
59393.408753,o,21.0,9.0
59393.409674,o,42.0,10.0
59393.413696,o,29.0,11.0
59393.445166,o,26.0,11.0
59393.446087,o,7.0,10.0
59393.456288,o,4.0,12.0
59393.457209,o,16.0,13.0
