mjd,filter,uJy,duJy
59293.573932,c,318.0,14.0
59293.577603,c,296.0,15.0
59293.583559,c,291.0,12.0
59293.593647,c,338.0,14.0
59311.489497,c,300.0,17.0
59311.490417,c,321.0,13.0
59311.49272,c,297.0,14.0
59311.493638,c,271.0,18.0
59311.500106,c,298.0,12.0
59311.501028,c,280.0,10.0
59311.535514,c,259.0,16.0
59311.5369,c,291.0,24.0
59315.471452,c,224.0,9.0
59315.474679,c,233.0,10.0
59315.479841,c,233.0,9.0
59315.515303,c,239.0,10.0
59319.397242,c,182.0,9.0
59319.399084,c,177.0,10.0
59319.401845,c,185.0,9.0
59319.425058,c,182.0,9.0
59337.435187,c,40.0,10.0
59337.445789,c,82.0,10.0
59337.455423,c,49.0,12.0
59337.461387,c,54.0,13.0
59349.354868,c,58.0,9.0
59349.358104,c,86.0,14.0
59349.364539,c,78.0,11.0
59349.376461,c,70.0,15.0
59271.526789,o,-20.0,32.0
59271.531399,o,-8.0,32.0
59271.534163,o,-42.0,24.0
59271.548234,o,18.0,26.0
59277.620328,o,-16.0,31.0
59277.623556,o,14.0,38.0
59277.626772,o,61.0,59.0
59277.642466,o,-99.0,130.0
59279.503494,o,6.0,15.0
59279.506255,o,-29.0,17.0
59279.50902,o,4.0,14.0
59279.515008,o,-6.0,14.0
59291.477708,o,179.0,11.0
59291.481395,o,210.0,11.0
59291.486925,o,222.0,12.0
59291.491992,o,211.0,14.0
59295.463351,o,320.0,20.0
59295.465658,o,287.0,20.0
59295.475772,o,317.0,18.0
59295.479005,o,299.0,17.0
59299.446534,o,364.0,26.0
59299.448836,o,340.0,27.0
59299.452982,o,284.0,27.0
59299.457586,o,333.0,28.0
59299.458508,o,340.0,27.0
59299.459428,o,345.0,26.0
59299.462192,o,399.0,27.0
59299.483594,o,318.0,22.0
59305.531967,o,345.0,30.0
59305.536559,o,420.0,30.0
59305.543023,o,354.0,28.0
59305.55311,o,294.0,32.0
59305.554939,o,246.0,34.0
59305.558648,o,329.0,33.0
59305.563748,o,364.0,41.0
59305.59661,o,305.0,52.0
59307.479197,o,333.0,17.0
59307.482451,o,338.0,16.0
59307.489363,o,318.0,20.0
59307.493567,o,357.0,17.0
59307.496797,o,281.0,20.0
59307.500024,o,322.0,19.0
59307.503709,o,318.0,17.0
59307.517298,o,305.0,25.0
59321.39641,o,190.0,12.0
59321.39824,o,177.0,13.0
59321.400984,o,168.0,13.0
59321.423551,o,114.0,11.0
59323.388834,o,159.0,13.0
59323.390691,o,183.0,14.0
59323.393452,o,169.0,12.0
59323.404534,o,178.0,12.0
59327.416896,o,201.0,21.0
59327.444145,o,173.0,34.0
59327.44835,o,137.0,27.0
59327.45533,o,175.0,25.0
59333.494441,o,148.0,32.0
59333.498586,o,158.0,43.0
59333.504616,o,193.0,36.0
59333.517151,o,150.0,39.0
59335.469953,o,111.0,20.0
59335.47364,o,117.0,21.0
59335.479178,o,75.0,21.0
59335.490733,o,126.0,18.0
59343.423269,o,62.0,10.0
59343.426495,o,84.0,12.0
59343.460675,o,109.0,12.0
59343.465788,o,53.0,15.0
59351.354673,o,71.0,12.0
59351.358357,o,85.0,15.0
59351.358817,o,40.0,17.0
59351.364343,o,44.0,12.0
59351.377246,o,65.0,13.0
59351.378627,o,49.0,16.0
