mjd,filter,uJy,duJy
59879.348605,c,-2.0,9.0
59879.352661,c,-2.0,10.0
59879.357785,c,-4.0,10.0
59879.367322,c,7.0,13.0
59883.335496,c,-14.0,10.0
59883.338657,c,12.0,11.0
59883.35272,c,-11.0,9.0
59883.357747,c,21.0,11.0
59883.36724,c,-13.0,16.0
59884.582571,c,-4.0,10.0
59884.586668,c,21.0,12.0
59884.592091,c,-26.0,11.0
59884.603445,c,-12.0,10.0
59887.350616,c,20.0,11.0
59887.353318,c,-6.0,9.0
59887.358442,c,26.0,11.0
59887.359799,c,-30.0,13.0
59906.558205,c,113.0,12.0
59906.56098,c,130.0,11.0
59906.573692,c,157.0,10.0
59909.052496,c,125.0,17.0
59909.080054,c,66.0,42.0
59909.083223,c,160.0,29.0
59910.535243,c,166.0,13.0
59913.052206,c,161.0,10.0
59913.054007,c,142.0,11.0
59913.075324,c,155.0,11.0
59913.084762,c,146.0,10.0
59935.168549,c,48.0,9.0
59935.170351,c,59.0,8.0
59935.191413,c,57.0,12.0
59935.194566,c,64.0,10.0
59939.213165,c,51.0,9.0
59939.214966,c,50.0,9.0
59939.220389,c,33.0,8.0
59939.254528,c,44.0,9.0
59943.22131,c,55.0,9.0
59943.223112,c,32.0,9.0
59943.226271,c,51.0,9.0
59943.231682,c,26.0,8.0
59878.595056,o,8.0,12.0
59878.610042,o,2.0,10.0
59878.620892,o,-4.0,10.0
59878.630286,o,2.0,12.0
59881.047771,o,66.0,185.0
59881.05183,o,-592.0,709.0
59881.057712,o,-36.0,34.0
59881.069937,o,-4.0,16.0
59882.613043,o,10.0,11.0
59882.61674,o,2.0,10.0
59882.622285,o,1.0,10.0
59882.638443,o,2.0,11.0
59890.555226,o,-16.0,18.0
59890.558,o,19.0,24.0
59890.56308,o,0.0,18.0
59890.568623,o,13.0,18.0
59891.26221,o,-256.0,176.0
59891.264917,o,-97.0,87.0
59891.284877,o,-395.0,112.0
59891.535127,o,-39.0,37.0
59891.559457,o,29.0,25.0
59892.477919,o,8.0,25.0
59893.048664,o,210.0,176.0
59893.071854,o,-38.0,34.0
59893.09134,o,39.0,28.0
59894.505452,o,15.0,21.0
59894.510089,o,5.0,28.0
59894.51628,o,-43.0,16.0
59894.529777,o,25.0,24.0
59896.95603,o,68.0,31.0
59896.961133,o,56.0,32.0
59896.972961,o,27.0,32.0
59898.505039,o,81.0,21.0
59898.506883,o,27.0,17.0
59898.510117,o,20.0,18.0
59898.515199,o,38.0,16.0
59899.322316,o,63.0,17.0
59899.325022,o,84.0,16.0
59899.344533,o,72.0,16.0
59899.349557,o,55.0,17.0
59901.054626,o,108.0,14.0
59901.072259,o,70.0,14.0
59903.295947,o,87.0,14.0
59903.305992,o,122.0,13.0
59903.309142,o,107.0,13.0
59903.31547,o,106.0,13.0
59907.24752,o,132.0,12.0
59907.249321,o,127.0,12.0
59907.252473,o,92.0,12.0
59907.287789,o,137.0,10.0
59908.545055,o,144.0,12.0
59908.54822,o,127.0,11.0
59908.551388,o,123.0,13.0
59908.556813,o,129.0,12.0
59911.274504,o,140.0,12.0
59911.279017,o,125.0,12.0
59911.313635,o,133.0,12.0
59911.31683,o,112.0,11.0
59911.355526,o,78.0,20.0
59915.243477,o,116.0,17.0
59915.245279,o,142.0,17.0
59915.262311,o,118.0,13.0
59915.279593,o,134.0,14.0
59917.005012,o,671.0,412.0
59917.006812,o,119.0,513.0
59919.265689,o,128.0,22.0
59919.268849,o,102.0,24.0
59919.285195,o,114.0,20.0
59919.299274,o,124.0,22.0
59920.970739,o,123.0,34.0
59920.972543,o,101.0,41.0
59920.975706,o,102.0,38.0
59920.987142,o,100.0,35.0
59927.281025,o,99.0,23.0
59927.299946,o,40.0,20.0
59927.322257,o,76.0,18.0
59927.329292,o,76.0,23.0
59927.352286,o,86.0,30.0
59928.554966,o,61.0,14.0
59928.559038,o,54.0,15.0
59928.588984,o,70.0,13.0
59928.596065,o,63.0,14.0
59931.264518,o,82.0,13.0
59931.26767,o,57.0,12.0
59931.273087,o,117.0,14.0
59931.278493,o,95.0,14.0
59933.042886,o,73.0,22.0
59933.04604,o,60.0,12.0
59933.052866,o,70.0,12.0
59933.064602,o,67.0,10.0
59940.889509,o,70.0,14.0
59940.891792,o,44.0,16.0
59940.926798,o,78.0,11.0
59940.931303,o,72.0,10.0
59944.92761,o,50.0,15.0
59944.929412,o,64.0,14.0
59944.953989,o,53.0,15.0
59944.95715,o,82.0,13.0
59947.19295,o,76.0,23.0
59947.196102,o,37.0,21.0
59947.199255,o,108.0,25.0
59947.205413,o,96.0,22.0
59955.237929,o,3.0,24.0
59955.240639,o,76.0,26.0
59955.246964,o,29.0,35.0
59955.256473,o,18.0,32.0
59956.55928,o,52.0,16.0
59956.57831,o,29.0,18.0
59957.008645,o,44.0,20.0
59957.011807,o,13.0,21.0
59957.01726,o,45.0,19.0
59897.45758099994,ZTF_g,33.61708095526691,10.513536099842177
59901.42178239999,ZTF_g,87.07422144519187,7.279561259711869
59903.39398150006,ZTF_g,113.73496544413611,10.557133358970997
59908.4404397998,ZTF_g,143.83653088392725,11.977342554167505
59910.4207870001,ZTF_g,140.4446499536655,10.306488304933794
59923.41701389989,ZTF_g,83.62035365942552,11.643674205788344
59930.36710650008,ZTF_g,51.58349926556241,7.626447143209334
59933.35415509995,ZTF_g,37.41105882720525,15.401741989378563
59935.31608799985,ZTF_g,36.147644292867,11.169704176393433
59901.48267359985,ZTF_r,86.03952418685367,8.155064053907857
59903.425173600204,ZTF_r,109.30227465284,8.521556466446446
59905.375231499784,ZTF_r,119.12804097515901,10.593410075198426
59908.42211809987,ZTF_r,145.30574985869924,8.680446668347392
59910.40223379992,ZTF_r,154.46198084516067,11.086213420047605
59914.40166669991,ZTF_r,146.4216174538466,10.911169603167108
59923.36031250004,ZTF_r,102.08266515413997,13.869558056056073
59930.33562499983,ZTF_r,76.9944817341654,7.050919721119209
59933.37844910007,ZTF_r,73.86188722551657,10.322043497674912
59935.29244210012,ZTF_r,69.79083590057837,8.155327216568086
59937.337187500205,ZTF_r,67.60586907062805,8.716777220610702
