mjd,filter,uJy,duJy
59458.448809,c,128.0,644.0
59458.470048,c,41.0,162.0
59461.380703,c,72.0,10.0
59461.38347,c,49.0,10.0
59461.38623,c,48.0,10.0
59461.392351,c,60.0,10.0
59461.460751,c,64.0,10.0
59461.465876,c,52.0,9.0
59461.469227,c,64.0,10.0
59461.504639,c,50.0,11.0
59462.380912,c,74.0,8.0
59462.384177,c,66.0,10.0
59462.387399,c,76.0,8.0
59462.390143,c,64.0,10.0
59462.392888,c,73.0,9.0
59462.396093,c,73.0,10.0
59462.400214,c,68.0,10.0
59462.428838,c,36.0,10.0
59463.508799,c,96.0,10.0
59463.550333,c,85.0,16.0
59463.556495,c,70.0,13.0
59463.562607,c,102.0,15.0
59464.381114,c,104.0,11.0
59464.387532,c,111.0,10.0
59464.393877,c,102.0,9.0
59464.400289,c,122.0,10.0
59465.380803,c,165.0,11.0
59465.384526,c,138.0,10.0
59465.387735,c,141.0,12.0
59465.391402,c,149.0,11.0
59466.380787,c,174.0,12.0
59466.383561,c,157.0,10.0
59466.386342,c,186.0,12.0
59466.389084,c,162.0,9.0
59466.390913,c,153.0,11.0
59466.394122,c,140.0,10.0
59466.397328,c,152.0,12.0
59466.402836,c,146.0,10.0
59470.385003,c,216.0,10.0
59470.388232,c,185.0,10.0
59470.392803,c,200.0,10.0
59470.397856,c,200.0,10.0
59470.537665,c,200.0,13.0
59470.539335,c,194.0,12.0
59470.539792,c,228.0,11.0
59470.54025,c,198.0,13.0
59470.542352,c,208.0,12.0
59518.317195,c,6.0,9.0
59518.320414,c,34.0,8.0
59518.326853,c,7.0,8.0
59518.338786,c,38.0,9.0
59442.466399,o,4.0,10.0
59442.472466,o,31.0,8.0
59442.495046,o,13.0,9.0
59442.519988,o,9.0,10.0
59444.411539,o,-6.0,12.0
59444.416176,o,-13.0,14.0
59444.421257,o,-8.0,14.0
59444.431867,o,-19.0,13.0
59445.40966,o,11.0,17.0
59445.411958,o,15.0,14.0
59445.414704,o,47.0,18.0
59445.42065,o,-25.0,18.0
59446.388738,o,-6.0,21.0
59446.390568,o,30.0,23.0
59446.397165,o,-2.0,20.0
59452.472992,o,29.0,15.0
59452.477157,o,15.0,16.0
59452.495845,o,13.0,16.0
59452.503769,o,10.0,14.0
59454.470575,o,20.0,13.0
59454.473798,o,25.0,16.0
59454.509186,o,28.0,17.0
59454.537546,o,11.0,12.0
59456.483876,o,5.0,10.0
59456.487101,o,9.0,11.0
59456.517141,o,43.0,10.0
59456.524645,o,-9.0,10.0
59460.405385,o,34.0,9.0
59460.40723,o,44.0,11.0
59460.442296,o,32.0,10.0
59460.452866,o,48.0,10.0
59461.380822,o,58.0,10.0
59461.387053,o,45.0,10.0
59461.393119,o,59.0,10.0
59461.399164,o,70.0,11.0
59462.38107,o,118.0,11.0
59462.387287,o,104.0,10.0
59462.393521,o,97.0,9.0
59462.400815,o,80.0,9.0
59463.380782,o,106.0,10.0
59463.383551,o,76.0,11.0
59463.386316,o,106.0,10.0
59463.389082,o,95.0,11.0
59464.380609,o,142.0,10.0
59464.385241,o,102.0,11.0
59464.388038,o,138.0,9.0
59464.390815,o,135.0,11.0
