mjd,filter,uJy,duJy
59312.456524,c,-10.0,9.0
59312.459285,c,-36.0,14.0
59312.469461,c,-16.0,7.0
59312.471764,c,-9.0,8.0
59312.473621,c,-22.0,8.0
59312.476384,c,-6.0,8.0
59312.511548,c,14.0,8.0
59313.508342,c,-24.0,12.0
59313.518289,c,1.0,11.0
59316.566586,c,20.0,10.0
59316.570273,c,10.0,9.0
59316.576733,c,26.0,10.0
59316.57904,c,-9.0,11.0
59316.586921,c,5.0,10.0
59316.5883,c,14.0,8.0
59324.505799,c,600.0,10.0
59324.511328,c,576.0,11.0
59324.514557,c,565.0,11.0
59324.5498,c,607.0,11.0
59338.397728,c,2136.0,18.0
59338.399556,c,2171.0,19.0
59338.402324,c,2172.0,18.0
59338.436781,c,2129.0,22.0
59339.497698,c,2050.0,17.0
59339.502429,c,2116.0,29.0
59339.508236,c,2069.0,20.0
59339.523327,c,2096.0,18.0
59342.389357,c,1823.0,16.0
59342.391187,c,1858.0,17.0
59342.393969,c,1854.0,17.0
59342.426347,c,1855.0,16.0
59346.385229,c,1493.0,16.0
59346.38753,c,1509.0,16.0
59346.389361,c,1481.0,15.0
59346.390276,c,1460.0,17.0
59346.391647,c,1473.0,16.0
59346.394409,c,1401.0,15.0
59346.395792,c,1428.0,16.0
59346.399952,c,1404.0,15.0
59347.381344,c,1394.0,16.0
59347.383172,c,1342.0,17.0
59347.386487,c,1366.0,16.0
59347.392014,c,1296.0,16.0
59350.428929,c,1033.0,15.0
59350.430757,c,1098.0,15.0
59350.43213,c,1104.0,17.0
59350.434875,c,1136.0,16.0
59350.437399,c,1095.0,18.0
59350.45368,c,1094.0,18.0
59350.454146,c,1052.0,16.0
59350.461508,c,1063.0,15.0
59351.482986,c,990.0,17.0
59351.500907,c,1057.0,18.0
59351.524934,c,1017.0,17.0
59351.527025,c,1031.0,19.0
59369.467176,c,340.0,11.0
59369.487548,c,325.0,12.0
59369.490778,c,337.0,12.0
59369.496478,c,340.0,11.0
59372.369453,c,316.0,9.0
59372.374561,c,295.0,9.0
59372.3778,c,275.0,10.0
59372.398425,c,297.0,12.0
59376.373557,c,276.0,10.0
59376.379093,c,291.0,9.0
59376.402123,c,293.0,10.0
59376.40581,c,273.0,10.0
59380.332386,c,210.0,21.0
59380.36355,c,252.0,12.0
59300.426548,o,7.0,65.0
59300.431486,o,138.0,87.0
59300.434251,o,-32.0,34.0
59300.43932,o,6.0,38.0
59306.52845,o,-12.0,14.0
59306.532181,o,8.0,14.0
59306.537415,o,9.0,16.0
59306.570843,o,-5.0,15.0
59308.493042,o,-8.0,10.0
59308.494883,o,-9.0,17.0
59308.498622,o,4.0,30.0
59322.430462,o,268.0,13.0
59322.434618,o,270.0,13.0
59322.442002,o,287.0,12.0
59322.452073,o,267.0,12.0
59326.410519,o,894.0,18.0
59326.415852,o,992.0,19.0
59326.420007,o,919.0,17.0
59326.427836,o,904.0,18.0
59327.380225,o,1101.0,20.0
59327.389856,o,1113.0,23.0
59327.398891,o,1146.0,21.0
59327.401637,o,1044.0,21.0
59328.358669,o,1238.0,26.0
59328.381411,o,1288.0,23.0
59328.387891,o,1258.0,23.0
59328.398451,o,1321.0,25.0
59329.437562,o,1463.0,26.0
59334.457619,o,1720.0,24.0
59334.467479,o,1733.0,24.0
59334.470707,o,1713.0,24.0
59334.478192,o,1747.0,21.0
59336.400844,o,1652.0,18.0
59336.404071,o,1728.0,18.0
59336.406838,o,1668.0,19.0
59336.442072,o,1653.0,21.0
59338.62673,o,1684.0,48.0
59344.385471,o,1212.0,18.0
59344.388235,o,1208.0,15.0
59344.390999,o,1144.0,16.0
59344.396081,o,1168.0,16.0
59348.381648,o,865.0,15.0
59348.383493,o,908.0,14.0
59348.386276,o,873.0,17.0
59348.391364,o,923.0,14.0
59352.428707,o,808.0,16.0
59352.429167,o,866.0,16.0
59352.4321,o,854.0,17.0
59352.432561,o,880.0,14.0
59352.438725,o,869.0,15.0
59352.439647,o,785.0,21.0
59352.47115,o,832.0,15.0
59352.47207,o,841.0,14.0
59353.341818,o,871.0,15.0
59353.37649,o,829.0,14.0
59353.379237,o,848.0,14.0
59353.384285,o,850.0,14.0
59353.390064,o,876.0,15.0
59353.397833,o,848.0,18.0
59353.412771,o,930.0,22.0
59353.433382,o,864.0,17.0
59354.415636,o,847.0,19.0
59354.418837,o,931.0,19.0
59354.424014,o,856.0,18.0
59354.434574,o,866.0,17.0
59362.456086,o,767.0,22.0
59362.461587,o,787.0,24.0
59362.473559,o,809.0,26.0
59362.479992,o,788.0,29.0
59364.411639,o,740.0,16.0
59364.414861,o,660.0,15.0
59364.420396,o,701.0,15.0
59364.430484,o,723.0,17.0
59366.454203,o,634.0,15.0
59366.458798,o,638.0,16.0
59366.479745,o,566.0,16.0
59366.497457,o,629.0,15.0
59368.5061,o,541.0,14.0
59368.50933,o,513.0,13.0
59368.53324,o,464.0,18.0
59368.546642,o,506.0,28.0
59370.410778,o,485.0,14.0
59370.41402,o,536.0,15.0
59370.419525,o,461.0,14.0
59370.43914,o,469.0,13.0
59374.368787,o,391.0,12.0
59374.371587,o,408.0,14.0
59374.378027,o,388.0,14.0
59374.408202,o,367.0,12.0
59320.363865700085,ZTF_g,91.9913092667149,7.094573749018549
59322.33206020016,ZTF_g,279.1818623546653,13.660969550594736
59324.3604282001,ZTF_g,599.0043827307161,27.27846260578766
59334.236319399904,ZTF_g,2171.5488326782734,75.48364304758974
59336.29081019992,ZTF_g,2191.458243844842,57.953418174124025
59339.3744907002,ZTF_g,2044.2443212975677,78.08056002426552
59341.31490739994,ZTF_g,1894.6718384169867,62.1719696633832
59343.275509300176,ZTF_g,1781.5220417635173,76.25142554501724
59345.36111109983,ZTF_g,1510.8884456749813,47.57752272160637
59349.3628934999,ZTF_g,1072.445422825388,36.65525114034194
59353.35282409983,ZTF_g,741.8730589427091,29.472273734197028
59356.296134300064,ZTF_g,543.6893175077121,21.409254700120844
59359.305659700185,ZTF_g,414.1465043508085,28.765464068605713
59362.381018499844,ZTF_g,317.5116025770294,21.73658927045043
59364.28187499987,ZTF_g,278.8837438803902,12.297046132343732
59366.27378469985,ZTF_g,236.5398951678611,13.38581152602683
59368.208715300076,ZTF_g,216.86726378187694,12.233284214478894
59370.2479514,ZTF_g,198.85732818167241,10.972745532373354
59378.22854170017,ZTF_g,151.07659916252933,9.027927877988528
59391.21099539986,ZTF_g,130.4021644524967,14.325692709828784
59393.276157400105,ZTF_g,129.44724146316156,10.94226264511906
59396.233020800166,ZTF_g,121.50216037587187,9.822396484261184
59399.23204859998,ZTF_g,113.42051110277151,11.075302574901531
59401.22915509995,ZTF_g,110.44091599171948,9.079658507928473
59405.22743060021,ZTF_g,110.20284337090287,9.797771684044047
