mjd,filter,uJy,duJy
59313.560133,c,5.0,6.0
59313.568254,c,6.0,7.0
59313.57157,c,-10.0,7.0
59313.60467,c,-9.0,7.0
59317.433384,c,-2.0,7.0
59317.435689,c,8.0,7.0
59317.44244,c,5.0,7.0
59317.44758,c,-2.0,7.0
59321.478847,c,-1.0,8.0
59321.48069,c,-15.0,8.0
59321.486891,c,-5.0,8.0
59321.497514,c,-12.0,7.0
59339.397295,c,190.0,21.0
59339.399141,c,158.0,57.0
59339.401883,c,147.0,15.0
59339.407896,c,151.0,22.0
59343.388205,c,183.0,10.0
59343.391751,c,176.0,10.0
59343.423471,c,176.0,8.0
59343.438783,c,181.0,9.0
59347.38835,c,185.0,12.0
59347.391553,c,191.0,11.0
59347.394299,c,174.0,12.0
59347.429638,c,181.0,9.0
59351.392901,c,131.0,11.0
59351.394768,c,158.0,14.0
59351.397512,c,157.0,10.0
59351.406674,c,160.0,12.0
59355.554838,c,-2381.0,3544.0
59355.56079,c,119.0,12.0
59355.570957,c,-609.0,2422.0
59369.426348,c,56.0,7.0
59369.43051,c,69.0,8.0
59369.456149,c,59.0,8.0
59369.469018,c,56.0,8.0
59373.421296,c,41.0,7.0
59373.424545,c,46.0,7.0
59373.431855,c,35.0,7.0
59377.35674,c,33.0,7.0
59377.359966,c,39.0,7.0
59377.367422,c,37.0,6.0
59377.378318,c,23.0,7.0
59319.455866,o,21.0,9.0
59319.459131,o,-16.0,7.0
59319.465505,o,18.0,12.0
59319.470693,o,16.0,10.0
59323.424526,o,11.0,10.0
59323.426335,o,11.0,11.0
59323.429079,o,24.0,12.0
59323.434556,o,-3.0,12.0
59327.405755,o,49.0,16.0
59327.408692,o,23.0,16.0
59327.411933,o,33.0,18.0
59327.417455,o,-23.0,16.0
59329.424038,o,13.0,26.0
59329.431908,o,28.0,21.0
59329.43375,o,54.0,25.0
59329.441867,o,-7.0,16.0
59331.501971,o,11.0,152.0
59331.505251,o,-71.0,513.0
59331.545941,o,28.0,72.0
59333.513816,o,71.0,17.0
59333.523057,o,81.0,11.0
59333.526524,o,96.0,15.0
59333.559576,o,80.0,14.0
59335.39871,o,87.0,13.0
59335.401559,o,103.0,13.0
59335.4169,o,104.0,14.0
59335.423893,o,111.0,13.0
59337.471336,o,120.0,22.0
59337.475024,o,114.0,47.0
59337.494731,o,170.0,30.0
59337.504307,o,124.0,10.0
59341.549255,o,122.0,11.0
59341.554822,o,140.0,9.0
59341.56274,o,133.0,9.0
59341.565539,o,127.0,10.0
59345.381704,o,126.0,12.0
59345.384467,o,150.0,9.0
59345.391108,o,147.0,9.0
59345.426084,o,130.0,8.0
59349.371339,o,123.0,9.0
59349.373182,o,145.0,10.0
59349.377672,o,130.0,11.0
59349.392333,o,135.0,9.0
59353.327973,o,110.0,9.0
59353.34402,o,103.0,9.0
59353.345864,o,91.0,9.0
59353.374493,o,116.0,11.0
59357.419051,o,85.0,19.0
59357.422739,o,80.0,18.0
59357.447054,o,88.0,17.0
59357.452207,o,72.0,16.0
59359.403159,o,113.0,31.0
59359.406359,o,78.0,24.0
59359.43152,o,44.0,26.0
59359.437561,o,46.0,28.0
59361.441077,o,43.0,14.0
59361.443881,o,117.0,22.0
59361.45067,o,38.0,16.0
59361.46472,o,82.0,21.0
59363.418565,o,97.0,15.0
59363.423982,o,86.0,14.0
59363.451393,o,81.0,16.0
59363.455455,o,62.0,16.0
59367.374511,o,89.0,10.0
59367.377368,o,66.0,10.0
59367.408499,o,60.0,8.0
59367.414916,o,80.0,11.0
59371.407713,o,50.0,10.0
59371.410914,o,59.0,10.0
59371.420887,o,62.0,11.0
59371.443214,o,57.0,10.0
59381.367969,o,31.0,9.0
59381.374611,o,46.0,10.0
59381.378367,o,65.0,8.0
59381.388128,o,66.0,12.0
59383.339161,o,2.0,11.0
59383.342748,o,27.0,11.0
59383.375211,o,44.0,11.0
59383.403742,o,23.0,12.0
59387.368806,o,29.0,28.0
59387.374318,o,10.0,21.0
59387.378008,o,66.0,19.0
59387.400036,o,48.0,25.0
59389.32809,o,28.0,18.0
59389.331827,o,26.0,14.0
59389.336933,o,53.0,15.0
59389.347257,o,36.0,14.0
59391.340958,o,47.0,13.0
59391.344696,o,23.0,15.0
59391.35024,o,24.0,12.0
59391.360861,o,41.0,13.0
59393.362119,o,12.0,12.0
59393.366116,o,18.0,8.0
59393.372214,o,16.0,13.0
59393.400112,o,32.0,10.0
59334.237719899975,ZTF_g,116.88382086619228,9.56699506509031
59334.2411342999,ZTF_g,116.38087015581608,8.922723915219692
59336.28799769981,ZTF_g,143.84010784360305,10.50298545405877
59336.288935199846,ZTF_g,150.5774714362046,10.382393888011505
59339.37355320016,ZTF_g,186.62249873167363,9.943023800715627
59339.395717599895,ZTF_g,183.94280292951123,10.543540878119698
59341.31770829996,ZTF_g,200.6344935391435,10.673375916234875
59341.32006940013,ZTF_g,191.48184349137645,8.7228093272904
59343.28115739999,ZTF_g,196.9728641680013,9.942978107276641
59343.2816319,ZTF_g,196.5031877228189,11.965794253857945
59345.37938660011,ZTF_g,193.95724200846968,11.277016957670229
59345.37986110011,ZTF_g,193.8356254809259,10.525801622360264
59349.364768499974,ZTF_g,168.2392021094809,11.686196705805854
59349.366169000044,ZTF_g,161.89118425610008,8.560950524481951
59354.36108799977,ZTF_g,128.96646622056352,11.669531316310065
59354.361550900154,ZTF_g,121.2463853245337,11.066314727016175
59358.41450229986,ZTF_g,86.86459517468676,13.303511259250675
59358.41497689998,ZTF_g,83.75539670658821,16.032574257273147
59361.29659719998,ZTF_g,73.82080894803198,12.879485417738051
59361.31587960012,ZTF_g,80.35779290992389,9.987958855894828
59363.25376159977,ZTF_g,56.296526542109504,7.674780473521261
59363.27539349999,ZTF_g,59.7176624994814,8.260826027535154
59365.32762729982,ZTF_g,52.92143355483444,7.460600116014259
59365.32902779989,ZTF_g,50.06004088857086,7.319371974680546
59367.31093750009,ZTF_g,43.55868898210058,8.242606856229058
59367.311400500126,ZTF_g,39.39330331638758,6.138808321066101
59369.35853009997,ZTF_g,31.386638111480803,5.538128247540643
59369.35900459997,ZTF_g,35.27618406417994,5.518604635171124
59375.27539349999,ZTF_g,25.188783870047182,5.009883882439307
59378.22711810004,ZTF_g,19.29123360047527,6.091336834694564
59379.29887730023,ZTF_g,19.36421963946603,5.711695993447508
59334.356898100115,ZTF_r,101.91544380192776,9.790324513749512
59334.35737269977,ZTF_r,96.40953762212864,11.040754368022728
59336.33741899999,ZTF_r,130.49684141302205,10.03346720063567
59336.338356500026,ZTF_r,122.99515382840222,9.278688122471978
59339.29871529993,ZTF_r,151.44704364095537,10.751633547384097
59339.31861109985,ZTF_r,154.89621300554165,10.558457855189753
59341.282604199834,ZTF_r,165.95716221476548,11.488369589790196
59341.2849653,ZTF_r,170.57917121773787,11.236388809820006
59343.32896990003,ZTF_r,171.21113250797933,14.564019956334526
59343.32990740007,ZTF_r,170.74075598271634,12.165533692707765
59349.318391200155,ZTF_r,150.2121976413489,8.88385982549075
59349.31885420019,ZTF_r,158.2482077179862,10.212437600104781
59352.29643520014,ZTF_r,133.0527943637895,10.954574654931397
59352.301111099776,ZTF_r,130.5541856082974,8.470348382657031
59354.28462960012,ZTF_r,128.5945017275267,10.690734150189234
59354.28696760023,ZTF_r,118.1397370798876,10.923931029713945
