mjd,filter,uJy,duJy
59586.365214,c,114.0,10.0
59586.368444,c,118.0,10.0
59586.373972,c,116.0,9.0
59586.38789,c,117.0,10.0
59632.244806,c,27.0,10.0
59632.248008,c,-1.0,10.0
59632.254434,c,11.0,12.0
59632.264542,c,18.0,9.0
59584.3477,o,76.0,11.0
59584.351385,o,84.0,12.0
59584.356935,o,90.0,12.0
59584.389345,o,77.0,11.0
59588.303861,o,104.0,15.0
59588.305702,o,72.0,13.0
59588.31079,o,91.0,13.0
59588.336102,o,117.0,13.0
59592.333895,o,89.0,24.0
59592.346846,o,96.0,22.0
59592.351969,o,88.0,23.0
59592.357968,o,79.0,22.0
59595.352274,o,74.0,24.0
59595.3555,o,84.0,23.0
59595.36153,o,58.0,26.0
59595.371748,o,63.0,28.0
59596.342382,o,95.0,26.0
59596.35253,o,93.0,28.0
59596.360456,o,46.0,26.0
59596.363681,o,84.0,29.0
59599.330046,o,51.0,18.0
59599.333273,o,62.0,19.0
59599.338803,o,42.0,17.0
59599.350323,o,44.0,19.0
59600.396946,o,67.0,20.0
59600.400179,o,70.0,22.0
59600.406625,o,15.0,23.0
59600.416777,o,72.0,23.0
59601.3625,o,42.0,13.0
59601.366165,o,35.0,17.0
59601.373087,o,-1.0,16.0
59601.386424,o,67.0,16.0
59604.319996,o,51.0,13.0
59604.323223,o,48.0,12.0
59604.329725,o,58.0,12.0
59604.344533,o,68.0,13.0
59605.310255,o,49.0,17.0
59605.313492,o,38.0,13.0
59605.321431,o,70.0,12.0
59605.332676,o,41.0,13.0
59606.294973,o,39.0,11.0
59606.298187,o,20.0,12.0
59606.305081,o,56.0,13.0
59606.339146,o,80.0,13.0
59607.296195,o,39.0,13.0
59607.299417,o,40.0,13.0
59607.304936,o,67.0,12.0
59607.315468,o,44.0,13.0
59608.283885,o,51.0,13.0
59608.287105,o,32.0,13.0
59608.293118,o,35.0,12.0
59608.304194,o,42.0,13.0
59610.242342,o,62.0,12.0
59610.245633,o,45.0,12.0
59610.249291,o,39.0,10.0
59610.254788,o,40.0,11.0
59614.285909,o,18.0,13.0
59614.291062,o,21.0,11.0
59614.294359,o,27.0,11.0
59614.306835,o,38.0,12.0
59616.223436,o,20.0,14.0
59616.226639,o,8.0,12.0
59616.229839,o,27.0,11.0
59616.236702,o,23.0,11.0
59618.220815,o,60.0,20.0
59618.222659,o,62.0,18.0
59618.230126,o,32.0,15.0
59618.2419,o,45.0,18.0
59620.3065,o,-41.0,35.0
59622.249138,o,55.0,25.0
59622.252367,o,30.0,22.0
59622.257895,o,13.0,25.0
59622.269425,o,61.0,27.0
59628.33814,o,181.0,362.0
59628.347777,o,-54.0,33.0
59628.359291,o,36.0,24.0
59630.297258,o,42.0,12.0
59630.300906,o,22.0,12.0
59630.308651,o,55.0,14.0
59630.320996,o,8.0,18.0
