mjd,filter,uJy,duJy
59136.462934,c,6.0,7.0
59136.466133,c,20.0,8.0
59136.471659,c,2.0,7.0
59136.520507,c,13.0,8.0
59139.460013,c,20.0,11.0
59139.471302,c,28.0,10.0
59139.474591,c,30.0,9.0
59139.481263,c,26.0,10.0
59143.38649,c,66.0,11.0
59143.388318,c,46.0,9.0
59143.417972,c,16.0,53.0
59143.445385,c,58.0,89.0
59163.449453,c,68.0,11.0
59163.454986,c,67.0,12.0
59163.469862,c,69.0,12.0
59163.4841,c,33.0,11.0
59191.285621,c,5.0,7.0
59191.288822,c,18.0,8.0
59191.295226,c,9.0,9.0
59191.30558,c,8.0,8.0
59191.307614,c,10.0,9.0
59191.31083,c,12.0,9.0
59191.323193,c,7.0,9.0
59191.328361,c,12.0,9.0
59197.328607,c,3.0,7.0
59197.354245,c,4.0,8.0
59197.368309,c,17.0,8.0
59197.383951,c,7.0,12.0
59118.44515,o,-16.0,9.0
59118.446998,o,-2.0,11.0
59118.449792,o,1.0,9.0
59118.455778,o,0.0,9.0
59120.507664,o,-10.0,12.0
59120.510872,o,1.0,13.0
59120.516389,o,10.0,13.0
59120.527829,o,10.0,12.0
59121.501336,o,-28.0,13.0
59121.525386,o,-4.0,17.0
59121.53082,o,-6.0,15.0
59121.53481,o,7.0,15.0
59123.491727,o,1.0,25.0
59123.494949,o,14.0,26.0
59123.500367,o,4.0,31.0
59123.527962,o,-8.0,21.0
59127.477227,o,-39.0,20.0
59127.481405,o,-17.0,21.0
59127.486575,o,-16.0,23.0
59127.522325,o,-13.0,21.0
59129.547129,o,-4.0,13.0
59129.549919,o,-3.0,13.0
59129.569641,o,13.0,14.0
59129.582736,o,0.0,14.0
59131.48108,o,0.0,11.0
59131.496864,o,8.0,10.0
59131.510937,o,-12.0,12.0
59131.515618,o,-1.0,12.0
59131.646291,o,-37.0,51.0
59132.462479,o,1.0,12.0
59132.466151,o,6.0,9.0
59132.471652,o,4.0,8.0
59132.48363,o,18.0,12.0
59133.494227,o,13.0,13.0
59133.506629,o,-3.0,11.0
59133.524977,o,-2.0,9.0
59133.532409,o,4.0,8.0
59137.427738,o,25.0,11.0
59137.450765,o,9.0,10.0
59137.46321,o,14.0,7.0
59137.474308,o,24.0,9.0
59141.391083,o,40.0,9.0
59141.394306,o,39.0,10.0
59141.40214,o,17.0,8.0
59141.415445,o,58.0,10.0
59145.416801,o,56.0,12.0
59145.420031,o,70.0,13.0
59145.420491,o,66.0,9.0
59145.431605,o,50.0,10.0
59145.432528,o,76.0,8.0
59145.435302,o,56.0,8.0
59145.446925,o,66.0,9.0
59145.447849,o,60.0,9.0
59147.414286,o,81.0,9.0
59147.417486,o,68.0,11.0
59147.422925,o,65.0,13.0
59147.433063,o,90.0,12.0
59148.400296,o,89.0,20.0
59148.403084,o,71.0,18.0
59148.409535,o,70.0,16.0
59148.419662,o,105.0,16.0
59155.503647,o,-116.0,154.0
59155.509733,o,75.0,47.0
59156.437903,o,43.0,18.0
59156.441107,o,53.0,19.0
59156.44799,o,86.0,20.0
59156.460853,o,70.0,19.0
59157.446803,o,62.0,14.0
59157.448185,o,90.0,13.0
59157.451406,o,79.0,19.0
59157.452788,o,68.0,13.0
59157.476293,o,71.0,30.0
59157.477363,o,54.0,26.0
59157.483908,o,98.0,36.0
59157.48483,o,122.0,33.0
59160.39898,o,66.0,24.0
59160.402189,o,72.0,52.0
59160.40768,o,86.0,38.0
59160.419133,o,189.0,34.0
59169.36965,o,36.0,8.0
59169.386689,o,46.0,10.0
59169.389915,o,70.0,30.0
59169.405214,o,69.0,143.0
59170.374168,o,42.0,8.0
59170.376945,o,46.0,10.0
59170.408984,o,36.0,7.0
59170.414549,o,47.0,9.0
59178.358978,o,-149.0,221.0
59179.326362,o,21.0,54.0
59179.339482,o,50.0,32.0
59179.353503,o,48.0,32.0
59179.357819,o,41.0,23.0
59183.394173,o,136.0,40.0
59183.401148,o,56.0,36.0
59183.412372,o,10.0,35.0
59184.33641,o,-12.0,21.0
59184.339611,o,30.0,23.0
59184.346297,o,4.0,19.0
59184.360752,o,12.0,22.0
59185.386983,o,28.0,17.0
59185.397172,o,-38.0,15.0
59185.409224,o,16.0,20.0
59185.41245,o,14.0,17.0
59186.379537,o,19.0,16.0
59186.383686,o,14.0,14.0
59186.390637,o,21.0,18.0
59186.403667,o,56.0,13.0
59187.411981,o,9.0,14.0
59187.412897,o,31.0,15.0
59187.417484,o,37.0,18.0
59187.418399,o,16.0,16.0
59187.425733,o,21.0,15.0
59187.426648,o,21.0,16.0
59187.428935,o,36.0,18.0
59187.42985,o,21.0,14.0
59189.299222,o,11.0,9.0
59189.30244,o,20.0,7.0
59189.325843,o,25.0,9.0
59189.340382,o,6.0,7.0
59193.349318,o,23.0,10.0
59193.352566,o,10.0,8.0
59193.369161,o,5.0,9.0
59193.386604,o,10.0,11.0
59138.364166699816,ZTF_g,21.984672478184702,5.500900821565718
59140.38064809982,ZTF_g,33.32293147192079,5.381946271972314
59142.394247699995,ZTF_g,53.604197667537775,6.179367163752379
59144.38938659988,ZTF_g,72.4381249266513,6.466361964762947
59150.4149536998,ZTF_g,92.29224281390287,10.861111211743847
59152.26215279987,ZTF_g,97.25680536191153,13.594088637881487
59154.30046299985,ZTF_g,96.34118858287432,13.1042605960114
59158.199236100074,ZTF_g,76.44692129558806,9.29126653744428
59164.35140050016,ZTF_g,50.80424479948439,6.590961336474585
59168.21596059995,ZTF_g,36.1906847246276,4.825447076943354
59170.207615700085,ZTF_g,30.769128816519927,6.611743515816638
59172.24189809989,ZTF_g,27.971386871225732,5.234700937645167
59140.26006940007,ZTF_r,27.949291292595575,4.75227211073451
59142.29045139998,ZTF_r,49.95051842172949,5.3931965505606785
59144.24164350005,ZTF_r,61.58106564641444,7.564478071702324
59150.27894680016,ZTF_r,92.18944490679603,9.65522853969196
59152.21533560008,ZTF_r,94.15426554845946,12.17529035392644
59158.21723379986,ZTF_r,84.62252892872661,6.855556383061016
59164.30701390002,ZTF_r,61.84918767577786,10.767470036652155
59166.32663189992,ZTF_r,60.51909151926481,5.668446360112482
59168.14258099999,ZTF_r,48.89373338401111,6.439316932262204
59170.25469909981,ZTF_r,46.68395051118341,4.901318538145355
59172.15503469994,ZTF_r,42.91014677025544,4.771708370522335
