mjd,filter,uJy,duJy
59788.280803,c,7.0,9.0
59788.289013,c,8.0,8.0
59788.292672,c,2.0,9.0
59788.303368,c,-10.0,9.0
59790.323411,c,28.0,10.0
59790.349665,c,-7.0,19.0
59790.352849,c,-7.0,8.0
59792.279528,c,-6.0,8.0
59792.283145,c,12.0,9.0
59792.289483,c,-4.0,8.0
59792.299607,c,18.0,10.0
59808.266291,c,74.0,11.0
59808.269453,c,79.0,11.0
59808.274916,c,58.0,12.0
59808.296788,c,60.0,10.0
59812.250479,c,92.0,13.0
59812.25862,c,110.0,11.0
59812.282419,c,103.0,12.0
59812.285584,c,72.0,13.0
59814.983323,c,110.0,14.0
59814.986477,c,119.0,12.0
59815.001507,c,113.0,11.0
59815.007819,c,112.0,12.0
59818.980803,c,112.0,15.0
59818.98488,c,112.0,14.0
59818.990299,c,91.0,14.0
59819.005689,c,64.0,13.0
59822.975853,c,83.0,31.0
59822.979015,c,79.0,25.0
59822.986239,c,70.0,19.0
59823.002636,c,104.0,19.0
59786.296019,o,-3.0,12.0
59786.300327,o,-38.0,12.0
59786.305832,o,4.0,13.0
59786.317412,o,5.0,12.0
59800.267209,o,27.0,18.0
59800.270417,o,3.0,19.0
59800.27584,o,44.0,20.0
59800.286353,o,23.0,25.0
59802.308732,o,5.0,36.0
59802.312836,o,39.0,37.0
59802.319223,o,39.0,38.0
59802.329254,o,27.0,43.0
59804.264633,o,19.0,17.0
59804.291183,o,-3.0,23.0
59804.310689,o,45.0,29.0
59804.326899,o,29.0,26.0
59804.386248,o,52.0,40.0
59804.389056,o,37.0,43.0
59804.39705,o,69.0,47.0
59804.406188,o,22.0,61.0
59806.274363,o,57.0,13.0
59806.278005,o,61.0,13.0
59806.283994,o,37.0,12.0
59806.300922,o,56.0,15.0
59810.269099,o,111.0,12.0
59810.272291,o,82.0,12.0
59810.277765,o,88.0,14.0
59810.287798,o,65.0,12.0
59814.271367,o,78.0,14.0
59814.274566,o,68.0,14.0
59814.280031,o,115.0,14.0
59814.295116,o,89.0,12.0
59826.254877,o,60.0,18.0
59826.258066,o,111.0,19.0
59826.264003,o,87.0,26.0
59826.276302,o,57.0,19.0
59826.992449,o,33.0,26.0
59827.000113,o,89.0,22.0
59827.003268,o,52.0,20.0
59827.015446,o,33.0,24.0
59828.747135,o,42.0,28.0
59828.750288,o,43.0,26.0
59828.755725,o,80.0,27.0
59828.765753,o,42.0,28.0
59830.231143,o,91.0,27.0
59830.234349,o,70.0,21.0
59830.253093,o,64.0,25.0
59831.013831,o,-63.0,31.0
59831.016984,o,59.0,34.0
59831.022843,o,48.0,40.0
59831.039193,o,28.0,42.0
59833.224149,o,15.0,27.0
59833.227313,o,59.0,20.0
59833.232749,o,82.0,22.0
59833.245585,o,0.0,23.0
59834.983514,o,45.0,36.0
59834.990926,o,68.0,22.0
59835.001757,o,84.0,19.0
59836.724175,o,87.0,48.0
59836.729582,o,41.0,24.0
59836.732739,o,61.0,17.0
59836.752652,o,92.0,16.0
59860.223768,o,13.0,22.0
59860.229326,o,14.0,29.0
59860.238844,o,5.0,32.0
59806.184444400016,ZTF_g,41.881902361814966,7.9150935500922674
59808.24047450023,ZTF_g,63.12130949024833,12.998211733512713
59810.20605320018,ZTF_g,81.195507379239,9.317055042767466
59812.21634260006,ZTF_g,100.08772089263061,10.045801130930261
59815.19407409988,ZTF_g,110.41976029094931,9.384862914088423
59823.19555559987,ZTF_g,83.40390789347897,8.677093148191585
59808.18546300009,ZTF_r,68.9309081073095,9.168155715517244
59812.17756940005,ZTF_r,96.1528142688876,11.961814145078332
59815.18719909992,ZTF_r,111.12669544470934,11.265232516538125
59817.2022338002,ZTF_r,114.36017203315693,11.169474517767052
