mjd,filter,uJy,duJy
59107.47396,c,2.0,7.0
59107.482484,c,27.0,9.0
59107.491264,c,11.0,9.0
59107.493093,c,8.0,7.0
59107.494928,c,-12.0,8.0
59107.497058,c,13.0,9.0
59107.500372,c,12.0,9.0
59107.527202,c,3.0,9.0
59111.403325,c,-28.0,35.0
59111.444046,c,16.0,13.0
59111.469076,c,10.0,10.0
59111.482968,c,29.0,11.0
59111.483884,c,40.0,25.0
59111.513107,c,13.0,16.0
59111.517767,c,24.0,30.0
59111.546317,c,20.0,14.0
59115.511281,c,13.0,13.0
59115.520435,c,48.0,9.0
59115.541257,c,42.0,9.0
59115.542173,c,66.0,11.0
59115.545376,c,34.0,11.0
59115.552479,c,44.0,10.0
59115.576687,c,28.0,12.0
59135.473729,c,77.0,11.0
59135.481527,c,6.0,36.0
59135.484282,c,39.0,11.0
59135.512547,c,52.0,11.0
59139.410715,c,50.0,8.0
59139.413964,c,41.0,7.0
59139.425611,c,50.0,8.0
59139.432958,c,48.0,7.0
59143.401271,c,43.0,24.0
59143.404082,c,28.0,21.0
59143.41307,c,41.0,22.0
59143.445978,c,67.0,87.0
59160.342637,c,24.0,28.0
59160.348202,c,-64.0,26.0
59160.349118,c,-11.0,30.0
59160.359166,c,5.0,40.0
59160.359625,c,-25.0,35.0
59160.362226,c,28.0,25.0
59163.448538,c,19.0,12.0
59163.45407,c,22.0,12.0
59163.470778,c,10.0,11.0
59163.485016,c,21.0,12.0
59093.428362,o,-7.0,17.0
59093.430662,o,-10.0,12.0
59093.433477,o,-6.0,16.0
59093.44649,o,-2.0,15.0
59095.438528,o,6.0,24.0
59095.442773,o,48.0,29.0
59095.444223,o,12.0,22.0
59095.454545,o,-39.0,17.0
59095.461927,o,1.0,18.0
59095.468265,o,14.0,26.0
59097.498057,o,-108.0,60.0
59097.522736,o,26.0,45.0
59097.528464,o,71.0,42.0
59097.534094,o,36.0,54.0
59101.411681,o,2.0,8.0
59101.444905,o,-14.0,7.0
59101.472046,o,-2.0,9.0
59101.473886,o,-17.0,9.0
59103.514328,o,-9.0,10.0
59103.517075,o,3.0,12.0
59103.517532,o,-7.0,11.0
59103.522568,o,0.0,13.0
59103.526226,o,-22.0,9.0
59103.526684,o,17.0,10.0
59103.549624,o,10.0,12.0
59103.550081,o,2.0,8.0
59105.479712,o,-11.0,8.0
59105.511148,o,2.0,7.0
59105.516406,o,10.0,8.0
59105.539669,o,20.0,9.0
59109.356214,o,17.0,8.0
59109.35944,o,-20.0,8.0
59109.363154,o,15.0,8.0
59109.397434,o,12.0,10.0
59113.465123,o,70.0,12.0
