mjd,filter,uJy,duJy
59433.389013,c,-8.0,6.0
59433.390856,c,-3.0,7.0
59433.426612,c,14.0,7.0
59433.439291,c,-5.0,7.0
59437.393939,c,-191.0,210.0
59437.46881,c,4.0,7.0
59437.4876,c,-1.0,8.0
59437.502879,c,4.0,6.0
59440.397254,c,23.0,8.0
59440.399588,c,18.0,7.0
59440.405132,c,8.0,10.0
59440.438564,c,24.0,7.0
59441.397809,c,18.0,7.0
59441.400979,c,29.0,7.0
59441.403741,c,37.0,7.0
59441.408809,c,36.0,6.0
59458.438822,c,-102.0,716.0
59458.442082,c,-2966.0,10783.0
59458.44982,c,112.0,51.0
59458.464143,c,163.0,78.0
59462.413681,c,133.0,11.0
59462.416883,c,124.0,8.0
59462.422406,c,129.0,10.0
59462.432616,c,140.0,9.0
59467.413673,c,97.0,8.0
59467.417273,c,108.0,9.0
59467.422619,c,100.0,10.0
59467.458618,c,101.0,8.0
59424.533123,o,-2.0,40.0
59424.536808,o,21.0,29.0
59424.544322,o,-6.0,18.0
59424.560238,o,12.0,20.0
59425.504084,o,9.0,11.0
59425.520823,o,-4.0,10.0
59425.528706,o,-11.0,11.0
59425.541955,o,2.0,11.0
59429.492209,o,20.0,8.0
59429.49821,o,0.0,8.0
59429.504286,o,2.0,8.0
59429.517375,o,-8.0,8.0
59431.436626,o,8.0,10.0
59431.438476,o,8.0,9.0
59431.44123,o,3.0,9.0
59431.467339,o,2.0,10.0
59435.400694,o,10.0,11.0
59435.436147,o,-7.0,11.0
59435.439356,o,4.0,10.0
59435.44212,o,-10.0,11.0
59443.385997,o,88.0,13.0
59443.389301,o,72.0,10.0
59443.392047,o,76.0,14.0
59443.427912,o,48.0,12.0
59444.346582,o,51.0,14.0
59444.37377,o,46.0,12.0
59444.377001,o,77.0,11.0
59444.382528,o,93.0,13.0
59445.386198,o,82.0,15.0
59445.393643,o,53.0,13.0
59445.423392,o,86.0,13.0
59445.448521,o,64.0,12.0
59446.341825,o,101.0,21.0
59446.347999,o,147.0,26.0
59446.349867,o,100.0,24.0
59446.355906,o,84.0,22.0
59447.446118,o,67.0,26.0
59447.449328,o,75.0,20.0
59447.455073,o,107.0,23.0
59447.484924,o,101.0,25.0
59450.515643,o,131.0,19.0
59450.519304,o,146.0,25.0
59450.52525,o,102.0,26.0
59450.5612,o,130.0,28.0
59451.437488,o,158.0,17.0
59451.446697,o,92.0,27.0
59451.452691,o,97.0,18.0
59451.462585,o,121.0,16.0
59452.386052,o,120.0,15.0
59452.392041,o,150.0,17.0
59452.417095,o,129.0,13.0
59452.418476,o,154.0,13.0
59452.430273,o,107.0,13.0
59452.445551,o,122.0,16.0
59452.450189,o,147.0,12.0
59453.384714,o,112.0,17.0
59453.386557,o,108.0,17.0
59453.39195,o,141.0,14.0
59453.39703,o,133.0,22.0
59453.420329,o,132.0,12.0
59453.4272,o,145.0,13.0
59453.460247,o,122.0,14.0
59453.464034,o,131.0,14.0
59457.525244,o,123.0,10.0
59457.554325,o,128.0,12.0
59457.56246,o,143.0,13.0
59461.417136,o,126.0,9.0
59461.45207,o,117.0,8.0
59461.467161,o,109.0,10.0
59461.481897,o,102.0,9.0
59465.415756,o,88.0,9.0
59465.420376,o,94.0,9.0
59465.42555,o,100.0,8.0
59465.459159,o,88.0,10.0
59469.36271,o,73.0,12.0
59469.374455,o,56.0,10.0
59469.399283,o,27.0,14.0
59469.413537,o,68.0,12.0
59474.382018,o,89.0,82.0
59474.384994,o,78.0,197.0
59474.414539,o,64.0,50.0
59474.431987,o,70.0,32.0
59478.414398,o,-79.0,57.0
59478.41769,o,76.0,144.0
59478.450911,o,104.0,44.0
59479.359174,o,40.0,21.0
59479.362851,o,102.0,24.0
59479.36807,o,35.0,24.0
59479.390926,o,86.0,23.0
59480.425857,o,66.0,29.0
59480.429092,o,62.0,30.0
59480.436487,o,32.0,35.0
59480.448935,o,115.0,33.0
59481.389451,o,26.0,17.0
59481.392678,o,52.0,20.0
59481.402826,o,85.0,19.0
59481.419026,o,69.0,18.0
59485.334928,o,59.0,13.0
59485.348212,o,79.0,13.0
59485.351442,o,81.0,12.0
59485.363237,o,35.0,14.0
59486.348799,o,75.0,9.0
59486.352027,o,43.0,10.0
59486.357549,o,59.0,11.0
59486.392695,o,41.0,12.0
59487.40653,o,36.0,10.0
59487.409828,o,48.0,12.0
59487.43341,o,47.0,12.0
59487.440384,o,58.0,11.0
59488.354122,o,-84.0,95.0
59488.35781,o,39.0,14.0
59488.364287,o,44.0,28.0
59488.378676,o,85.0,13.0
59489.400375,o,35.0,13.0
59489.405912,o,28.0,14.0
59489.409141,o,52.0,18.0
59489.419297,o,55.0,13.0
59491.328357,o,37.0,11.0
59491.333892,o,42.0,11.0
59491.345404,o,42.0,12.0
59491.348608,o,39.0,10.0
59492.30764,o,14.0,41.0
59492.311801,o,74.0,89.0
59492.317351,o,-8.0,60.0
59492.351082,o,64.0,42.0
59493.31087,o,50.0,13.0
59493.318688,o,25.0,14.0
59493.330738,o,53.0,16.0
59493.338193,o,63.0,17.0
59496.300522,o,16.0,15.0
59496.303746,o,64.0,16.0
59496.309275,o,26.0,15.0
59496.344346,o,65.0,14.0
59497.356864,o,22.0,16.0
59497.430344,o,16.0,17.0
59497.434948,o,22.0,16.0
59497.441881,o,17.0,18.0
59501.2954,o,41.0,18.0
59501.304702,o,29.0,16.0
59501.308056,o,41.0,16.0
59501.317897,o,29.0,18.0
