mjd,filter,uJy,duJy
59740.577376,c,4.0,10.0
59740.581572,c,5.0,10.0
59740.603364,c,9.0,12.0
59740.608875,c,8.0,13.0
59764.587883,c,43.0,85.0
59764.591957,c,162.0,21.0
59764.601931,c,145.0,12.0
59764.607046,c,166.0,12.0
59768.509099,c,126.0,11.0
59768.51181,c,98.0,11.0
59768.515439,c,90.0,14.0
59768.520878,c,128.0,19.0
59784.48114,c,28.0,13.0
59784.482949,c,36.0,13.0
59784.50553,c,68.0,12.0
59784.509599,c,50.0,12.0
59746.540453,o,213.0,35.0
59746.545994,o,61.0,39.0
59746.548767,o,95.0,32.0
59746.570748,o,92.0,32.0
59750.594448,o,116.0,21.0
59750.598594,o,137.0,21.0
59750.603669,o,169.0,22.0
59750.61375,o,154.0,33.0
59780.529394,o,92.0,15.0
59780.533013,o,61.0,14.0
59780.548897,o,90.0,14.0
59780.557968,o,70.0,14.0
59780.622708,o,116.0,33.0
59794.542248,o,82.0,13.0
59794.545444,o,81.0,16.0
59794.552812,o,34.0,14.0
59794.566042,o,85.0,14.0
59750.417963000014,ZTF_g,95.71129667656656,11.901183295829277
59752.43826390011,ZTF_g,120.33922215908386,11.862177746427864
59763.40828699991,ZTF_g,122.12033866025635,7.687695702458294
59765.417974499986,ZTF_g,109.78858809595788,8.50469137431287
59768.38133100001,ZTF_g,104.61539519909387,7.911020106114177
59768.43854170013,ZTF_g,95.0422698910103,7.6485364487400815
59770.42035879986,ZTF_g,83.44816670712778,7.350163444886047
59744.39936339995,ZTF_r,70.21016602403145,15.791170390744506
59752.41370370006,ZTF_r,164.62508037282288,11.667497349785044
59756.39037040016,ZTF_r,180.84612185804917,11.88164977024498
59763.340138900094,ZTF_r,190.43448685179118,12.690210106709278
59772.36107640015,ZTF_r,134.2575754437837,11.874004561561023
59772.41773150023,ZTF_r,125.41976999631937,9.4735998011424
59774.32384259999,ZTF_r,100.30440360196391,24.065472018446016
59774.39737269981,ZTF_r,103.40139549670923,15.607537105577578
59778.411284700036,ZTF_r,107.5798167066183,10.424301515373509
59778.45790510019,ZTF_r,111.04474215225048,10.333479436876198
59785.377465299796,ZTF_r,88.0627006519713,7.2861055701840565
59787.3525231001,ZTF_r,88.50854471454524,7.487104926269287
59795.36480320012,ZTF_r,62.958156093051606,6.348896167012321
59800.398564800154,ZTF_r,55.30968690013261,7.5736431293799615
