mjd,filter,uJy,duJy
58994.414759,c,-1.0,8.0
58994.417974,c,-5.0,9.0
58994.423499,c,-18.0,8.0
58994.439181,c,6.0,9.0
58995.413666,c,7.0,9.0
58995.416876,c,2.0,8.0
58995.432326,c,-2.0,9.0
58995.450913,c,-17.0,8.0
59022.34158,c,136.0,10.0
59022.34447,c,144.0,10.0
59022.350046,c,111.0,10.0
59022.366092,c,113.0,9.0
59026.373206,c,118.0,11.0
59026.376421,c,96.0,9.0
59026.382892,c,103.0,9.0
59026.39312,c,120.0,10.0
59043.400523,c,38.0,11.0
59043.404676,c,38.0,10.0
59043.414514,c,63.0,11.0
59043.422976,c,24.0,11.0
59051.315498,c,37.0,10.0
59051.321025,c,13.0,10.0
59051.329285,c,13.0,9.0
59051.332516,c,35.0,8.0
59070.256916,c,-5.0,12.0
59070.260124,c,7.0,10.0
59070.267036,c,-3.0,10.0
59070.277631,c,26.0,9.0
58993.408113,o,3.0,13.0
58993.412738,o,-4.0,12.0
58993.424811,o,-4.0,13.0
58993.441533,o,-44.0,17.0
58997.402325,o,41.0,16.0
58997.427361,o,-11.0,70.0
58997.433997,o,4.0,11.0
58997.437196,o,-15.0,10.0
58999.383773,o,11.0,9.0
58999.386973,o,-4.0,11.0
58999.395259,o,7.0,10.0
58999.416989,o,-17.0,11.0
59000.409926,o,6.0,13.0
59000.443118,o,24.0,14.0
59000.454287,o,-2.0,13.0
59000.460817,o,10.0,12.0
59006.386783,o,32.0,19.0
59006.389594,o,24.0,21.0
59006.396024,o,-16.0,23.0
59006.40611,o,36.0,21.0
59007.362258,o,52.0,18.0
59007.365109,o,18.0,18.0
59007.371806,o,18.0,19.0
59007.382705,o,44.0,19.0
59008.407364,o,50.0,24.0
59008.410582,o,24.0,39.0
59008.416111,o,56.0,26.0
59008.425895,o,17.0,20.0
59009.383298,o,62.0,85.0
59009.398578,o,-3.0,29.0
59009.414008,o,31.0,14.0
59009.429318,o,21.0,14.0
59010.39724,o,48.0,12.0
59010.40091,o,52.0,10.0
59010.406442,o,44.0,11.0
59010.419278,o,42.0,11.0
59013.35402,o,104.0,10.0
59013.371048,o,90.0,9.0
59013.374405,o,72.0,9.0
59013.392577,o,86.0,8.0
59016.363076,o,82.0,13.0
59016.368606,o,114.0,24.0
59016.373685,o,71.0,20.0
59016.395999,o,112.0,13.0
59020.344292,o,104.0,9.0
59020.357638,o,84.0,14.0
59020.370066,o,92.0,9.0
59025.32445,o,93.0,8.0
59025.3375,o,90.0,10.0
59025.370405,o,92.0,8.0
59025.385051,o,101.0,10.0
59027.370971,o,101.0,12.0
59027.382781,o,97.0,13.0
59027.388582,o,85.0,12.0
59027.391528,o,95.0,14.0
59029.373665,o,60.0,14.0
59029.378837,o,83.0,14.0
59029.402346,o,64.0,16.0
59029.406612,o,62.0,14.0
59032.3548,o,67.0,16.0
59032.357582,o,86.0,18.0
59032.364487,o,54.0,21.0
59032.375698,o,108.0,20.0
59034.368583,o,26.0,25.0
59034.372252,o,82.0,21.0
59034.381446,o,12.0,25.0
59034.393456,o,146.0,25.0
59036.327047,o,21.0,15.0
59036.330275,o,65.0,15.0
59036.335853,o,76.0,15.0
59036.350767,o,82.0,14.0
59038.312283,o,70.0,9.0
59038.315506,o,39.0,13.0
59038.320655,o,42.0,12.0
59038.331681,o,62.0,16.0
59040.35155,o,51.0,8.0
59040.355312,o,46.0,10.0
59040.362239,o,49.0,9.0
59040.372849,o,21.0,11.0
59042.423451,o,-2.0,27.0
59042.442619,o,227.0,99.0
59042.445449,o,-9.0,112.0
59044.333986,o,70.0,10.0
59044.339592,o,48.0,8.0
59044.351576,o,36.0,10.0
59044.3544,o,40.0,7.0
59048.30584,o,67.0,11.0
59048.311366,o,53.0,12.0
59048.321523,o,125.0,14.0
59048.327078,o,33.0,11.0
59052.287437,o,15.0,9.0
59052.291124,o,33.0,10.0
59052.298066,o,39.0,8.0
59055.266962,o,59.0,13.0
59055.270622,o,15.0,10.0
59055.277556,o,24.0,11.0
59055.296019,o,55.0,11.0
59058.255771,o,-4.0,17.0
59058.260927,o,40.0,14.0
59058.272415,o,29.0,17.0
59058.286471,o,21.0,18.0
59061.267857,o,50.0,14.0
59061.271081,o,18.0,13.0
59061.284535,o,22.0,13.0
59061.291568,o,36.0,13.0
59062.267551,o,54.0,16.0
59062.270769,o,27.0,18.0
59062.27592,o,41.0,16.0
59062.286926,o,37.0,17.0
59064.304022,o,-18.0,18.0
59064.307266,o,30.0,18.0
59064.312808,o,44.0,20.0
59064.324337,o,42.0,20.0
59068.254626,o,21.0,9.0
59068.257854,o,14.0,8.0
59068.263434,o,8.0,8.0
59068.275877,o,34.0,12.0
59073.29699,o,14.0,10.0
59073.301155,o,8.0,10.0
59073.308981,o,17.0,10.0
59073.320534,o,17.0,11.0
59012.193669000175,ZTF_g,78.66254623170197,10.07123978154692
59016.19929399993,ZTF_g,122.39734574709699,9.985391301526766
59019.255659699906,ZTF_g,132.78627867352708,10.335814763064356
59022.20129630016,ZTF_g,130.16900944967253,10.376130402325652
59025.22847220022,ZTF_g,111.12577428530686,9.387062069694057
59028.203009299934,ZTF_g,96.27271065826554,9.998897352534092
59031.18841439998,ZTF_g,68.5405523545526,13.140864036855099
59034.1964699002,ZTF_g,55.634373267959134,11.78407990685399
59009.21149310004,ZTF_r,40.96155168447247,8.465686917474553
59016.237499999814,ZTF_r,105.06546815367372,8.250375781526106
59025.18898149999,ZTF_r,118.70505128860181,9.72616585928343
