mjd,filter,uJy,duJy
58603.56053,c,-4.0,12.0
58603.566548,c,7.0,13.0
58603.571383,c,24.0,10.0
58603.585306,c,9.0,9.0
58603.590704,c,-41.0,20.0
58607.557101,c,1.0,13.0
58607.572188,c,-7.0,9.0
58607.580066,c,-6.0,8.0
58607.589555,c,-2.0,8.0
58611.523675,c,-5.0,7.0
58611.526507,c,9.0,8.0
58611.533326,c,-3.0,7.0
58611.559573,c,2.0,7.0
58635.402624,c,183.0,8.0
58635.405422,c,154.0,8.0
58635.426959,c,172.0,9.0
58635.440714,c,148.0,9.0
58639.474574,c,151.0,25.0
58639.491109,c,121.0,9.0
58639.506202,c,175.0,31.0
58639.514018,c,124.0,17.0
58663.3549,c,31.0,8.0
58663.365219,c,39.0,8.0
58663.374598,c,22.0,8.0
58663.386078,c,41.0,7.0
58667.489694,c,24.0,8.0
58667.493374,c,24.0,7.0
58667.515872,c,16.0,8.0
58667.532277,c,19.0,9.0
58597.550635,o,13.0,17.0
58597.554673,o,-6.0,18.0
58597.56508,o,-3.0,18.0
58597.574401,o,28.0,18.0
58599.597098,o,1.0,12.0
58599.605883,o,8.0,12.0
58599.615864,o,-6.0,14.0
58605.534519,o,5.0,14.0
58605.551584,o,0.0,12.0
58605.563261,o,19.0,14.0
58605.567453,o,-9.0,12.0
58609.532979,o,-28.0,21.0
58609.539685,o,6.0,14.0
58613.505798,o,30.0,15.0
58613.509262,o,25.0,11.0
58613.534291,o,44.0,14.0
58613.544698,o,39.0,15.0
58615.454357,o,76.0,10.0
58615.457143,o,84.0,12.0
58615.48073,o,54.0,11.0
58615.489316,o,64.0,9.0
58617.52652,o,94.0,16.0
58617.529414,o,107.0,15.0
58617.545321,o,75.0,12.0
58617.556659,o,80.0,12.0
58619.569326,o,130.0,17.0
58619.572252,o,115.0,11.0
58619.577253,o,138.0,15.0
58619.598724,o,118.0,12.0
58623.468921,o,78.0,107.0
58623.472425,o,51.0,358.0
58627.39877,o,177.0,13.0
58627.40155,o,191.0,12.0
58627.420092,o,169.0,14.0
58627.434871,o,155.0,11.0
58629.410871,o,132.0,13.0
58629.414253,o,203.0,16.0
58629.420539,o,192.0,16.0
58629.440307,o,179.0,13.0
58631.424386,o,180.0,10.0
58631.434061,o,180.0,11.0
58631.438222,o,163.0,11.0
58631.448543,o,167.0,11.0
58633.422741,o,155.0,14.0
58633.435161,o,188.0,25.0
58633.450865,o,142.0,21.0
58633.459963,o,176.0,15.0
58637.374966,o,122.0,13.0
58637.378294,o,157.0,13.0
58637.389758,o,148.0,14.0
58637.401423,o,129.0,14.0
58641.600486,o,115.0,13.0
58641.61701,o,202.0,33.0
58643.411751,o,90.0,10.0
58643.414494,o,86.0,10.0
58643.433297,o,103.0,10.0
58643.44475,o,94.0,10.0
58645.432089,o,114.0,14.0
58645.454029,o,121.0,14.0
58645.467774,o,78.0,13.0
58645.471483,o,84.0,15.0
58647.415644,o,71.0,14.0
58647.419829,o,104.0,17.0
58647.425315,o,77.0,16.0
58647.437377,o,98.0,14.0
58649.477712,o,145.0,30.0
58649.49064,o,106.0,29.0
58649.498578,o,130.0,31.0
58649.505478,o,70.0,34.0
58655.49954,o,-10.0,151.0
58655.508664,o,44.0,39.0
58655.518988,o,38.0,81.0
58659.375277,o,62.0,10.0
58659.381513,o,70.0,11.0
58659.384354,o,57.0,11.0
58659.39648,o,62.0,11.0
58665.395705,o,44.0,12.0
58665.405705,o,53.0,11.0
58665.408695,o,27.0,12.0
58665.417617,o,56.0,12.0
58671.383825,o,36.0,12.0
58671.387038,o,51.0,10.0
58671.39562,o,37.0,13.0
58671.405648,o,28.0,10.0
58674.538249,o,28.0,15.0
58674.541469,o,24.0,16.0
58674.547093,o,11.0,19.0
58674.56113,o,42.0,36.0
58627.47981479997,ZTF_g,194.5093130255876,15.194545546013831
58632.423773100134,ZTF_g,175.41002077766768,11.358252656710727
58635.43723380007,ZTF_g,143.5944319724059,7.601522023744054
58638.35636569979,ZTF_g,116.45957476164571,8.387496136815395
58641.250173599925,ZTF_g,91.10948672487685,9.406117580058147
58644.33761569997,ZTF_g,63.474311672589074,8.08619650635992
58647.372800900135,ZTF_g,49.3855619617607,13.080539173121707
58657.23554399982,ZTF_g,29.75500311045362,7.958632448262056
58660.3388772998,ZTF_g,22.330847205778003,4.882922920675527
58616.39846060006,ZTF_r,74.945230560963,7.592398239361207
58627.37649310008,ZTF_r,204.3973213397897,12.024808761896097
58632.315277799964,ZTF_r,206.34635419359284,12.922035925136159
58635.36092589982,ZTF_r,171.45920274389465,9.332106240977877
58638.29483800009,ZTF_r,152.06595719426358,10.47029984646884
58641.40211809985,ZTF_r,128.60741232610758,8.677224131067462
58644.315520800184,ZTF_r,109.3557440891213,11.459549055547136
58647.31270830007,ZTF_r,110.18163179346548,9.028566944658458
58653.40111109987,ZTF_r,99.70744784304536,10.866132051957194
58657.33829860017,ZTF_r,91.46968847939772,10.677488352598267
58663.31576390006,ZTF_r,59.476088635501334,6.024517300254993
58669.33083330002,ZTF_r,47.9611955043933,6.547424609631947
