mjd,filter,uJy,duJy
59705.466612,c,7.0,26.0
59705.479419,c,12.0,117.0
59705.48562,c,-122.0,189.0
59721.3581,c,106.0,10.0
59721.361231,c,101.0,10.0
59721.393873,c,102.0,10.0
59721.422192,c,103.0,10.0
59722.403969,c,108.0,10.0
59722.407168,c,123.0,11.0
59722.427515,c,141.0,10.0
59722.433006,c,120.0,11.0
59725.384921,c,248.0,11.0
59725.391452,c,264.0,12.0
59725.394658,c,246.0,10.0
59725.409923,c,230.0,11.0
59726.391448,c,277.0,10.0
59726.397696,c,267.0,11.0
59726.403731,c,274.0,11.0
59726.429587,c,272.0,11.0
59729.333214,c,355.0,11.0
59729.336948,c,383.0,12.0
59729.347732,c,-331.0,599.0
59729.352856,c,818.0,353.0
59730.391928,c,376.0,14.0
59730.395134,c,386.0,12.0
59730.400617,c,376.0,14.0
59730.410787,c,360.0,14.0
59733.32385,c,440.0,13.0
59733.33459,c,431.0,12.0
59733.337794,c,428.0,11.0
59733.343277,c,407.0,12.0
59749.3454,c,248.0,12.0
59749.3486,c,253.0,12.0
59749.358666,c,240.0,10.0
59749.364152,c,241.0,10.0
59750.30985,c,237.0,11.0
59750.313049,c,231.0,12.0
59750.320178,c,214.0,11.0
59750.338009,c,245.0,11.0
59753.336836,c,215.0,11.0
59753.340532,c,186.0,10.0
59753.346944,c,195.0,10.0
59753.363887,c,188.0,11.0
59754.341066,c,193.0,13.0
59754.344272,c,182.0,12.0
59754.3498,c,184.0,12.0
59754.364001,c,194.0,12.0
59757.364022,c,-2037.0,1726.0
59757.367232,c,298.0,411.0
59757.390778,c,196.0,42.0
59758.280901,c,136.0,20.0
59758.302242,c,148.0,34.0
59758.305961,c,133.0,17.0
59758.312001,c,130.0,15.0
59778.311423,c,64.0,13.0
59778.314606,c,77.0,11.0
59778.320046,c,78.0,10.0
59778.331844,c,68.0,12.0
59781.307256,c,50.0,10.0
59781.310439,c,55.0,10.0
59781.316771,c,54.0,11.0
59708.28051,o,4.0,16.0
59708.283737,o,16.0,15.0
59708.289293,o,-28.0,16.0
59708.304553,o,1.0,12.0
59710.330523,o,-6.0,20.0
59710.334322,o,-5.0,16.0
59710.337986,o,-9.0,14.0
59710.34941,o,-32.0,16.0
59711.337828,o,18.0,19.0
59711.341511,o,-23.0,18.0
59711.344276,o,21.0,20.0
59711.371301,o,42.0,22.0
59712.385457,o,36.0,30.0
59712.395245,o,-11.0,23.0
59712.398957,o,16.0,24.0
59712.40965,o,-7.0,29.0
59714.410403,o,-4.0,19.0
59714.414086,o,-26.0,25.0
59714.427912,o,53.0,31.0
59714.43386,o,-10.0,27.0
59715.411991,o,-19.0,26.0
59715.416752,o,54.0,30.0
59715.42715,o,-27.0,26.0
59715.441724,o,-13.0,26.0
59716.377837,o,-38.0,30.0
59716.388417,o,4.0,25.0
59716.393675,o,33.0,39.0
59716.399453,o,-12.0,19.0
59717.412485,o,-6.0,20.0
59717.415699,o,-3.0,15.0
59717.423092,o,28.0,18.0
59717.448133,o,16.0,17.0
59719.358947,o,53.0,10.0
59719.362177,o,43.0,12.0
59719.368221,o,54.0,12.0
59719.37833,o,24.0,12.0
59720.409285,o,72.0,14.0
59720.425961,o,77.0,14.0
59720.442538,o,44.0,14.0
59720.451415,o,52.0,17.0
59723.386372,o,173.0,14.0
59723.389595,o,180.0,16.0
59723.396466,o,184.0,15.0
59723.414782,o,128.0,12.0
59724.365557,o,208.0,13.0
59724.383291,o,199.0,12.0
59724.386512,o,168.0,12.0
59724.395289,o,174.0,13.0
59727.339204,o,390.0,72.0
59727.343391,o,321.0,143.0
59727.348559,o,234.0,199.0
59727.38206,o,196.0,46.0
59728.359602,o,660.0,262.0
59731.343046,o,300.0,14.0
59731.346732,o,302.0,13.0
59731.351852,o,318.0,14.0
59731.364081,o,329.0,15.0
59732.332316,o,286.0,14.0
59732.335543,o,315.0,14.0
59732.341387,o,343.0,13.0
59732.357345,o,312.0,15.0
59735.307717,o,332.0,13.0
59735.318816,o,351.0,14.0
59735.322503,o,320.0,16.0
59735.32964,o,330.0,15.0
59736.311508,o,322.0,15.0
59736.317055,o,328.0,16.0
59736.324292,o,345.0,15.0
59736.327519,o,302.0,14.0
59737.302158,o,339.0,15.0
59737.305358,o,336.0,14.0
59737.311765,o,304.0,14.0
59737.322235,o,328.0,12.0
59739.337684,o,289.0,20.0
59739.340903,o,317.0,20.0
59739.354654,o,289.0,21.0
59739.366984,o,313.0,21.0
59740.304026,o,301.0,18.0
59740.30725,o,302.0,22.0
59740.314482,o,297.0,20.0
59740.326672,o,321.0,21.0
59741.357251,o,326.0,20.0
59741.362843,o,316.0,22.0
59741.367418,o,309.0,19.0
59741.380609,o,335.0,31.0
59743.304451,o,312.0,23.0
59743.312194,o,288.0,24.0
59743.325971,o,270.0,25.0
59743.332649,o,234.0,24.0
59744.347833,o,276.0,40.0
59744.365111,o,275.0,43.0
59744.368356,o,279.0,45.0
59744.38705,o,260.0,50.0
59746.342567,o,242.0,19.0
59746.345771,o,238.0,17.0
59746.352638,o,256.0,18.0
59746.365541,o,251.0,20.0
59747.350238,o,181.0,16.0
59747.37509,o,159.0,16.0
59747.378316,o,198.0,20.0
59747.386717,o,186.0,19.0
59748.293711,o,208.0,13.0
59748.300043,o,181.0,12.0
59748.302848,o,199.0,14.0
59748.318611,o,176.0,12.0
59751.289738,o,176.0,13.0
59751.292966,o,168.0,12.0
59751.299471,o,138.0,11.0
59751.309655,o,184.0,12.0
59752.339573,o,168.0,14.0
59752.342795,o,150.0,12.0
59752.362509,o,173.0,16.0
59752.368579,o,160.0,14.0
59755.358621,o,136.0,14.0
59755.364148,o,134.0,14.0
59755.382666,o,165.0,16.0
59755.387278,o,160.0,18.0
59756.335031,o,146.0,13.0
59756.338248,o,121.0,76.0
59756.3466,o,76.0,40.0
59756.360886,o,138.0,13.0
59759.264299,o,152.0,13.0
59759.267488,o,158.0,14.0
59759.290214,o,134.0,13.0
59759.296137,o,171.0,13.0
59760.333916,o,166.0,14.0
59760.336653,o,160.0,15.0
59760.343564,o,160.0,13.0
59760.353485,o,178.0,15.0
59763.26945,o,140.0,12.0
59763.272644,o,150.0,12.0
59763.290941,o,164.0,13.0
59763.307789,o,125.0,15.0
59764.273582,o,169.0,13.0
59764.276789,o,157.0,14.0
59764.288253,o,162.0,16.0
59764.303942,o,117.0,20.0
59765.273981,o,139.0,13.0
59765.286717,o,161.0,15.0
59765.294509,o,142.0,11.0
59765.301439,o,149.0,40.0
59766.287271,o,151.0,15.0
59766.290524,o,130.0,14.0
59766.301507,o,131.0,13.0
59766.306707,o,144.0,14.0
59767.279772,o,205.0,39.0
59767.283419,o,138.0,31.0
59767.298989,o,148.0,16.0
59767.31225,o,139.0,16.0
59768.338401,o,121.0,18.0
59768.343878,o,174.0,18.0
59768.347987,o,142.0,16.0
59768.363994,o,119.0,19.0
59769.283192,o,167.0,19.0
59769.286356,o,120.0,16.0
59769.292881,o,118.0,18.0
59769.31634,o,130.0,17.0
59770.316965,o,158.0,20.0
59770.320151,o,123.0,17.0
59770.325585,o,98.0,18.0
59770.337835,o,163.0,20.0
59771.314197,o,58.0,30.0
59771.319665,o,82.0,27.0
59771.326495,o,116.0,30.0
59771.336532,o,205.0,44.0
59772.273141,o,108.0,19.0
59772.281009,o,122.0,19.0
59772.305576,o,84.0,20.0
59772.30877,o,105.0,21.0
59774.262092,o,122.0,23.0
59774.265256,o,120.0,22.0
59774.270687,o,85.0,18.0
59774.295552,o,118.0,23.0
59775.260808,o,118.0,13.0
59775.263995,o,80.0,14.0
59775.271033,o,77.0,14.0
59775.285722,o,107.0,16.0
59776.30777,o,84.0,13.0
59776.312339,o,79.0,14.0
59776.318273,o,122.0,16.0
59776.338215,o,98.0,18.0
59779.303581,o,74.0,10.0
59779.307235,o,84.0,12.0
59779.314079,o,80.0,14.0
59779.324124,o,95.0,12.0
59780.251941,o,82.0,26.0
59780.255146,o,62.0,20.0
59780.26161,o,110.0,17.0
59780.279485,o,91.0,11.0
59722.32129629981,ZTF_g,142.54106522391194,10.994447629996797
59722.410775499884,ZTF_g,142.56377936837643,11.229490229225068
59724.33127309987,ZTF_g,224.63571178330577,10.716695493622973
59726.299016200006,ZTF_g,295.69828111975914,13.604351996459428
59730.30802079989,ZTF_g,407.75566175021265,19.92853199786375
59732.26134259999,ZTF_g,443.8943323685896,18.664205990961396
59734.300821799785,ZTF_g,423.59965721877285,14.50428102985781
59736.27743060002,ZTF_g,427.0937341676001,16.99781085553881
59738.21446759999,ZTF_g,418.80050819177484,21.431399997164196
59740.25456020003,ZTF_g,391.0151638719551,17.902978104884642
59742.302789399866,ZTF_g,356.3815398520438,17.81641157942157
59747.26240740018,ZTF_g,275.17387524415744,14.250584976129431
59749.26246530004,ZTF_g,225.3415099106461,14.920969221945553
59751.22462960007,ZTF_g,202.0873830531479,13.679841892982914
59753.244398099836,ZTF_g,170.32955037609764,11.258571145362684
59756.24803239992,ZTF_g,143.79904439918656,11.037547672177801
59760.22194440011,ZTF_g,104.17223932099114,9.217342493080643
59762.22201390006,ZTF_g,87.99840490044123,7.968433205191072
59764.22599539999,ZTF_g,69.61108452121817,9.76143384302157
59766.20538190007,ZTF_g,73.4252780833116,7.745462427310611
59769.20172449993,ZTF_g,54.181771449643314,10.059316013154683
59769.24364579981,ZTF_g,59.708092918349585,10.088689111036969
59771.25953700021,ZTF_g,56.227399760601024,10.900040692966895
59782.201539400034,ZTF_g,30.829039912218168,7.417979828748626
