mjd,filter,uJy,duJy
60048.097531,c,161.0,15.0
60048.100741,c,141.0,13.0
60048.106226,c,142.0,17.0
60048.129836,c,127.0,14.0
60051.084583,c,242.0,13.0
60051.09009,c,234.0,14.0
60051.103441,c,264.0,15.0
60054.088465,c,234.0,12.0
60054.094434,c,261.0,13.0
60054.097596,c,241.0,14.0
60057.07303,c,230.0,17.0
60057.076651,c,234.0,16.0
60057.082068,c,258.0,15.0
60057.103383,c,210.0,20.0
60082.735525,c,35.0,12.0
60082.738715,c,42.0,22.0
60082.745748,c,60.0,12.0
60082.7605,c,44.0,12.0
60026.167601,o,-7.0,9.0
60028.353145,o,-13.0,14.0
60028.356311,o,2.0,12.0
60028.361867,o,-21.0,13.0
60028.37292,o,1.0,16.0
60028.375634,o,-104.0,234.0
60030.113959,o,-3.0,11.0
60030.117137,o,-5.0,11.0
60030.122702,o,-50.0,13.0
60030.150552,o,21.0,10.0
60032.8567,o,100.0,58.0
60032.860367,o,-3.0,24.0
60032.865875,o,4.0,29.0
60032.87643,o,-5.0,20.0
60034.095335,o,-12.0,18.0
60034.130586,o,12.0,18.0
60034.13379,o,1.0,16.0
60034.13925,o,-25.0,16.0
60034.842795,o,-5.0,20.0
60034.872983,o,23.0,19.0
60034.876185,o,-81.0,17.0
60034.904538,o,-43.0,15.0
60040.175228,o,91.0,42.0
60040.17845,o,1.0,42.0
60040.188288,o,104.0,49.0
60040.217008,o,56.0,69.0
60040.949916,o,26.0,38.0
60040.953399,o,24.0,37.0
60040.964241,o,-1.0,37.0
60040.970732,o,22.0,41.0
60042.137877,o,22.0,20.0
60042.141106,o,63.0,25.0
60042.148384,o,14.0,29.0
60042.165874,o,57.0,24.0
60043.20395,o,53.0,20.0
60043.209122,o,59.0,28.0
60043.211901,o,54.0,26.0
60043.221799,o,21.0,29.0
60043.873389,o,200.0,34.0
60043.87629,o,71.0,17.0
60043.883498,o,80.0,24.0
60043.89462,o,96.0,16.0
60045.111842,o,89.0,17.0
60045.115058,o,86.0,16.0
60045.125149,o,51.0,16.0
60045.140306,o,105.0,18.0
60049.846648,o,185.0,9.0
60049.850428,o,172.0,11.0
60049.856182,o,175.0,11.0
60049.866634,o,198.0,11.0
60052.821614,o,168.0,84.0
60052.824538,o,170.0,74.0
60052.831443,o,183.0,27.0
60052.851834,o,204.0,11.0
60055.906686,o,230.0,119.0
60063.043218,o,217.0,29.0
60063.046425,o,248.0,30.0
60063.051894,o,132.0,27.0
60063.065633,o,178.0,35.0
60066.084723,o,127.0,27.0
60066.088389,o,131.0,30.0
60066.120419,o,144.0,30.0
60066.148934,o,217.0,30.0
60067.833955,o,140.0,23.0
60067.839952,o,111.0,23.0
60067.843174,o,83.0,31.0
60067.856455,o,63.0,21.0
60069.092367,o,91.0,30.0
60069.116658,o,179.0,39.0
60069.133536,o,176.0,42.0
60069.136767,o,156.0,38.0
60070.155946,o,59.0,38.0
60070.159184,o,65.0,41.0
60070.164756,o,90.0,34.0
60070.175032,o,253.0,41.0
60070.818562,o,111.0,18.0
60070.822222,o,108.0,22.0
60070.832431,o,102.0,20.0
60070.842288,o,86.0,23.0
60072.060726,o,94.0,19.0
60072.064356,o,80.0,19.0
60072.077414,o,128.0,19.0
60072.089328,o,88.0,25.0
60073.130688,o,114.0,23.0
60073.135841,o,138.0,14.0
60073.138693,o,164.0,18.0
