mjd,filter,uJy,duJy
59786.599025,c,5.0,8.0
59786.602197,c,16.0,8.0
59786.60948,c,-1.0,13.0
59786.614948,c,-3.0,9.0
59789.585346,c,13.0,9.0
59789.58851,c,-2.0,7.0
59789.595111,c,-5.0,13.0
59789.606877,c,-8.0,10.0
59789.621409,c,-9.0,13.0
59790.550233,c,15.0,10.0
59790.553851,c,10.0,10.0
59790.559048,c,12.0,14.0
59790.564492,c,-9.0,9.0
59793.43744,c,44.0,16.0
59793.464084,c,-17.0,14.0
59793.467335,c,12.0,15.0
59793.473382,c,-12.0,14.0
59813.493018,c,104.0,12.0
59813.49716,c,130.0,16.0
59813.500017,c,89.0,13.0
59813.504736,c,94.0,18.0
59817.467767,c,158.0,12.0
59817.470946,c,138.0,13.0
59817.476878,c,130.0,11.0
59817.490837,c,114.0,11.0
59818.603476,c,139.0,11.0
59818.614664,c,161.0,10.0
59818.618282,c,144.0,10.0
59818.621447,c,124.0,10.0
59818.634699,c,159.0,20.0
59821.505918,c,133.0,9.0
59821.507726,c,140.0,8.0
59821.534634,c,151.0,9.0
59821.539868,c,134.0,10.0
59822.502141,c,125.0,11.0
59822.503949,c,136.0,10.0
59822.507114,c,138.0,9.0
59822.512187,c,124.0,11.0
59844.516966,c,40.0,8.0
59844.523668,c,32.0,8.0
59844.530602,c,32.0,7.0
59844.540543,c,30.0,8.0
59847.466785,c,27.0,10.0
59847.468636,c,30.0,10.0
59847.471403,c,36.0,9.0
59847.49718,c,9.0,7.0
59848.45886,c,33.0,9.0
59848.491305,c,26.0,9.0
59848.494074,c,42.0,10.0
59848.517767,c,13.0,10.0
59851.498763,c,26.0,8.0
59851.501996,c,4.0,8.0
59851.508023,c,7.0,8.0
59851.52914,c,23.0,8.0
59852.439706,c,16.0,9.0
59852.441541,c,30.0,9.0
59852.444312,c,28.0,8.0
59852.46572,c,26.0,9.0
59855.431443,c,35.0,8.0
59855.436082,c,11.0,9.0
59855.442594,c,22.0,8.0
59855.449788,c,10.0,9.0
59856.50692,c,0.0,8.0
59856.509714,c,16.0,9.0
59856.51627,c,18.0,10.0
59856.52876,c,17.0,8.0
59787.585654,o,10.0,12.0
59787.593932,o,-6.0,11.0
59787.597119,o,31.0,14.0
59787.617662,o,-28.0,14.0
59788.533357,o,-3.0,12.0
59788.536553,o,5.0,13.0
59788.542018,o,4.0,14.0
59788.552216,o,5.0,12.0
59791.545021,o,22.0,11.0
