mjd,filter,uJy,duJy
59231.532303,c,-8.0,7.0
59231.559922,c,4.0,7.0
59231.588397,c,-5.0,9.0
59231.613194,c,0.0,8.0
59232.491153,c,-12.0,11.0
59232.494384,c,4.0,11.0
59232.497148,c,0.0,12.0
59232.50267,c,-8.0,10.0
59232.594002,c,-5.0,12.0
59232.618819,c,18.0,10.0
59234.546654,c,-33.0,132.0
59234.549856,c,5.0,24.0
59234.556301,c,-1.0,9.0
59234.591274,c,-5.0,57.0
59251.466273,c,119.0,10.0
59251.469497,c,110.0,11.0
59251.476872,c,121.0,10.0
59251.488868,c,124.0,12.0
59252.469483,c,122.0,12.0
59252.472705,c,129.0,12.0
59252.478239,c,111.0,10.0
59252.490714,c,112.0,10.0
59255.358902,c,161.0,12.0
59255.363049,c,156.0,10.0
59255.378748,c,153.0,10.0
59255.404978,c,153.0,10.0
59256.452864,c,146.0,10.0
59256.461355,c,146.0,9.0
59256.464782,c,150.0,9.0
59256.475169,c,157.0,9.0
59259.478137,c,158.0,9.0
59259.481363,c,169.0,10.0
59259.487346,c,156.0,9.0
59259.522722,c,158.0,10.0
59260.462636,c,154.0,10.0
59260.46586,c,169.0,10.0
59260.490564,c,170.0,10.0
59260.49897,c,156.0,9.0
59261.446224,c,149.0,10.0
59261.479173,c,144.0,12.0
59261.482373,c,149.0,12.0
59261.489698,c,144.0,11.0
59264.443538,c,314.0,67.0
59264.447244,c,219.0,101.0
59264.468953,c,13.0,166.0
59265.509946,c,561.0,732.0
59265.515911,c,173.0,39.0
59289.455034,c,14.0,33.0
59289.4587,c,50.0,15.0
59307.379132,c,13.0,8.0
59307.383202,c,4.0,8.0
59307.394484,c,26.0,8.0
59307.409164,c,13.0,9.0
59308.34713,c,22.0,10.0
59308.350354,c,8.0,9.0
59308.355915,c,18.0,9.0
59308.366516,c,44.0,18.0
59243.460736,o,32.0,37.0
59243.465355,o,-1.0,30.0
59243.474617,o,31.0,27.0
59246.508817,o,48.0,17.0
59246.512476,o,31.0,17.0
59246.517997,o,14.0,18.0
59246.52904,o,6.0,22.0
59247.487456,o,42.0,12.0
59247.490685,o,53.0,11.0
59247.496212,o,28.0,12.0
59247.509105,o,58.0,12.0
59268.383206,o,113.0,16.0
59268.389886,o,144.0,18.0
59268.392189,o,113.0,17.0
59268.39726,o,91.0,15.0
59276.436983,o,63.0,12.0
59276.439749,o,98.0,21.0
59276.446205,o,71.0,11.0
59276.4568,o,45.0,13.0
59277.536966,o,89.0,17.0
59277.541133,o,88.0,19.0
59277.551236,o,55.0,20.0
59277.55861,o,64.0,24.0
59279.479592,o,67.0,9.0
59279.482821,o,54.0,8.0
59279.488814,o,62.0,8.0
59279.51845,o,82.0,11.0
59280.407446,o,79.0,10.0
59280.410673,o,99.0,9.0
59280.41763,o,62.0,10.0
59280.428234,o,76.0,9.0
59288.4145,o,68.0,10.0
59288.417724,o,60.0,10.0
59288.420487,o,57.0,7.0
59288.429022,o,67.0,8.0
59288.429483,o,58.0,10.0
59288.457275,o,65.0,10.0
59288.461072,o,60.0,11.0
59288.466298,o,68.0,9.0
59291.462989,o,54.0,7.0
59291.466299,o,40.0,9.0
59291.49887,o,49.0,10.0
59291.506814,o,69.0,10.0
59292.358638,o,47.0,11.0
59292.361858,o,53.0,11.0
59292.363001,o,49.0,9.0
59292.366226,o,61.0,9.0
59292.36853,o,50.0,11.0
59292.373157,o,53.0,13.0
59292.403948,o,51.0,11.0
59292.404408,o,55.0,8.0
59294.361759,o,42.0,16.0
59294.364958,o,34.0,21.0
59294.372749,o,63.0,14.0
59295.358149,o,49.0,15.0
59295.361372,o,28.0,14.0
59295.367362,o,63.0,15.0
59295.370587,o,23.0,12.0
59295.373815,o,62.0,11.0
59295.377501,o,23.0,12.0
59295.379801,o,24.0,11.0
59295.412417,o,46.0,13.0
59299.41867,o,34.0,27.0
59299.422815,o,74.0,35.0
59299.42834,o,-85.0,37.0
59299.463735,o,13.0,34.0
59300.364061,o,142.0,63.0
59300.368283,o,88.0,152.0
59300.401937,o,-50.0,82.0
59300.430401,o,40.0,55.0
59304.414125,o,34.0,16.0
59304.420122,o,52.0,12.0
59304.434568,o,14.0,14.0
59304.444826,o,27.0,17.0
59306.370216,o,32.0,12.0
59306.373877,o,23.0,10.0
59306.379416,o,35.0,11.0
59306.409077,o,1.0,15.0
59251.35709490022,ZTF_g,105.94488648967527,16.72139492823244
59256.3139698999,ZTF_g,158.34574584340874,10.70439152298514
59266.29489579983,ZTF_g,135.03725464146012,18.404098597930084
59268.28869209997,ZTF_g,124.81086699101162,10.983709195612404
59274.20839119982,ZTF_g,102.77322859655982,32.699787560735196
59276.25230319984,ZTF_g,59.85069528956069,9.694001825389948
59280.231053200085,ZTF_g,45.20224449254452,7.848025679681287
59248.37760420004,ZTF_r,71.35999320271105,11.203684147329973
59249.38402780006,ZTF_r,59.80809919493644,17.606915399549298
59253.33487269981,ZTF_r,122.24491418342562,13.204833386578295
59256.378923600074,ZTF_r,143.91378649641746,10.341508984603463
59263.37807870004,ZTF_r,161.04972960644562,22.094651924457107
59266.31561340019,ZTF_r,139.7397622434473,18.378633727066664
59268.33512730012,ZTF_r,123.77746957003379,12.190649584513693
59270.32520829979,ZTF_r,108.07190328033681,13.287834106571633
59276.335196800064,ZTF_r,87.09475463616168,12.66896196627689
59280.289803199936,ZTF_r,80.55268110554502,7.968989202695115
59290.252419000026,ZTF_r,60.9897987072238,7.8083968997673345
59292.23587960005,ZTF_r,54.05402025000121,9.678063181369694
