mjd,filter,uJy,duJy
59226.467663,c,-5.0,10.0
59226.473688,c,11.0,10.0
59226.47783,c,-5.0,9.0
59226.487966,c,652.0,10.0
59228.499441,c,23.0,9.0
59228.502645,c,1.0,11.0
59228.509538,c,16.0,10.0
59228.520997,c,6.0,10.0
59230.462968,c,-5.0,9.0
59230.467597,c,9.0,10.0
59230.473699,c,11.0,10.0
59230.483501,c,18.0,10.0
59250.440463,c,1009.0,13.0
59250.44746,c,1001.0,12.0
59250.451154,c,1011.0,14.0
59250.461673,c,1014.0,14.0
59252.434287,c,1002.0,17.0
59252.437964,c,996.0,18.0
59252.444398,c,1029.0,18.0
59252.456321,c,1020.0,16.0
59254.259196,c,978.0,26.0
59254.436531,c,947.0,14.0
59254.439323,c,931.0,14.0
59254.445359,c,930.0,13.0
59254.455989,c,986.0,14.0
59256.388769,c,902.0,14.0
59256.391515,c,887.0,15.0
59256.39426,c,910.0,15.0
59256.40089,c,907.0,14.0
59258.420177,c,746.0,13.0
59258.421098,c,717.0,13.0
59258.423402,c,747.0,15.0
59258.424783,c,746.0,14.0
59258.429393,c,757.0,13.0
59258.430314,c,666.0,19.0
59258.439556,c,745.0,13.0
59258.444164,c,712.0,14.0
59284.372475,c,109.0,11.0
59284.375687,c,144.0,10.0
59284.407456,c,118.0,9.0
59284.417183,c,130.0,12.0
59288.342594,c,752.0,10.0
59288.346724,c,124.0,10.0
59288.352212,c,113.0,10.0
59288.363214,c,112.0,9.0
59238.377745,o,152.0,28.0
59238.380973,o,51.0,18.0
59238.388306,o,47.0,66.0
59238.398446,o,134.0,52.0
59244.481013,o,603.0,33.0
59244.484218,o,637.0,31.0
59244.490184,o,686.0,29.0
59244.500266,o,666.0,29.0
59246.399749,o,756.0,17.0
59246.402053,o,743.0,16.0
59246.404818,o,743.0,18.0
59246.411272,o,766.0,18.0
59266.436562,o,332.0,27.0
59266.439399,o,563.0,77.0
59266.444999,o,405.0,30.0
59266.456639,o,426.0,15.0
59267.399427,o,436.0,17.0
59267.403317,o,433.0,19.0
59267.408906,o,407.0,18.0
59267.443403,o,460.0,20.0
59278.430778,o,249.0,25.0
59278.434006,o,224.0,19.0
59278.442306,o,275.0,23.0
59278.453409,o,246.0,26.0
59292.327015,o,130.0,20.0
59292.330681,o,128.0,17.0
59292.336179,o,131.0,12.0
59292.349043,o,146.0,20.0
59298.366022,o,-23.0,88.0
59298.369256,o,65.0,128.0
59298.375774,o,152.0,30.0
59298.409248,o,-201.0,203.0
59300.369113,o,108.0,26.0
59300.372314,o,56.0,27.0
59300.377892,o,84.0,23.0
59300.389398,o,166.0,54.0
59304.314687,o,90.0,17.0
59304.31789,o,93.0,17.0
59304.323919,o,87.0,21.0
59304.334908,o,80.0,25.0
