mjd,filter,uJy,duJy
59087.55689,c,11.0,12.0
59087.559633,c,11.0,11.0
59087.581063,c,6.0,11.0
59087.59878,c,11.0,10.0
59106.512135,c,80.0,9.0
59106.514423,c,78.0,10.0
59106.517198,c,80.0,8.0
59106.523156,c,100.0,10.0
59107.563938,c,86.0,9.0
59107.564395,c,89.0,12.0
59107.564852,c,72.0,11.0
59107.565309,c,90.0,10.0
59107.565766,c,70.0,11.0
59107.642466,c,51.0,52.0
59110.350312,c,93.0,13.0
59110.375531,c,72.0,10.0
59110.393036,c,105.0,13.0
59110.403223,c,112.0,13.0
59115.575143,c,117.0,10.0
59115.580014,c,108.0,12.0
59115.580942,c,97.0,10.0
59115.615002,c,118.0,11.0
59115.615461,c,95.0,9.0
59115.621544,c,90.0,12.0
59115.622001,c,115.0,12.0
59115.630219,c,108.0,11.0
59139.466139,c,34.0,9.0
59139.476153,c,28.0,9.0
59139.479424,c,35.0,10.0
59139.484581,c,19.0,9.0
59143.450836,c,36.0,37.0
59143.478001,c,31.0,65.0
59143.506577,c,42.0,236.0
59146.449452,c,23.0,10.0
59146.453633,c,9.0,10.0
59146.459143,c,-14.0,9.0
59146.470714,c,8.0,10.0
59163.426319,c,18.0,9.0
59163.429587,c,10.0,12.0
59163.439748,c,8.0,9.0
59163.456024,c,14.0,10.0
59089.495614,o,-11.0,12.0
59089.497918,o,-12.0,10.0
59089.531074,o,0.0,9.0
59089.559719,o,-7.0,9.0
59092.454628,o,17.0,22.0
59092.462012,o,-2.0,24.0
59092.474046,o,-28.0,18.0
59092.476348,o,-6.0,17.0
59093.481422,o,11.0,20.0
59093.484192,o,33.0,22.0
59093.491149,o,32.0,23.0
59093.499498,o,21.0,20.0
59094.453677,o,31.0,38.0
59094.457397,o,30.0,49.0
59094.457854,o,-32.0,26.0
59094.460159,o,16.0,29.0
59094.461074,o,53.0,31.0
59094.465228,o,12.0,32.0
59094.465685,o,-62.0,25.0
59094.473044,o,-30.0,26.0
59095.492863,o,43.0,35.0
59095.49332,o,40.0,25.0
59095.49608,o,-26.0,26.0
59095.506633,o,-9.0,26.0
59095.520429,o,19.0,24.0
59095.523639,o,-3.0,22.0
59095.529198,o,-9.0,29.0
59101.559739,o,22.0,12.0
59101.595193,o,17.0,12.0
59101.606749,o,3.0,12.0
59101.632082,o,37.0,15.0
59103.547959,o,62.0,15.0
59103.559179,o,30.0,14.0
59103.563586,o,63.0,10.0
59103.564972,o,38.0,13.0
59103.569704,o,34.0,12.0
59103.570189,o,28.0,12.0
59103.575169,o,32.0,14.0
59103.605133,o,40.0,13.0
59105.497053,o,65.0,10.0
59105.499359,o,54.0,11.0
59105.504105,o,61.0,11.0
59105.524746,o,40.0,9.0
59107.563923,o,79.0,9.0
59107.564382,o,73.0,10.0
59107.564843,o,53.0,10.0
59107.568238,o,73.0,11.0
59107.568697,o,70.0,12.0
59109.465264,o,77.0,10.0
59109.468039,o,75.0,11.0
59109.492491,o,75.0,12.0
59109.524107,o,54.0,12.0
59112.474298,o,77.0,11.0
59112.477525,o,70.0,11.0
59112.480315,o,92.0,11.0
59112.490294,o,87.0,9.0
59113.527391,o,70.0,12.0
59113.533578,o,58.0,14.0
59113.537125,o,85.0,12.0
59113.566628,o,69.0,19.0
59117.448801,o,93.0,12.0
59117.450645,o,72.0,9.0
59117.478337,o,71.0,11.0
59117.490907,o,84.0,10.0
59118.37964,o,98.0,22.0
59118.382848,o,86.0,20.0
59118.404662,o,62.0,15.0
59119.475659,o,25.0,59.0
59119.477489,o,55.0,64.0
59119.478865,o,-26.0,115.0
59119.486078,o,110.0,16.0
59119.486535,o,84.0,14.0
59119.48928,o,67.0,13.0
59119.491119,o,86.0,14.0
59119.494332,o,76.0,20.0
59120.391053,o,68.0,16.0
59120.394279,o,61.0,17.0
59120.397972,o,96.0,14.0
59120.422361,o,66.0,19.0
59121.437887,o,108.0,15.0
59121.440197,o,67.0,14.0
59121.475658,o,62.0,17.0
59121.486231,o,75.0,14.0
59128.545068,o,64.0,15.0
59128.548836,o,41.0,17.0
59128.556225,o,54.0,15.0
59128.567957,o,64.0,15.0
59129.505003,o,71.0,16.0
59129.507889,o,83.0,16.0
59129.513894,o,30.0,15.0
59129.538078,o,42.0,14.0
59130.494679,o,23.0,14.0
59130.497501,o,33.0,15.0
59130.503953,o,76.0,16.0
59130.538573,o,33.0,12.0
59131.537103,o,41.0,13.0
59131.554827,o,41.0,13.0
59131.573694,o,44.0,14.0
59131.588689,o,44.0,14.0
59132.37968,o,49.0,13.0
59132.393504,o,22.0,14.0
59132.415249,o,50.0,11.0
59132.420581,o,43.0,8.0
59135.587106,o,-42.0,96.0
59136.465514,o,15.0,8.0
59136.468739,o,32.0,11.0
59136.500989,o,36.0,10.0
59136.508354,o,32.0,10.0
59137.478535,o,33.0,11.0
59137.490703,o,42.0,11.0
59137.517958,o,35.0,10.0
59137.533156,o,31.0,9.0
59140.357081,o,55.0,10.0
59140.360305,o,33.0,11.0
59140.380194,o,38.0,12.0
59140.405373,o,16.0,9.0
59145.45688,o,34.0,10.0
59145.463054,o,32.0,8.0
59145.477955,o,34.0,9.0
59145.488645,o,20.0,10.0
59147.451666,o,7.0,17.0
59147.454885,o,34.0,13.0
59147.464812,o,32.0,16.0
59147.473465,o,40.0,15.0
59148.320323,o,18.0,62.0
59148.33617,o,11.0,31.0
59148.345415,o,102.0,49.0
59156.422931,o,23.0,17.0
59156.427544,o,-3.0,19.0
59156.433072,o,-25.0,18.0
59156.444124,o,-4.0,19.0
59157.434516,o,-2.0,14.0
59157.438664,o,28.0,15.0
59157.457323,o,-38.0,21.0
59157.464766,o,31.0,19.0
59158.350988,o,-8.0,14.0
59158.354202,o,21.0,15.0
59158.359374,o,1.0,16.0
59158.369434,o,-7.0,15.0
59160.435046,o,-46.0,44.0
59160.438736,o,-1.0,34.0
59160.445194,o,-38.0,70.0
59160.45627,o,0.0,14.0
59106.493263899814,ZTF_g,71.99660205623198,10.668764530130792
59107.389895800035,ZTF_g,74.25040040749833,8.650962794371747
59109.373136600014,ZTF_g,87.43167528141304,9.850971590739647
59112.50239579985,ZTF_g,97.1576943478403,7.333333204694066
59118.45233799983,ZTF_g,89.18717338111931,7.997798199014243
59120.32035879977,ZTF_g,78.76280964595793,10.815747721828906
59121.31021990022,ZTF_g,67.89096785040842,12.929686069967987
59128.35936339991,ZTF_g,51.72255856160659,13.808019651915636
59130.36958329985,ZTF_g,31.282049578677746,6.414632942000153
59134.38136570016,ZTF_g,24.51319951543421,9.031476369814973
59136.37986110011,ZTF_g,13.07615319622783,3.8186991274458832
59104.41702549998,ZTF_r,60.24774549448012,11.636809407664055
59106.38046299992,ZTF_r,73.6417329762642,9.043938960292293
59109.40653940011,ZTF_r,85.17999299060928,5.978094280632284
59110.471319399774,ZTF_r,95.75688281733159,7.154104311154276
59111.41138890013,ZTF_r,93.0270394669434,7.57915368557439
59112.3883795999,ZTF_r,94.88527049472651,7.731170944800995
59112.396863400005,ZTF_r,94.5372140977755,6.64216230486106
59113.344479199965,ZTF_r,100.92603225541623,6.474060984851328
59115.34026619978,ZTF_r,100.99837818249792,6.5771076202460685
59115.398333299905,ZTF_r,102.69809790401436,7.657990394318967
59116.37160879979,ZTF_r,90.87943115921337,6.497951217662973
59118.297627300024,ZTF_r,98.90476149456705,9.384005712848065
59118.35085650021,ZTF_r,93.07280441159236,7.746774219446776
59123.353773099836,ZTF_r,92.33552014462668,11.650812039553873
59124.36902779993,ZTF_r,68.30605445198172,12.426194730592183
59128.40037039993,ZTF_r,90.15711376059566,16.597044363865372
59130.4235069002,ZTF_r,61.31930163014614,6.6729354244134225
59134.32803239999,ZTF_r,50.580695880715346,5.879538411480102
59136.327395800035,ZTF_r,47.21352212786756,5.218907665014001
59138.34814810008,ZTF_r,41.912194417480855,6.294616274258839
59140.35990739986,ZTF_r,42.37857995130927,6.2973749438967115
