mjd,filter,uJy,duJy
59106.461364,c,0.0,9.0
59106.466906,c,-5.0,9.0
59106.470105,c,-16.0,7.0
59106.505603,c,-13.0,8.0
59110.443063,c,6.0,10.0
59110.444893,c,-9.0,10.0
59110.450432,c,7.0,9.0
59110.468443,c,7.0,9.0
59114.478647,c,19.0,10.0
59114.483229,c,22.0,10.0
59114.48872,c,12.0,11.0
59114.498859,c,24.0,10.0
59134.501572,c,150.0,11.0
59138.446392,c,105.0,12.0
59138.450568,c,113.0,20.0
59138.456171,c,182.0,33.0
59138.490962,c,227.0,283.0
59142.391916,c,79.0,9.0
59142.397062,c,99.0,10.0
59142.415855,c,88.0,9.0
59142.419519,c,84.0,8.0
59146.456399,c,69.0,9.0
59146.460517,c,79.0,9.0
59146.466063,c,70.0,8.0
59146.487845,c,73.0,9.0
59170.423303,c,14.0,8.0
59170.428828,c,32.0,9.0
59170.432028,c,18.0,8.0
59170.464912,c,26.0,11.0
59094.444406,o,-33.0,21.0
59094.446237,o,26.0,25.0
59094.452749,o,-1.0,23.0
59094.459228,o,24.0,22.0
59100.478829,o,-1.0,12.0
59100.480668,o,-17.0,14.0
59100.517155,o,28.0,12.0
59100.537182,o,-4.0,12.0
59102.505707,o,-14.0,12.0
59102.507535,o,29.0,12.0
59102.510287,o,-5.0,12.0
59102.524931,o,21.0,10.0
59104.498654,o,-17.0,8.0
59104.502813,o,-8.0,7.0
59104.507893,o,-10.0,7.0
59104.51388,o,-13.0,9.0
59108.448585,o,11.0,9.0
59108.453191,o,-10.0,8.0
59108.459262,o,-9.0,8.0
59108.464794,o,-9.0,10.0
59112.434591,o,16.0,10.0
59112.452624,o,6.0,8.0
59112.456771,o,-16.0,8.0
59112.462301,o,-4.0,9.0
59120.433118,o,83.0,11.0
59120.436354,o,82.0,14.0
59120.442811,o,60.0,13.0
59120.457439,o,66.0,15.0
59128.539063,o,125.0,12.0
59128.542304,o,108.0,16.0
59128.549294,o,138.0,17.0
59128.563222,o,106.0,12.0
59130.48038,o,113.0,11.0
59130.483604,o,120.0,13.0
59130.491891,o,103.0,14.0
59130.506332,o,105.0,13.0
59130.645559,o,167.0,58.0
59132.423502,o,106.0,10.0
59132.43005,o,108.0,11.0
59132.434347,o,111.0,11.0
59132.442384,o,128.0,17.0
59134.505022,o,106.0,11.0
59134.510597,o,131.0,12.0
59134.524,o,108.0,14.0
59136.455798,o,97.0,9.0
59136.458591,o,98.0,8.0
59136.464128,o,92.0,10.0
59136.497762,o,101.0,9.0
59140.358922,o,70.0,8.0
59140.363545,o,54.0,8.0
59140.379237,o,81.0,10.0
59140.404912,o,74.0,8.0
59144.387758,o,60.0,13.0
59144.390062,o,44.0,13.0
59144.397507,o,71.0,10.0
59144.420954,o,54.0,15.0
59147.377872,o,72.0,11.0
59147.379724,o,34.0,11.0
59147.382485,o,53.0,13.0
59147.388938,o,76.0,9.0
59148.338011,o,-13.0,50.0
59148.343573,o,41.0,17.0
59148.360846,o,74.0,13.0
59148.364533,o,44.0,13.0
59156.405379,o,44.0,15.0
59156.408173,o,57.0,15.0
59156.413712,o,18.0,16.0
59156.423861,o,62.0,17.0
59158.36303,o,41.0,11.0
59158.36486,o,23.0,13.0
59158.375118,o,34.0,16.0
59158.403242,o,126.0,57.0
59160.399242,o,52.0,10.0
59160.40938,o,43.0,10.0
59160.414493,o,37.0,8.0
59160.419119,o,57.0,11.0
59114.35453699995,ZTF_g,20.31859154509465,4.374329740721378
59116.30877309991,ZTF_g,40.98604381601561,5.6361945001305935
59117.421481499914,ZTF_g,54.121970471837535,5.143231938572557
59119.35606480017,ZTF_g,93.45712138632439,9.40421726765976
59120.3194213002,ZTF_g,105.71105326634337,13.14147702407731
59120.45820599981,ZTF_g,103.6924652999416,9.135698406915287
59121.34430560004,ZTF_g,121.60896716730896,9.99330511655422
59122.36057869997,ZTF_g,130.00354649019064,16.414401488262346
59127.40046299994,ZTF_g,174.06361547107727,17.53929598046386
59129.356597200036,ZTF_g,161.78967402907634,11.021559416623159
59131.336666699965,ZTF_g,159.4474580476741,15.77320685468309
59134.28703700006,ZTF_g,136.87495833999833,9.358497663504563
59136.35771990009,ZTF_g,120.63151996617306,7.537795258602421
59138.36089120014,ZTF_g,112.11693068555014,8.020768524908119
59140.30298609985,ZTF_g,98.2990226889662,7.7996517484025985
59142.38379629981,ZTF_g,83.64199829116477,6.939939338811411
59144.33973379992,ZTF_g,69.21388069240089,6.997861207598138
59149.412476900034,ZTF_g,42.97342811536801,11.122776983873623
59150.3591781999,ZTF_g,49.654658571350964,11.692040602111799
59114.40144680021,ZTF_r,19.385633597546807,4.397243961197385
59115.38054399984,ZTF_r,24.159058197571504,5.04303616549751
59115.390740700066,ZTF_r,28.781935791502,5.841774084295831
