mjd,filter,uJy,duJy
59427.358162,c,-6.0,8.0
59427.361382,c,7.0,9.0
59427.369216,c,0.0,10.0
59427.39907,c,9.0,8.0
59431.370821,c,11.0,10.0
59431.374043,c,21.0,9.0
59431.380028,c,37.0,10.0
59431.408483,c,23.0,10.0
59435.356023,c,46.0,9.0
59435.360175,c,38.0,10.0
59435.366172,c,53.0,9.0
59435.378183,c,60.0,9.0
59439.348025,c,103.0,9.0
59439.351711,c,100.0,10.0
59439.357234,c,91.0,8.0
59439.369238,c,102.0,9.0
59457.324628,c,63.0,12.0
59457.327836,c,63.0,11.0
59457.334239,c,59.0,11.0
59457.345673,c,99.0,12.0
59461.294215,c,30.0,14.0
59461.297423,c,24.0,19.0
59461.304753,c,68.0,12.0
59461.315305,c,57.0,11.0
59465.298702,c,33.0,11.0
59465.302373,c,66.0,11.0
59465.307868,c,38.0,12.0
59465.319771,c,41.0,10.0
59415.362938,o,11.0,23.0
59415.364782,o,-41.0,17.0
59415.368931,o,-71.0,26.0
59415.37446,o,9.0,19.0
59421.462086,o,-18.0,29.0
59421.465296,o,-3.0,29.0
59421.472177,o,-30.0,26.0
59421.484621,o,-16.0,28.0
59423.419885,o,-14.0,14.0
59423.424032,o,0.0,14.0
59423.457201,o,-68.0,22.0
59423.462324,o,-52.0,16.0
59425.412334,o,-34.0,13.0
59425.416473,o,-25.0,13.0
59425.422423,o,-8.0,15.0
59425.436705,o,14.0,16.0
59429.363328,o,8.0,15.0
59429.366546,o,-5.0,18.0
59429.372959,o,19.0,15.0
59429.405074,o,2.0,17.0
59433.368064,o,32.0,19.0
59433.371267,o,42.0,13.0
59433.377667,o,25.0,16.0
59433.409127,o,38.0,17.0
59437.35743,o,83.0,15.0
59437.360635,o,107.0,15.0
59437.367495,o,74.0,16.0
59437.377606,o,102.0,16.0
59441.334472,o,108.0,17.0
59441.337677,o,126.0,16.0
59441.34317,o,141.0,18.0
59441.374646,o,106.0,13.0
59443.331712,o,143.0,16.0
59443.339396,o,160.0,19.0
59443.342635,o,168.0,16.0
59443.373878,o,80.0,18.0
59451.343302,o,125.0,26.0
59451.346985,o,101.0,21.0
59451.352976,o,81.0,21.0
59451.363151,o,94.0,15.0
59453.353069,o,72.0,16.0
59453.357197,o,96.0,14.0
59453.362694,o,115.0,19.0
59453.373244,o,64.0,19.0
59455.318549,o,71.0,15.0
59455.321771,o,92.0,11.0
59455.327755,o,86.0,11.0
59455.340655,o,82.0,10.0
59463.338655,o,56.0,10.0
59463.341881,o,72.0,11.0
59463.347427,o,58.0,14.0
59463.358021,o,95.0,11.0
59467.314147,o,83.0,23.0
59467.31783,o,109.0,23.0
59467.32336,o,80.0,23.0
59467.333964,o,33.0,35.0
59467.336266,o,90.0,23.0
59469.309842,o,62.0,18.0
59469.313044,o,33.0,16.0
59469.319004,o,78.0,16.0
59469.331817,o,97.0,16.0
59471.286897,o,37.0,24.0
59477.285604,o,-1.0,25.0
59477.291114,o,26.0,24.0
59477.29436,o,-46.0,37.0
59477.303565,o,54.0,24.0
59477.304945,o,63.0,25.0
59477.312756,o,49.0,37.0
59477.3201,o,23.0,70.0
59477.322881,o,57.0,42.0
59479.288449,o,58.0,28.0
59479.291674,o,97.0,29.0
59479.298134,o,10.0,28.0
59479.308289,o,58.0,31.0
59481.258636,o,28.0,14.0
59481.262297,o,16.0,16.0
59481.267813,o,4.0,15.0
59481.272457,o,29.0,21.0
59481.275662,o,40.0,20.0
59481.278407,o,16.0,18.0
59481.283064,o,-9.0,17.0
59481.293628,o,34.0,19.0
59483.277243,o,24.0,17.0
59483.280931,o,14.0,13.0
59483.287379,o,12.0,14.0
59483.299359,o,50.0,17.0
59485.261621,o,28.0,12.0
59485.264822,o,24.0,11.0
59485.272153,o,12.0,13.0
59485.282335,o,41.0,13.0
59487.281179,o,25.0,14.0
59487.28441,o,32.0,19.0
59487.28994,o,25.0,18.0
59487.30104,o,4.0,18.0
59489.254527,o,8.0,15.0
59489.258206,o,-2.0,18.0
59489.264747,o,12.0,17.0
59489.279964,o,34.0,17.0
59491.271307,o,33.0,17.0
59491.274541,o,-16.0,21.0
59491.280553,o,46.0,19.0
59491.291618,o,10.0,18.0
59493.222105,o,1.0,18.0
59493.225766,o,-19.0,16.0
59493.231714,o,6.0,19.0
59493.243663,o,21.0,19.0
59434.25165509991,ZTF_g,33.441057300311904,10.791861690291928
59436.251851900015,ZTF_g,58.20308437920808,9.81012928502944
59439.25317130005,ZTF_g,81.0139858906946,19.59389464604523
59441.25234950008,ZTF_g,88.14587637054919,11.685846931749067
59450.230763900094,ZTF_g,144.94832463906775,30.17566714481348
59454.23156249989,ZTF_g,63.872218360490876,9.119050269073458
59457.23269680003,ZTF_g,52.51062651813735,11.12364138181286
59439.20980319986,ZTF_r,128.82566708429152,15.168714170341994
59447.230486100074,ZTF_r,176.50149975773672,23.018474453429487
59460.232453700155,ZTF_r,83.80810097519452,10.719210943566157
59462.23101849994,ZTF_r,86.99950868080022,11.930048241782826
59464.2115162001,ZTF_r,77.939927953221,8.95571480526433
59466.169027800206,ZTF_r,75.91982528946534,8.735478707094094
59468.23100689985,ZTF_r,72.14741912172856,8.287888666991945
59470.1689352002,ZTF_r,67.90103590951396,9.89413370198481
