mjd,filter,uJy,duJy
59252.436669,c,20.0,8.0
59252.439896,c,-4.0,6.0
59252.445914,c,-14.0,6.0
59252.462544,c,-6.0,8.0
59256.379193,c,7.0,10.0
59256.381035,c,-13.0,10.0
59256.383798,c,-5.0,11.0
59256.391634,c,-16.0,9.0
59258.367973,c,21.0,8.0
59258.369803,c,6.0,9.0
59258.372546,c,27.0,10.0
59258.400444,c,13.0,9.0
59260.403387,c,34.0,10.0
59260.407534,c,53.0,9.0
59260.413063,c,29.0,10.0
59260.423744,c,46.0,8.0
59262.425311,c,91.0,9.0
59262.428518,c,93.0,9.0
59262.434044,c,90.0,8.0
59262.446981,c,104.0,8.0
59312.319938,c,16.0,8.0
59312.323205,c,23.0,7.0
59312.329652,c,24.0,7.0
59312.339786,c,30.0,8.0
59246.45214,o,-36.0,14.0
59246.455341,o,-36.0,16.0
59246.461866,o,12.0,17.0
59246.476517,o,-12.0,16.0
59248.507427,o,-3.0,13.0
59248.510651,o,-8.0,11.0
59248.516175,o,20.0,14.0
59248.526306,o,-132.0,16.0
59264.411712,o,131.0,16.0
59264.417812,o,135.0,11.0
59264.424351,o,139.0,13.0
59264.429442,o,130.0,19.0
59268.340616,o,202.0,15.0
59268.34384,o,202.0,12.0
59268.349371,o,192.0,14.0
59268.354454,o,183.0,15.0
59272.4826,o,198.0,22.0
59272.485825,o,238.0,31.0
59272.491366,o,190.0,25.0
59272.52627,o,295.0,43.0
59276.386273,o,227.0,11.0
59276.389496,o,200.0,14.0
59276.395488,o,208.0,11.0
59276.405627,o,219.0,12.0
59280.382948,o,166.0,10.0
59280.386182,o,187.0,11.0
59280.396344,o,157.0,10.0
59280.40189,o,170.0,12.0
59288.315868,o,132.0,12.0
59288.326011,o,119.0,9.0
59288.331552,o,106.0,9.0
59288.334338,o,88.0,9.0
59292.328042,o,140.0,11.0
59292.331271,o,111.0,10.0
59292.337715,o,122.0,11.0
59292.348044,o,110.0,9.0
59300.332698,o,48.0,38.0
59300.33593,o,106.0,40.0
59300.342381,o,5.0,37.0
59300.356221,o,109.0,31.0
59304.418738,o,88.0,18.0
59304.430095,o,17.0,21.0
59304.443892,o,98.0,23.0
59304.457589,o,79.0,36.0
59306.340765,o,81.0,11.0
59306.346261,o,37.0,13.0
59306.350407,o,64.0,13.0
59306.360572,o,81.0,12.0
59322.275382,o,19.0,13.0
59322.278599,o,55.0,15.0
59322.285477,o,24.0,12.0
59322.296942,o,13.0,15.0
59260.30327549996,ZTF_g,44.27098654435671,9.359329466001938
59263.273587999865,ZTF_g,122.58575325016868,12.282086116564663
59265.39450229984,ZTF_g,189.66098424555264,12.914954442629545
59267.275590300094,ZTF_g,246.22945282846848,16.983224301410274
59269.23262730008,ZTF_g,281.87048321455507,18.11838257498384
59271.22829859983,ZTF_g,292.2251565739691,21.50552428204105
59273.2841897998,ZTF_g,304.30087419474717,29.160440442155416
59275.16975690005,ZTF_g,279.4499266768002,16.21070143616114
59278.23410880007,ZTF_g,238.72879174768167,14.576085514486117
59281.32258100016,ZTF_g,184.77363387350323,20.244936127182886
59293.15130789997,ZTF_g,58.00865554126666,7.963497230241582
59306.1852545999,ZTF_g,25.151274666945138,5.453923790568267
59313.15565969981,ZTF_g,19.950785529810403,6.849856622879037
59315.19090279983,ZTF_g,15.223692389604672,5.18966316195703
59260.255335600115,ZTF_r,47.122378138973595,8.409566240444239
59263.23578700004,ZTF_r,133.94422692503966,12.21033582561797
59265.27398149995,ZTF_r,177.16453961639317,10.830005552146849
59267.29581019981,ZTF_r,217.39061942072877,13.386939906830579
59271.25353009999,ZTF_r,262.3290581567312,15.679104808651886
59275.25625000009,ZTF_r,271.7072331650597,16.986148676204568
59278.169976899866,ZTF_r,249.4544180108707,13.511070264156695
59281.226666700095,ZTF_r,189.56737661029172,10.922442497152211
59291.22020829981,ZTF_r,139.5391264952925,8.38539258166464
59293.2290856,ZTF_r,124.37159386560879,10.436944508981252
59302.191064800136,ZTF_r,78.2852603088201,13.214930559380655
59304.14978010021,ZTF_r,74.43829206718158,8.933799338862993
59306.21263890015,ZTF_r,64.96179250777853,7.69578937313804
59309.214803200215,ZTF_r,60.71673365325258,8.640810655976411
59313.208784699906,ZTF_r,46.660350846674994,6.591483456671616
59315.15680560004,ZTF_r,47.633577473379916,8.242759012906726
59317.157557900064,ZTF_r,39.24612655813351,5.327298612012626
