mjd,filter,uJy,duJy
59138.368447,c,1.0,10.0
59138.37168,c,-15.0,9.0
59138.378143,c,0.0,10.0
59138.392975,c,7.0,10.0
59142.322039,c,5.0,9.0
59142.325298,c,-14.0,10.0
59142.331727,c,1.0,10.0
59142.366131,c,-1.0,10.0
59170.284298,c,117.0,10.0
59170.289804,c,89.0,10.0
59170.293921,c,115.0,10.0
59170.31227,c,118.0,9.0
59190.250118,c,19.0,9.0
59190.252889,c,32.0,8.0
59190.259796,c,31.0,9.0
59190.270475,c,21.0,10.0
59194.253327,c,11.0,11.0
59194.257481,c,16.0,11.0
59194.263459,c,14.0,10.0
59194.27724,c,37.0,11.0
59198.215515,c,3.0,12.0
59198.222832,c,5.0,12.0
59198.22566,c,-4.0,13.0
59198.235732,c,5.0,13.0
59200.238159,c,50.0,18.0
59136.380166,o,6.0,9.0
59136.383388,o,-8.0,8.0
59136.388585,o,10.0,10.0
59136.403968,o,-27.0,10.0
59140.325478,o,-1.0,13.0
59140.328705,o,10.0,9.0
59140.338448,o,6.0,23.0
59140.349556,o,16.0,10.0
59144.317186,o,29.0,13.0
59144.320407,o,21.0,14.0
59144.327318,o,-30.0,12.0
59144.361812,o,61.0,23.0
59145.373294,o,-11.0,11.0
59145.38562,o,18.0,14.0
59145.391166,o,6.0,12.0
59145.394827,o,5.0,13.0
59146.332047,o,24.0,13.0
59146.338991,o,-7.0,13.0
59146.348439,o,19.0,13.0
59146.352563,o,0.0,14.0
59154.386905,o,57.0,20.0
59154.390588,o,76.0,24.0
59154.396531,o,75.0,22.0
59154.408028,o,2.0,28.0
59156.312535,o,106.0,12.0
59156.315756,o,77.0,13.0
59156.322232,o,74.0,14.0
59156.339292,o,77.0,13.0
59158.285028,o,93.0,12.0
59158.288234,o,79.0,12.0
59158.298334,o,114.0,12.0
59158.303872,o,51.0,93.0
59160.333978,o,100.0,10.0
59160.337204,o,94.0,9.0
59160.343251,o,88.0,10.0
59160.353433,o,99.0,11.0
59172.2788,o,93.0,12.0
59172.28203,o,75.0,12.0
59173.308566,o,107.0,12.0
59173.328305,o,73.0,12.0
59173.341651,o,77.0,14.0
59173.348654,o,86.0,13.0
59180.260224,o,66.0,25.0
59180.263914,o,39.0,27.0
59180.269437,o,37.0,20.0
59180.280037,o,74.0,23.0
59182.272638,o,7.0,28.0
59182.275838,o,72.0,24.0
59182.282714,o,74.0,34.0
59182.293328,o,20.0,27.0
59184.274593,o,79.0,20.0
59184.279702,o,68.0,17.0
59184.285696,o,31.0,17.0
59184.343558,o,72.0,25.0
59186.272946,o,38.0,14.0
59186.278925,o,51.0,15.0
59186.28396,o,62.0,17.0
59186.298172,o,49.0,16.0
59188.237534,o,-6.0,39.0
59188.241683,o,-98.0,99.0
59188.248126,o,370.0,190.0
59188.262008,o,-4.0,65.0
59192.269192,o,52.0,13.0
59192.272416,o,42.0,14.0
59192.277942,o,42.0,11.0
59192.288137,o,38.0,12.0
59206.203368,o,32.0,22.0
59206.206609,o,32.0,25.0
59206.212139,o,53.0,19.0
59206.224691,o,7.0,21.0
59208.234886,o,11.0,17.0
59208.235346,o,33.0,17.0
59208.238577,o,10.0,17.0
59208.239038,o,20.0,25.0
59208.244125,o,4.0,18.0
59208.244585,o,57.0,17.0
59208.254728,o,28.0,18.0
59212.200511,o,14.0,32.0
59212.203733,o,22.0,22.0
59212.204194,o,3.0,26.0
59212.207421,o,-16.0,32.0
59212.211579,o,-29.0,20.0
59212.21297,o,42.0,23.0
59212.22557,o,45.0,19.0
