mjd,filter,uJy,duJy
59087.435097,c,24.0,9.0
59087.438499,c,-22.0,8.0
59087.44515,c,-14.0,8.0
59087.480616,c,-31.0,8.0
59104.433156,c,110.0,8.0
59104.436871,c,119.0,8.0
59104.440089,c,134.0,9.0
59104.452173,c,115.0,9.0
59104.460319,c,121.0,9.0
59107.446255,c,662.0,10.0
59107.449465,c,267.0,10.0
59107.454985,c,250.0,11.0
59107.475469,c,253.0,12.0
59111.380686,c,272.0,35.0
59111.383472,c,270.0,39.0
59111.438798,c,348.0,12.0
59111.467485,c,356.0,15.0
59115.46758,c,476.0,13.0
59115.470788,c,407.0,12.0
59115.478604,c,440.0,11.0
59115.491507,c,435.0,12.0
59132.375426,c,175.0,8.0
59132.380927,c,152.0,9.0
59132.404144,c,139.0,11.0
59132.407102,c,161.0,10.0
59139.36689,c,153.0,11.0
59139.371038,c,88.0,11.0
59139.387899,c,76.0,12.0
59139.404762,c,121.0,11.0
59159.28285,c,-262.0,171.0
59159.286077,c,-6.0,77.0
59159.306549,c,-40.0,84.0
59159.316274,c,102.0,63.0
59163.35696,c,-8.0,10.0
59163.360636,c,14.0,10.0
59163.366606,c,2.0,10.0
59163.378993,c,61.0,9.0
59085.378525,o,44.0,12.0
59085.38037,o,-29.0,14.0
59085.386213,o,-35.0,12.0
59085.416044,o,37.0,12.0
59085.417887,o,15.0,15.0
59085.419731,o,-11.0,13.0
59085.433235,o,75.0,18.0
59088.40562,o,4.0,13.0
59088.40746,o,-34.0,13.0
59088.410663,o,36.0,12.0
59088.426666,o,2.0,12.0
59089.429061,o,-80.0,14.0
59089.435206,o,-48.0,12.0
59089.445865,o,14.0,15.0
59089.449961,o,-1.0,13.0
59089.457933,o,34.0,13.0
59089.460911,o,-18.0,11.0
59089.466264,o,18.0,13.0
59089.477259,o,-69.0,11.0
59093.371954,o,61.0,20.0
59093.373797,o,18.0,23.0
59093.375638,o,-38.0,20.0
59093.379343,o,100.0,29.0
59093.380746,o,-36.0,23.0
59093.382131,o,113.0,22.0
59093.405491,o,4.0,26.0
59093.413944,o,3.0,25.0
59095.418002,o,52.0,24.0
59095.478842,o,20.0,26.0
59097.476242,o,50.0,35.0
59097.501114,o,11.0,40.0
59097.504888,o,-163.0,34.0
59097.511383,o,22.0,41.0
59101.386925,o,32.0,9.0
59101.393646,o,114.0,9.0
59101.397003,o,52.0,10.0
59101.428149,o,79.0,10.0
59103.480722,o,-14.0,11.0
59103.495105,o,116.0,11.0
59103.498311,o,103.0,10.0
59103.503839,o,89.0,11.0
59105.414441,o,121.0,24.0
59105.430118,o,222.0,14.0
59105.446714,o,186.0,16.0
59105.457315,o,176.0,26.0
59109.388284,o,241.0,12.0
59109.39203,o,300.0,13.0
59109.414919,o,355.0,12.0
59109.42422,o,261.0,11.0
59113.397601,o,378.0,13.0
59113.400821,o,384.0,16.0
59113.410849,o,368.0,20.0
59113.42688,o,282.0,41.0
59117.380722,o,405.0,14.0
59117.384417,o,351.0,12.0
59117.419695,o,344.0,13.0
59117.432801,o,402.0,14.0
59119.351096,o,305.0,16.0
59119.357354,o,328.0,18.0
59119.361242,o,336.0,14.0
59119.396374,o,305.0,15.0
59121.37775,o,227.0,20.0
59121.380979,o,346.0,23.0
59121.386529,o,380.0,22.0
59121.399053,o,407.0,19.0
59123.428622,o,186.0,30.0
59123.431431,o,242.0,27.0
59123.437477,o,300.0,33.0
59123.449988,o,242.0,27.0
59125.378091,o,201.0,19.0
59125.380889,o,191.0,19.0
59125.394466,o,309.0,19.0
59125.411873,o,248.0,17.0
59127.379003,o,136.0,23.0
59127.386243,o,125.0,47.0
59127.389449,o,227.0,50.0
59127.408991,o,308.0,100.0
59129.392112,o,227.0,13.0
59129.395795,o,270.0,15.0
59129.419012,o,198.0,12.0
59129.426864,o,243.0,14.0
59131.418772,o,256.0,13.0
59131.421975,o,261.0,13.0
59131.427487,o,240.0,13.0
59131.440906,o,208.0,15.0
59133.395841,o,269.0,13.0
59133.418829,o,248.0,12.0
59133.422115,o,200.0,13.0
59133.440926,o,196.0,18.0
59137.339464,o,249.0,12.0
59137.34269,o,160.0,12.0
59137.352946,o,215.0,13.0
59137.368841,o,126.0,12.0
59141.303357,o,76.0,12.0
59141.307209,o,153.0,10.0
59141.315715,o,119.0,10.0
59141.329552,o,139.0,11.0
59143.295537,o,143.0,12.0
59143.301736,o,55.0,14.0
59143.305522,o,41.0,16.0
59143.317992,o,80.0,32.0
59145.406565,o,113.0,12.0
59145.40982,o,101.0,9.0
59145.426876,o,79.0,12.0
59145.443164,o,117.0,10.0
59147.360361,o,163.0,22.0
59147.363571,o,-18.0,13.0
59147.369075,o,46.0,15.0
59147.379409,o,171.0,17.0
59153.322703,o,109.0,24.0
59153.332882,o,94.0,25.0
59153.336132,o,82.0,24.0
59153.33799,o,136.0,24.0
59153.339833,o,111.0,22.0
59153.345362,o,126.0,26.0
59153.347693,o,135.0,23.0
59153.365403,o,12.0,23.0
59155.384384,o,60.0,155.0
59155.387637,o,11.0,200.0
59155.393609,o,33.0,47.0
59155.405094,o,242.0,160.0
59157.286051,o,86.0,15.0
59157.292746,o,37.0,12.0
59157.312997,o,91.0,29.0
59157.316232,o,122.0,50.0
59157.318074,o,251.0,36.0
59157.333591,o,5.0,47.0
59157.336898,o,-12.0,36.0
59157.354114,o,-21.0,22.0
59161.335205,o,-4.0,12.0
59161.338428,o,39.0,15.0
59161.343956,o,143.0,13.0
59161.355957,o,17.0,10.0
59106.308229200076,ZTF_g,209.01237492557632,16.176181046694623
59106.33283559978,ZTF_g,217.9124281644956,15.996763433918865
59107.359548599925,ZTF_g,263.92710862344296,14.700639895272152
59109.29871529993,ZTF_g,322.49783242680826,16.567442994600995
59109.3334144,ZTF_g,326.9357404281562,19.52709683519011
59112.283460599836,ZTF_g,413.5758776165819,15.532334122831788
59112.3069329001,ZTF_g,413.43724690076755,16.46064157171534
59115.21712959977,ZTF_g,417.7210875185098,19.577807543896057
59115.25584489992,ZTF_g,419.0829574049906,17.573380335343952
59116.242916699965,ZTF_g,412.4069732385638,16.79962835979948
59117.25024309987,ZTF_g,404.14685170185624,14.993483134878748
59118.3605324002,ZTF_g,371.9889163584718,17.15057957039125
59119.2561805998,ZTF_g,370.49231160346187,17.87623590337306
59120.274178199936,ZTF_g,351.0789574314216,15.85418954192105
59121.279386600014,ZTF_g,315.25733502535246,14.240001236523549
59122.244606500026,ZTF_g,289.225113383551,15.997605029158887
59123.19637730019,ZTF_g,294.35810609160586,15.33411613952565
59125.24084489979,ZTF_g,241.69518579490693,16.59778772976613
59129.30819439981,ZTF_g,144.6595800512251,11.420820024297322
