mjd,filter,uJy,duJy
59087.485798,c,-6.0,10.0
59087.489005,c,2.0,9.0
59087.50716,c,2.0,8.0
59087.513687,c,8.0,8.0
59107.444699,c,299.0,12.0
59107.447634,c,279.0,12.0
59107.453154,c,301.0,13.0
59107.463352,c,294.0,11.0
59111.480814,c,480.0,19.0
59111.485314,c,523.0,22.0
59111.513903,c,508.0,24.0
59111.520656,c,554.0,35.0
59115.481352,c,626.0,13.0
59115.485058,c,637.0,14.0
59115.492421,c,617.0,12.0
59115.505291,c,617.0,13.0
59135.422921,c,294.0,12.0
59135.426621,c,325.0,11.0
59135.432172,c,302.0,12.0
59135.444097,c,308.0,15.0
59139.360866,c,241.0,12.0
59139.364139,c,226.0,13.0
59139.36964,c,247.0,10.0
59139.379758,c,241.0,11.0
59139.38372,c,26.0,15.0
59143.326761,c,220.0,16.0
59143.329964,c,218.0,15.0
59143.337507,c,164.0,10.0
59143.345485,c,179.0,12.0
59143.348896,c,216.0,12.0
59163.359263,c,97.0,11.0
59163.36249,c,70.0,9.0
59163.369822,c,79.0,9.0
59163.380839,c,99.0,10.0
59085.424525,o,-12.0,18.0
59085.426366,o,-20.0,16.0
59085.451681,o,-24.0,13.0
59085.459288,o,-7.0,13.0
59085.473761,o,-15.0,14.0
59085.501927,o,-25.0,11.0
59085.528529,o,9.0,12.0
59085.553774,o,-7.0,10.0
59089.455524,o,-28.0,12.0
59089.458493,o,-2.0,11.0
59089.469138,o,-21.0,9.0
59089.474327,o,-28.0,12.0
59092.382246,o,12.0,20.0
59092.384089,o,-18.0,22.0
59092.387332,o,-21.0,20.0
59092.392527,o,-1.0,20.0
59097.484837,o,33.0,41.0
59097.488526,o,-48.0,51.0
59097.494053,o,49.0,53.0
59097.518633,o,-138.0,62.0
59098.489506,o,0.0,17.0
59098.494624,o,-14.0,17.0
59098.49807,o,-22.0,18.0
59098.510497,o,7.0,18.0
59101.432076,o,46.0,9.0
59101.43719,o,52.0,10.0
59101.462763,o,44.0,11.0
59101.487822,o,35.0,10.0
59103.460886,o,115.0,10.0
59103.464091,o,83.0,11.0
59103.474291,o,86.0,8.0
59103.480263,o,102.0,9.0
59105.424133,o,222.0,24.0
59105.433815,o,169.0,11.0
59105.441866,o,197.0,14.0
59105.449157,o,210.0,10.0
59109.352971,o,443.0,11.0
59109.354815,o,416.0,12.0
59109.357598,o,423.0,13.0
59109.365724,o,440.0,11.0
59113.419771,o,609.0,22.0
59113.434961,o,576.0,24.0
59113.445824,o,613.0,17.0
59113.457416,o,585.0,13.0
59117.358715,o,603.0,13.0
59117.361936,o,622.0,14.0
59117.368499,o,610.0,14.0
59117.373742,o,638.0,14.0
59118.301624,o,633.0,18.0
59118.304411,o,640.0,17.0
59118.325687,o,617.0,16.0
59118.333493,o,610.0,18.0
59119.40705,o,611.0,15.0
59119.434205,o,640.0,20.0
59119.4371,o,654.0,21.0
59119.443168,o,635.0,18.0
59125.372585,o,496.0,20.0
59125.389121,o,477.0,19.0
59125.404132,o,504.0,20.0
59125.406983,o,499.0,18.0
59127.364274,o,480.0,27.0
59127.367482,o,467.0,28.0
59127.382432,o,442.0,24.0
59127.388534,o,437.0,33.0
59129.41103,o,396.0,12.0
59129.413809,o,385.0,12.0
59129.429672,o,385.0,16.0
59129.436136,o,390.0,13.0
59131.437212,o,349.0,14.0
59131.443218,o,376.0,14.0
59131.449287,o,383.0,14.0
59131.459037,o,336.0,15.0
59133.369637,o,338.0,13.0
59133.372456,o,294.0,13.0
59133.378907,o,315.0,14.0
59133.397405,o,320.0,11.0
59137.361754,o,315.0,13.0
59137.364976,o,325.0,11.0
59137.387859,o,311.0,12.0
59137.403494,o,314.0,14.0
59141.345725,o,327.0,11.0
59141.354039,o,321.0,11.0
59141.357153,o,322.0,11.0
59141.372492,o,327.0,10.0
59145.362577,o,307.0,11.0
59145.363959,o,304.0,11.0
59145.365814,o,316.0,11.0
