mjd,filter,uJy,duJy
59138.614864,c,8.0,29.0
59138.634281,c,-67.0,52.0
59138.638416,c,-28.0,30.0
59138.648053,c,-24.0,50.0
59142.568643,c,2.0,14.0
59142.572348,c,13.0,13.0
59142.578346,c,17.0,12.0
59142.594466,c,-2.0,12.0
59170.543636,c,447.0,81.0
59170.545921,c,374.0,88.0
59170.548667,c,320.0,18.0
59170.556918,c,324.0,14.0
59178.553985,c,192.0,11.0
59178.555814,c,194.0,12.0
59178.558558,c,207.0,11.0
59178.563592,c,192.0,11.0
59194.506182,c,83.0,10.0
59194.508012,c,72.0,11.0
59194.511678,c,83.0,10.0
59194.516709,c,78.0,12.0
59198.490005,c,33.0,50.0
59198.492749,c,276.0,138.0
59198.495495,c,89.0,35.0
59198.500539,c,-2.0,31.0
59200.485183,c,52.0,10.0
59200.488879,c,65.0,12.0
59200.49164,c,45.0,12.0
59204.488933,c,79.0,11.0
59204.513824,c,44.0,10.0
59204.543014,c,63.0,9.0
59204.546801,c,24.0,9.0
59136.61366,o,35.0,14.0
59136.619201,o,30.0,14.0
59136.636309,o,-9.0,16.0
59136.640924,o,-5.0,24.0
59140.578933,o,22.0,13.0
59140.582161,o,14.0,14.0
59140.588163,o,2.0,15.0
59140.598776,o,0.0,16.0
59144.555034,o,32.0,15.0
59144.558258,o,-6.0,14.0
59144.564631,o,0.0,14.0
59144.576079,o,8.0,13.0
59147.614266,o,15.0,10.0
59147.633612,o,9.0,12.0
59147.638222,o,-4.0,12.0
59148.553588,o,317.0,238.0
59148.557296,o,188.0,78.0
59148.563301,o,353.0,162.0
59148.573435,o,102.0,88.0
59154.58444,o,255.0,26.0
59154.587652,o,214.0,30.0
59154.593158,o,207.0,27.0
59154.599593,o,224.0,21.0
59156.540711,o,315.0,20.0
59156.545191,o,312.0,18.0
59156.552119,o,328.0,17.0
59156.564093,o,314.0,19.0
59157.613747,o,361.0,23.0
59157.619237,o,342.0,18.0
59157.640195,o,346.0,21.0
59157.647082,o,374.0,25.0
59158.541479,o,340.0,58.0
59158.544748,o,440.0,79.0
59158.548911,o,406.0,31.0
59158.559005,o,438.0,28.0
59160.583599,o,405.0,18.0
59160.586368,o,402.0,20.0
59160.590523,o,367.0,18.0
59160.600632,o,424.0,17.0
59179.504698,o,235.0,102.0
59179.507467,o,239.0,27.0
59180.491963,o,210.0,19.0
59180.495187,o,241.0,18.0
59180.502102,o,202.0,15.0
59182.47523,o,209.0,24.0
59182.478459,o,195.0,27.0
59182.482588,o,202.0,23.0
59182.488547,o,236.0,29.0
59184.521814,o,223.0,18.0
59184.531588,o,203.0,21.0
59184.534387,o,203.0,19.0
59184.539453,o,186.0,24.0
59186.531671,o,182.0,29.0
59186.5335,o,133.0,28.0
59186.539022,o,170.0,26.0
59186.544512,o,204.0,26.0
59189.535135,o,144.0,23.0
59189.536963,o,141.0,22.0
59189.539711,o,165.0,16.0
59189.549824,o,146.0,18.0
59190.520523,o,112.0,18.0
59190.528918,o,187.0,51.0
59190.538099,o,134.0,15.0
59190.539929,o,105.0,18.0
59192.522279,o,131.0,12.0
59192.525507,o,120.0,14.0
59192.530134,o,104.0,15.0
59192.565438,o,89.0,14.0
59206.448677,o,80.0,15.0
59206.454165,o,75.0,15.0
59206.473228,o,72.0,14.0
59206.479269,o,92.0,13.0
59208.469714,o,-71.0,19.0
59208.493011,o,75.0,15.0
59208.494854,o,64.0,14.0
59208.500381,o,55.0,14.0
59210.470385,o,90.0,25.0
59210.47317,o,67.0,23.0
59210.47592,o,82.0,20.0
59210.483252,o,90.0,23.0
