mjd,filter,uJy,duJy
59252.501339,c,-4.0,9.0
59252.504566,c,-2.0,9.0
59252.514419,c,8.0,8.0
59252.520868,c,2.0,8.0
59256.518763,c,-3.0,7.0
59256.522926,c,12.0,7.0
59256.55754,c,15.0,8.0
59256.566101,c,-7.0,7.0
59258.451232,c,16.0,8.0
59258.454444,c,7.0,8.0
59258.457207,c,-5.0,10.0
59258.47013,c,16.0,9.0
59260.456982,c,35.0,8.0
59260.479247,c,21.0,8.0
59260.493326,c,35.0,8.0
59260.496167,c,29.0,8.0
59262.504525,c,56.0,9.0
59262.507732,c,54.0,13.0
59262.515526,c,33.0,13.0
59262.550505,c,52.0,12.0
59264.481449,c,472.0,202.0
59264.484672,c,-231.0,295.0
59264.491587,c,10.0,81.0
59308.375263,c,39.0,6.0
59308.379891,c,55.0,7.0
59308.409671,c,43.0,7.0
59308.416582,c,45.0,6.0
59312.370245,c,27.0,7.0
59312.380439,c,29.0,6.0
59312.408525,c,30.0,7.0
59312.412249,c,28.0,8.0
59320.342387,c,16.0,76.0
59320.345612,c,28.0,69.0
59248.555332,o,-16.0,14.0
59248.558556,o,8.0,13.0
59248.564083,o,-9.0,11.0
59248.57698,o,8.0,12.0
59252.671018,o,-51.0,46.0
59267.459672,o,143.0,13.0
59267.469721,o,165.0,15.0
59267.484179,o,132.0,12.0
59267.489171,o,139.0,14.0
59268.421684,o,141.0,17.0
59268.423543,o,145.0,15.0
59268.434637,o,160.0,15.0
59268.439245,o,132.0,16.0
59269.332587,o,176.0,24.0
59269.34365,o,113.0,23.0
59269.345495,o,138.0,19.0
59269.353839,o,114.0,23.0
59276.459566,o,158.0,13.0
59276.462327,o,159.0,13.0
59276.467397,o,169.0,13.0
59276.480296,o,167.0,12.0
59278.49205,o,191.0,42.0
59278.495273,o,227.0,62.0
59278.500797,o,182.0,64.0
59278.511402,o,154.0,82.0
59280.440251,o,176.0,8.0
59280.446267,o,164.0,9.0
59280.450411,o,181.0,11.0
59280.485172,o,171.0,11.0
59288.428027,o,107.0,7.0
59288.460134,o,116.0,9.0
59288.465376,o,124.0,8.0
59288.468281,o,109.0,8.0
59292.422493,o,101.0,9.0
59292.425759,o,90.0,10.0
59292.431498,o,132.0,10.0
59292.464727,o,97.0,9.0
59304.516155,o,115.0,43.0
59304.523107,o,219.0,82.0
59304.527249,o,89.0,71.0
59304.538648,o,-25.0,50.0
59306.423779,o,72.0,12.0
59306.429285,o,88.0,13.0
59306.441189,o,72.0,14.0
59306.450567,o,64.0,12.0
59262.31771990005,ZTF_g,58.207641154427584,7.716008698019936
59262.40005790023,ZTF_g,64.86374206270709,12.924067087140942
59264.336689800024,ZTF_g,103.05237376306094,8.895017096753744
59266.30005790014,ZTF_g,153.5195186398311,13.554568152991436
59266.300520800054,ZTF_g,140.06653980519644,12.015779835815117
59268.42076390004,ZTF_g,172.83639528914554,13.68922976471636
59268.42123840004,ZTF_g,180.07640005194452,10.469268096146326
59270.28829859989,ZTF_g,212.25053812651757,17.02116019088824
59270.28876159992,ZTF_g,217.72284467955467,18.808657530835458
59274.233622699976,ZTF_g,212.982538986962,24.490962579031027
59274.23409719998,ZTF_g,225.71831521973886,28.81576068278811
59276.2485301001,ZTF_g,219.999655117036,14.540439490864324
59276.249004600104,ZTF_g,216.06518807807817,13.867040149374436
59280.35795139987,ZTF_g,193.55304139797417,17.33663188860633
59280.358425899874,ZTF_g,188.75114725072146,12.146972448846618
59290.294699099846,ZTF_g,91.27209097410557,8.771755250543098
59290.29517359985,ZTF_g,82.95481516663762,9.90300662382343
59292.293819400016,ZTF_g,77.88969441978793,10.640047872124839
59292.29429400014,ZTF_g,74.02274737166668,7.849103845370985
59294.25001160009,ZTF_g,58.35009937216449,9.436140484112792
59294.2529397998,ZTF_g,62.216503416945905,11.15034572567604
59297.20453700004,ZTF_g,52.62595620803169,14.028562981569344
59297.20501160016,ZTF_g,46.64015660537332,14.214806015207857
59307.27821760019,ZTF_g,23.407767762531975,7.39913231916529
59308.270659700036,ZTF_g,21.179709546448354,5.633771518408658
59312.231805600226,ZTF_g,21.643126608553047,7.144403155564395
59313.2332870001,ZTF_g,17.22027172246083,5.586824770931069
59315.21148149995,ZTF_g,16.984000736858338,4.312428913208098
59317.233298600186,ZTF_g,15.312284865429769,4.5318970662947216
59321.254745400045,ZTF_g,16.31999419725817,4.894349468111799
60086.205567100085,ZTF_g,31.786887143921284,6.7870805127514
59262.349687499925,ZTF_r,61.375522165391,6.647875423536067
59262.35015049996,ZTF_r,63.74856307528661,7.540607191877614
59264.295497700106,ZTF_r,101.11295436713017,9.054837297539136
59264.35953699984,ZTF_r,103.0743963364409,7.6592385293741865
59266.33300929982,ZTF_r,131.02929369781248,12.430254908705983
59270.33680560021,ZTF_r,187.10543371632045,19.742934887523443
59270.33728010021,ZTF_r,186.74388948001328,15.393752887309098
59274.35707180016,ZTF_r,224.15952620721106,24.09019280477814
59274.35851849988,ZTF_r,204.0670094254726,21.23644784373824
59276.339907399844,ZTF_r,225.13177735382402,13.418718705747876
59276.369409699924,ZTF_r,219.34169740869777,16.110027276555563
59280.28696760023,ZTF_r,203.8168099861744,9.474518867925617
59280.29604170006,ZTF_r,205.91121442748758,14.164439002187116
59290.25383100007,ZTF_r,123.21489179958125,9.425930011448454
59290.255243100226,ZTF_r,126.35964584085943,11.585966704003138
59292.2532060002,ZTF_r,112.92726239095316,11.694636382765381
59292.33685189998,ZTF_r,119.83078380029488,9.840838420640623
59294.28004630003,ZTF_r,114.92126556667223,11.77344205061905
59294.31834489992,ZTF_r,105.6138318858424,13.263123051990457
59297.256238400005,ZTF_r,110.6301751581012,10.280861303306791
59302.2395601999,ZTF_r,97.62476467106045,15.985821348769294
59303.31478009978,ZTF_r,111.65742291751346,13.043642497824873
59304.274745400064,ZTF_r,89.16319043494303,16.77900096127136
59307.247777800076,ZTF_r,73.51473566671278,6.476062076178492
59309.23253470007,ZTF_r,62.18476536625331,7.777383462106473
59311.169999999925,ZTF_r,65.39130431198596,15.345062130934476
59313.211736099795,ZTF_r,44.93761302027451,8.057420598916572
59317.19172450015,ZTF_r,42.09204247768355,9.063700892232221
59317.19219909981,ZTF_r,42.689473640166426,5.793434261672051
59323.22689810023,ZTF_r,33.265955329400455,8.477884944379857
59323.22737269988,ZTF_r,36.918155947778885,8.878777635194016
59325.17288189987,ZTF_r,39.96501681202888,9.450529379781868
59325.25782410009,ZTF_r,31.800943117137702,9.02294828168648
59335.19018519996,ZTF_r,26.73006408663309,9.960568539509609
59335.19064809987,ZTF_r,23.44012913809712,10.507167863485378
59338.236238399986,ZTF_r,28.53908204559978,9.259542797661412
59338.23670140002,ZTF_r,17.598676170364982,5.853978023803208
59344.22741900012,ZTF_r,25.8551820471523,5.28464240898068
