mjd,filter,uJy,duJy
59564.243462,o,-92.0,114.0
59564.248581,o,0.0,38.0
59564.251356,o,44.0,41.0
59564.262437,o,26.0,94.0
59584.216506,o,227.0,20.0
59584.217887,o,267.0,16.0
59584.220193,o,261.0,19.0
59584.222953,o,304.0,17.0
59584.225717,o,260.0,16.0
59584.226178,o,251.0,14.0
59584.23734,o,224.0,18.0
59584.2378,o,258.0,17.0
59588.202984,o,341.0,150.0
59588.204825,o,378.0,64.0
59588.20621,o,290.0,67.0
59588.208055,o,314.0,37.0
59588.212681,o,310.0,29.0
59588.214984,o,347.0,23.0
59588.223288,o,312.0,26.0
59588.225133,o,407.0,28.0
59590.205548,o,270.0,37.0
59590.20876,o,233.0,79.0
59590.214731,o,289.0,47.0
59590.224854,o,345.0,22.0
59592.234065,o,302.0,26.0
59592.237749,o,335.0,26.0
59592.243286,o,345.0,28.0
59592.253917,o,312.0,32.0
59600.223947,o,313.0,22.0
59600.226719,o,256.0,22.0
59600.229024,o,307.0,26.0
59600.232718,o,313.0,24.0
59600.233178,o,266.0,26.0
59600.238706,o,272.0,24.0
59600.242851,o,282.0,20.0
59600.251149,o,347.0,21.0
