mjd,filter,uJy,duJy
59882.397412,c,-1.0,12.0
59882.400576,c,-12.0,12.0
59882.407112,c,-13.0,10.0
59882.43677,c,-20.0,12.0
59883.393826,c,-32.0,13.0
59883.39745,c,-18.0,11.0
59883.403804,c,-10.0,11.0
59883.41381,c,2.0,14.0
59899.357398,c,56.0,10.0
59899.360628,c,39.0,10.0
59899.367561,c,41.0,9.0
59900.367713,c,81.0,10.0
59900.37878,c,66.0,10.0
59901.31963,c,78.0,10.0
59901.360686,c,100.0,9.0
59901.392359,c,91.0,10.0
59903.433477,c,122.0,10.0
59904.421813,c,132.0,10.0
59904.422735,c,125.0,8.0
59904.425048,c,109.0,10.0
59904.438485,c,135.0,11.0
59904.438948,c,140.0,9.0
59904.448206,c,122.0,10.0
59905.367342,c,154.0,9.0
59905.379066,c,126.0,16.0
59905.380463,c,154.0,14.0
59905.391746,c,134.0,10.0
59905.393592,c,142.0,10.0
59907.33054,c,134.0,11.0
59907.3535,c,144.0,8.0
59907.353984,c,147.0,9.0
59907.360486,c,145.0,8.0
59907.369253,c,138.0,9.0
59907.384163,c,154.0,9.0
59908.298281,c,142.0,10.0
59908.301052,c,167.0,11.0
59908.301513,c,147.0,10.0
59908.316602,c,150.0,10.0
59908.317063,c,141.0,8.0
59908.330735,c,147.0,10.0
59908.33168,c,157.0,11.0
59909.284371,c,145.0,9.0
59909.319652,c,153.0,9.0
59909.322437,c,142.0,10.0
59909.324744,c,140.0,9.0
59909.328445,c,129.0,9.0
59909.3303,c,161.0,10.0
59909.369096,c,123.0,8.0
59927.267038,c,57.0,13.0
59927.270217,c,62.0,13.0
59927.277021,c,68.0,14.0
59927.289323,c,28.0,12.0
59879.36653,o,-55.0,45.0
59879.369795,o,-33.0,26.0
59879.439123,o,-39.0,33.0
59879.45008,o,0.0,12.0
59880.388384,o,-15.0,19.0
59880.400245,o,17.0,18.0
59880.409474,o,-18.0,231.0
59880.412705,o,-108.0,35.0
59881.407007,o,13.0,11.0
59881.410708,o,20.0,14.0
59881.416247,o,14.0,10.0
59881.426458,o,18.0,11.0
59883.372069,o,-5.0,9.0
59883.375311,o,-4.0,10.0
59883.380858,o,-10.0,15.0
59883.396709,o,27.0,11.0
59884.363453,o,18.0,12.0
59884.367821,o,5.0,12.0
59884.373465,o,3.0,12.0
59884.383345,o,16.0,12.0
59885.331956,o,-9.0,52.0
59885.381402,o,5.0,18.0
59885.384565,o,-34.0,15.0
59885.398017,o,4.0,12.0
59885.409942,o,15.0,15.0
59886.323555,o,16.0,15.0
59886.32672,o,-57.0,16.0
59886.373899,o,-56.0,15.0
59887.418196,o,15.0,36.0
59893.380039,o,32.0,18.0
59893.383272,o,-26.0,24.0
59893.388834,o,18.0,18.0
59893.40041,o,-20.0,22.0
59893.479704,o,-17.0,25.0
59893.487649,o,1.0,30.0
59893.490819,o,39.0,23.0
59893.501025,o,49.0,33.0
59895.351947,o,21.0,13.0
59895.355643,o,25.0,14.0
59895.378058,o,11.0,14.0
59895.396571,o,12.0,15.0
59896.35353,o,12.0,12.0
59896.371972,o,9.0,13.0
59896.375205,o,21.0,14.0
59896.381289,o,35.0,13.0
59897.251595,o,24.0,9.0
59897.254758,o,16.0,13.0
59897.28141,o,22.0,12.0
59897.284571,o,46.0,11.0
59897.375626,o,1.0,11.0
59897.37847,o,41.0,12.0
59897.384942,o,43.0,11.0
59897.395564,o,48.0,13.0
59899.358422,o,85.0,12.0
59899.361622,o,55.0,11.0
59899.367082,o,74.0,14.0
59899.379396,o,55.0,10.0
59902.378431,o,118.0,12.0
59902.417274,o,112.0,13.0
59906.368871,o,110.0,12.0
59906.378839,o,128.0,13.0
59909.401542,o,119.0,12.0
59909.40613,o,172.0,13.0
59909.429089,o,154.0,11.0
59914.361561,o,171.0,13.0
59914.364787,o,143.0,16.0
59914.370214,o,110.0,14.0
59914.395089,o,88.0,16.0
59915.337598,o,132.0,21.0
59915.343525,o,121.0,18.0
59915.347144,o,120.0,19.0
59915.35947,o,97.0,19.0
59917.351437,o,123.0,33.0
59917.358442,o,83.0,23.0
59917.361607,o,159.0,31.0
59917.374637,o,71.0,49.0
59926.332432,o,41.0,16.0
59926.336499,o,68.0,14.0
59926.344258,o,71.0,18.0
59926.358844,o,76.0,15.0
59898.21740739979,ZTF_g,36.77074253989271,5.838281618216583
59900.206990700215,ZTF_g,57.983603245742806,8.093957101340834
59902.28054400021,ZTF_g,90.30021825468417,7.953653719957049
59904.180786999874,ZTF_g,112.25115025983774,7.805738348628142
59906.20045140013,ZTF_g,131.66186420786482,6.974538206133706
59908.24040509993,ZTF_g,131.52248321922377,9.996923745508694
59910.21553240018,ZTF_g,130.29567497112276,7.128958208564432
59922.229131899774,ZTF_g,41.67926003642888,9.370628714545541
59902.16415510001,ZTF_r,101.28473589746626,7.224993391271532
59904.197488400154,ZTF_r,120.31195946388824,9.348534562891306
59906.15326389996,ZTF_r,151.19283133795145,6.972388893655513
59910.18087959988,ZTF_r,150.57677800291953,9.726337137687375
59913.16532409983,ZTF_r,149.56845240361687,9.867875775658911
59913.2332175998,ZTF_r,147.63046918873485,9.25120957687933
59922.1316550998,ZTF_r,107.74571314563667,9.625506739746019
59928.17768519977,ZTF_r,85.52187226853817,13.442525915146389
59932.2273380002,ZTF_r,62.715140564685,7.983656440071758
59934.24395829998,ZTF_r,46.779157949002,6.46311260615159
59936.19686339982,ZTF_r,41.236139485422136,5.2849511790647385
