mjd,filter,uJy,duJy
58696.33571,c,3.0,6.0
58696.338959,c,-4.0,7.0
58696.345032,c,-1.0,7.0
58700.39376,c,1.0,8.0
58700.396143,c,-12.0,9.0
58700.3966,c,11.0,7.0
58700.399012,c,-3.0,8.0
58700.401788,c,18.0,9.0
58700.405569,c,-2.0,8.0
58700.412866,c,12.0,6.0
58700.416149,c,2.0,9.0
58704.307478,c,-9.0,12.0
58704.309312,c,-9.0,32.0
58704.31074,c,-11.0,12.0
58704.312681,c,0.0,12.0
58704.316362,c,16.0,12.0
58704.31868,c,30.0,15.0
58704.326555,c,28.0,12.0
58704.330351,c,-20.0,16.0
58708.351334,c,-10.0,21.0
58708.354628,c,26.0,18.0
58708.360217,c,20.0,23.0
58708.3715,c,2.0,22.0
58720.26978,c,87.0,8.0
58720.273022,c,86.0,8.0
58720.280064,c,104.0,7.0
58720.290388,c,93.0,9.0
58724.299257,c,100.0,8.0
58724.302061,c,105.0,7.0
58724.308552,c,112.0,8.0
58724.320866,c,105.0,9.0
58728.238145,c,105.0,10.0
58728.24101,c,102.0,11.0
58728.246238,c,109.0,8.0
58728.256409,c,103.0,9.0
58752.212455,c,31.0,45.0
58752.216063,c,43.0,51.0
58752.223885,c,102.0,42.0
58752.233984,c,78.0,25.0
58756.252258,c,65.0,15.0
58756.255573,c,14.0,14.0
58756.261548,c,21.0,14.0
58756.273594,c,42.0,14.0
58710.283982,o,17.0,25.0
58710.287203,o,-8.0,24.0
58710.293222,o,10.0,30.0
58710.303491,o,-80.0,22.0
58713.300848,o,33.0,19.0
58713.303743,o,40.0,19.0
58713.309309,o,-10.0,18.0
58713.321494,o,37.0,20.0
58714.299712,o,19.0,12.0
58714.303036,o,70.0,14.0
58714.308588,o,44.0,15.0
58714.318432,o,50.0,17.0
58716.290702,o,55.0,8.0
58716.294481,o,89.0,9.0
58716.300504,o,56.0,10.0
58716.312285,o,49.0,8.0
58726.25084,o,110.0,10.0
58726.253632,o,125.0,10.0
58726.259627,o,97.0,9.0
58726.273966,o,85.0,12.0
58732.287678,o,70.0,13.0
58732.290924,o,90.0,24.0
58732.296515,o,112.0,19.0
58732.306335,o,118.0,15.0
58734.231976,o,88.0,11.0
58734.236119,o,78.0,11.0
58734.241725,o,73.0,13.0
58734.251968,o,84.0,10.0
58740.323415,o,65.0,24.0
58740.326309,o,99.0,24.0
58740.331615,o,83.0,30.0
58740.342445,o,76.0,28.0
58744.2134,o,62.0,19.0
58744.217056,o,57.0,16.0
58744.224352,o,42.0,11.0
58744.234859,o,59.0,12.0
58746.264432,o,61.0,11.0
58746.267658,o,59.0,10.0
58746.274143,o,12.0,13.0
58746.28395,o,48.0,17.0
58748.285673,o,43.0,8.0
58748.288674,o,52.0,12.0
58748.294179,o,67.0,19.0
58748.298045,o,102.0,22.0
58748.30107,o,40.0,13.0
58748.304733,o,76.0,22.0
58748.308156,o,-56.0,142.0
58748.319989,o,78.0,15.0
58754.27295,o,64.0,11.0
58754.2759,o,27.0,13.0
58754.281087,o,76.0,14.0
58754.291018,o,55.0,14.0
58762.234282,o,38.0,12.0
58762.237538,o,47.0,13.0
58762.242726,o,62.0,12.0
58762.252684,o,11.0,13.0
58764.239118,o,17.0,15.0
58764.241992,o,29.0,17.0
58764.247212,o,34.0,18.0
58764.257205,o,31.0,20.0
58772.236239,o,20.0,17.0
58772.239709,o,-5.0,17.0
58772.248923,o,-16.0,20.0
58772.258871,o,25.0,23.0
