mjd,filter,uJy,duJy
58604.526985,c,2.0,8.0
58604.53917,c,-23.0,7.0
58604.548429,c,-2.0,8.0
58604.559032,c,-10.0,8.0
58612.447372,c,30.0,7.0
58612.449311,c,49.0,9.0
58612.454224,c,36.0,8.0
58612.45468,c,12.0,14.0
58612.470355,c,23.0,8.0
58636.39111,c,570.0,11.0
58636.394045,c,525.0,10.0
58636.399646,c,526.0,10.0
58636.412499,c,521.0,11.0
58664.423726,c,95.0,7.0
58664.427164,c,101.0,8.0
58664.432977,c,129.0,8.0
58664.443474,c,111.0,9.0
58668.46077,c,93.0,9.0
58668.466158,c,104.0,8.0
58668.469605,c,89.0,9.0
58668.483043,c,107.0,10.0
58596.543504,o,-18.0,17.0
58596.550783,o,-18.0,17.0
58596.561595,o,0.0,17.0
58596.571991,o,2.0,17.0
58598.501769,o,37.0,13.0
58598.504228,o,11.0,12.0
58598.556904,o,-4.0,15.0
58598.561455,o,13.0,13.0
58598.61058,o,5.0,18.0
58598.616051,o,-5.0,10.0
58600.554075,o,-2.0,57.0
58600.559575,o,-39.0,108.0
58600.570784,o,-230.0,178.0
58600.581199,o,44.0,31.0
58606.558819,o,-24.0,18.0
58606.568212,o,10.0,15.0
58606.578249,o,51.0,16.0
58606.58926,o,31.0,16.0
58610.525128,o,25.0,13.0
58610.536961,o,4.0,15.0
58610.544925,o,29.0,13.0
58610.555514,o,21.0,13.0
58616.444946,o,118.0,13.0
58616.448741,o,129.0,13.0
58616.453784,o,106.0,14.0
58618.455093,o,195.0,19.0
58618.458462,o,204.0,20.0
58618.463653,o,158.0,18.0
58618.475876,o,202.0,17.0
58620.439903,o,278.0,21.0
58620.442749,o,277.0,22.0
58620.44936,o,340.0,19.0
58622.425618,o,335.0,28.0
58622.433702,o,258.0,30.0
58622.436469,o,353.0,28.0
58622.446639,o,343.0,29.0
58624.31024,o,354.0,24.0
58624.310581,o,369.0,16.0
58624.319968,o,305.0,24.0
58624.32039,o,405.0,16.0
58624.329283,o,374.0,25.0
58624.330011,o,390.0,16.0
58624.33635,o,391.0,23.0
58624.337272,o,422.0,24.0
58624.341414,o,416.0,21.0
58626.436417,o,399.0,16.0
58626.439182,o,425.0,18.0
58626.444294,o,428.0,19.0
58626.462566,o,421.0,19.0
58630.414358,o,454.0,13.0
58630.417119,o,432.0,14.0
58630.422756,o,437.0,14.0
58630.442025,o,468.0,14.0
58634.407955,o,464.0,14.0
58634.410718,o,434.0,13.0
58634.415777,o,445.0,12.0
58634.427993,o,487.0,14.0
58642.396664,o,310.0,13.0
58642.399508,o,296.0,14.0
58642.40561,o,303.0,13.0
58642.415318,o,298.0,13.0
58644.375,o,286.0,11.0
58644.377746,o,292.0,12.0
58644.383242,o,269.0,12.0
58644.396194,o,289.0,12.0
58646.385928,o,252.0,18.0
58646.389157,o,242.0,16.0
58646.394226,o,216.0,21.0
58646.403914,o,247.0,16.0
58648.36653,o,267.0,15.0
58648.369769,o,256.0,14.0
58648.376638,o,226.0,15.0
58648.388113,o,244.0,17.0
58650.412546,o,239.0,22.0
58650.415779,o,213.0,20.0
58650.420963,o,279.0,25.0
58650.431568,o,215.0,24.0
58654.374988,o,237.0,15.0
58654.378218,o,244.0,16.0
58654.38376,o,254.0,15.0
58654.39437,o,278.0,17.0
58656.371141,o,258.0,11.0
58656.374342,o,258.0,10.0
58656.379869,o,245.0,13.0
58656.389942,o,256.0,12.0
58658.375975,o,118.0,32.0
58658.379214,o,130.0,37.0
58658.385216,o,225.0,24.0
58658.395373,o,187.0,22.0
58660.381316,o,65.0,83.0
58660.384517,o,271.0,118.0
58660.440506,o,198.0,20.0
58662.405968,o,199.0,15.0
58662.409203,o,166.0,12.0
58662.414356,o,218.0,12.0
58662.424578,o,205.0,12.0
58666.465567,o,180.0,15.0
58666.473512,o,183.0,14.0
58666.50971,o,192.0,17.0
58666.524287,o,144.0,14.0
58672.363241,o,83.0,14.0
58672.366054,o,120.0,14.0
58672.37235,o,131.0,15.0
58675.358378,o,94.0,17.0
58675.361651,o,82.0,16.0
58675.367195,o,124.0,17.0
58675.379227,o,111.0,17.0
58676.324001,o,105.0,15.0
58676.326889,o,114.0,14.0
58676.332068,o,96.0,18.0
58616.44730320014,ZTF_g,125.16001312016422,7.903673101247522
58619.28351850016,ZTF_g,279.6486969293478,28.583078607436203
58632.35149310017,ZTF_g,610.733299462437,22.659179265068648
58635.222048600204,ZTF_g,597.1260252988278,23.377757146524225
58638.34002309991,ZTF_g,513.5401457271162,19.955234219403582
58641.24278939981,ZTF_g,439.96811114895644,17.928194908502
