mjd,filter,uJy,duJy
59434.603159,c,13.0,7.0
59434.613317,c,30.0,7.0
59434.620275,c,24.0,8.0
59434.626831,c,12.0,11.0
59438.59305,c,29.0,8.0
59438.612768,c,24.0,7.0
59438.627085,c,32.0,10.0
59438.631307,c,52.0,17.0
59442.603903,c,80.0,6.0
59442.610354,c,67.0,8.0
59442.6145,c,54.0,7.0
59442.634829,c,88.0,23.0
59464.595993,c,52.0,8.0
59464.597827,c,47.0,10.0
59464.601067,c,54.0,12.0
59464.620118,c,54.0,9.0
59468.569743,c,36.0,8.0
59468.57203,c,35.0,9.0
59468.576161,c,53.0,8.0
59468.590641,c,44.0,8.0
59472.535988,c,39.0,8.0
59472.557454,c,24.0,8.0
59472.560666,c,39.0,8.0
59472.567544,c,38.0,7.0
59416.59864,o,190.0,166.0
59416.602774,o,-15.0,26.0
59416.610188,o,-288.0,549.0
59416.622242,o,-12.0,14.0
59422.599235,o,-4.0,14.0
59422.611532,o,-28.0,11.0
59422.620919,o,-31.0,17.0
59422.627276,o,20.0,36.0
59432.600711,o,0.0,8.0
59432.603463,o,-2.0,14.0
59432.607636,o,-8.0,13.0
59432.609009,o,-26.0,12.0
59432.615941,o,-2.0,10.0
59432.618686,o,12.0,10.0
59432.625597,o,-1.0,17.0
59432.626054,o,16.0,20.0
59436.60208,o,12.0,12.0
59436.612172,o,17.0,12.0
59436.61743,o,24.0,12.0
59436.621588,o,22.0,11.0
59440.550062,o,24.0,10.0
59440.55564,o,52.0,14.0
59440.559768,o,44.0,12.0
59440.569129,o,83.0,10.0
59440.569586,o,67.0,12.0
59440.572355,o,51.0,14.0
59440.578802,o,51.0,11.0
59440.588884,o,50.0,12.0
59444.602269,o,86.0,10.0
59444.612534,o,88.0,11.0
59444.624159,o,119.0,12.0
59444.629675,o,84.0,13.0
59446.593789,o,84.0,9.0
59446.597476,o,103.0,10.0
59446.616872,o,70.0,7.0
59446.632095,o,87.0,15.0
59448.541436,o,78.0,22.0
59448.544709,o,103.0,26.0
59448.551164,o,108.0,19.0
59448.562624,o,75.0,21.0
59452.572224,o,79.0,18.0
59452.5759,o,80.0,19.0
59452.581414,o,107.0,17.0
59452.592506,o,104.0,16.0
59454.592236,o,96.0,14.0
