mjd,filter,uJy,duJy
59728.567279,c,-388.0,196.0
59728.573692,c,177.0,203.0
59728.576892,c,58.0,63.0
59728.584663,c,82.0,158.0
59728.602999,c,42.0,36.0
59728.608482,c,117.0,24.0
59728.617693,c,-17.0,25.0
59732.514434,c,-11.0,13.0
59732.517666,c,-6.0,12.0
59732.52807,c,-17.0,10.0
59732.536811,c,17.0,10.0
59736.52181,c,-10.0,12.0
59736.525008,c,0.0,8.0
59736.53052,c,75.0,10.0
59736.541525,c,26.0,10.0
59764.581083,c,373.0,500.0
59764.59467,c,646.0,13.0
59764.606036,c,609.0,12.0
59768.484128,c,475.0,14.0
59768.485936,c,488.0,13.0
59768.489109,c,464.0,11.0
59768.494566,c,473.0,12.0
59784.463665,c,124.0,10.0
59784.465476,c,140.0,11.0
59784.471626,c,132.0,10.0
59784.477067,c,146.0,11.0
59788.39492,c,96.0,10.0
59788.398086,c,109.0,12.0
59788.410801,c,97.0,10.0
59788.439136,c,93.0,10.0
59796.497392,c,42.0,8.0
59796.500554,c,61.0,8.0
59796.506505,c,88.0,10.0
59796.523797,c,73.0,9.0
59730.582529,o,10.0,19.0
59730.601152,o,3.0,16.0
59730.608074,o,10.0,17.0
59730.615946,o,123.0,52.0
59734.576868,o,47.0,13.0
59734.58239,o,54.0,14.0
59734.586083,o,30.0,13.0
59734.603132,o,-9.0,16.0
59738.548887,o,18.0,13.0
59738.55349,o,37.0,13.0
59738.560396,o,30.0,12.0
59738.578812,o,28.0,11.0
59740.504079,o,-262.0,19.0
59740.507278,o,-30.0,16.0
59740.509583,o,-47.0,17.0
59740.515558,o,10.0,14.0
59740.518773,o,-32.0,13.0
59740.519708,o,30.0,13.0
59740.521125,o,42.0,12.0
59742.497216,o,71.0,26.0
59742.50044,o,114.0,25.0
59742.504128,o,45.0,28.0
59742.510115,o,81.0,25.0
59744.489549,o,120.0,34.0
59744.493685,o,79.0,35.0
59744.496893,o,135.0,40.0
59744.506143,o,-167.0,46.0
59744.511194,o,95.0,30.0
59744.511651,o,106.0,34.0
59744.527886,o,143.0,27.0
59746.535389,o,90.0,35.0
59746.538611,o,91.0,29.0
59746.547376,o,124.0,30.0
59746.559354,o,107.0,28.0
59750.57665,o,363.0,18.0
59750.588306,o,338.0,20.0
59750.606212,o,392.0,20.0
59750.609905,o,349.0,22.0
59754.551592,o,535.0,15.0
59754.555735,o,568.0,14.0
59754.561299,o,558.0,16.0
59754.566507,o,584.0,16.0
59758.515967,o,548.0,16.0
59758.542569,o,609.0,14.0
59758.546214,o,622.0,15.0
59758.551782,o,632.0,15.0
59762.594753,o,603.0,15.0
59762.600364,o,587.0,16.0
59762.607345,o,639.0,19.0
59762.610139,o,607.0,20.0
59766.510268,o,434.0,15.0
59766.512092,o,438.0,16.0
59766.514373,o,6.0,11.0
59766.514829,o,433.0,14.0
59766.520313,o,447.0,15.0
59770.476047,o,320.0,19.0
59770.49157,o,353.0,17.0
59770.494764,o,353.0,17.0
59770.498407,o,322.0,15.0
59772.476754,o,393.0,21.0
59772.479491,o,354.0,21.0
59772.482685,o,336.0,22.0
59772.489016,o,380.0,22.0
59778.523132,o,363.0,19.0
59778.530142,o,356.0,20.0
59778.533338,o,404.0,21.0
59778.553243,o,387.0,22.0
59786.406819,o,201.0,12.0
59786.412291,o,252.0,13.0
59786.416932,o,208.0,14.0
59786.450239,o,215.0,13.0
59786.484221,o,208.0,13.0
59794.521675,o,59.0,12.0
59794.525322,o,149.0,12.0
59794.533117,o,123.0,14.0
59794.544528,o,113.0,11.0
59800.452883,o,71.0,21.0
59800.456183,o,88.0,22.0
59800.490638,o,71.0,26.0
59800.496133,o,120.0,22.0
59806.451966,o,68.0,20.0
59806.455152,o,115.0,19.0
59806.466101,o,118.0,19.0
59806.472022,o,89.0,21.0
59807.265096,o,37.0,17.0
59807.278817,o,36.0,15.0
59807.281518,o,114.0,18.0
