mjd,filter,uJy,duJy
58702.549603,c,26.0,12.0
58702.552617,c,9.0,11.0
58702.559112,c,28.0,13.0
58702.571596,c,10.0,11.0
58706.609301,c,-39.0,18.0
58706.612242,c,11.0,8.0
58706.618669,c,71.0,26.0
58706.628472,c,8.0,14.0
58706.636941,c,49.0,42.0
58726.537177,c,182.0,9.0
58726.540503,c,184.0,9.0
58726.547254,c,194.0,9.0
58726.558357,c,198.0,8.0
58730.560905,c,164.0,10.0
58730.566399,c,170.0,10.0
58730.569771,c,179.0,10.0
58730.58,c,171.0,10.0
58730.645267,c,83.0,192.0
58750.444588,c,67.0,10.0
58750.447506,c,79.0,11.0
58750.45731,c,62.0,9.0
58750.467601,c,82.0,10.0
58762.495341,c,22.0,11.0
58762.499076,c,25.0,10.0
58762.504654,c,27.0,10.0
58762.515502,c,33.0,10.0
58700.570405,o,2.0,18.0
58700.574479,o,-1.0,17.0
58700.579609,o,6.0,17.0
58700.590366,o,40.0,18.0
58700.637661,o,-63.0,107.0
58704.599202,o,6.0,16.0
58704.602433,o,-1.0,19.0
58704.608859,o,3.0,14.0
58704.618955,o,27.0,15.0
58712.581315,o,47.0,140.0
58712.585424,o,162.0,93.0
58712.590563,o,-100.0,121.0
58712.604641,o,187.0,209.0
58718.535638,o,139.0,19.0
58718.537925,o,162.0,18.0
58718.544123,o,134.0,21.0
58718.553413,o,187.0,20.0
58724.591202,o,169.0,11.0
58724.594056,o,160.0,12.0
58724.600229,o,206.0,10.0
58724.610237,o,175.0,10.0
58736.522541,o,118.0,14.0
58736.526462,o,83.0,12.0
58736.532965,o,107.0,15.0
58736.543029,o,87.0,14.0
58752.5546,o,104.0,11.0
58752.557457,o,107.0,10.0
58752.567314,o,76.0,10.0
58752.572774,o,72.0,10.0
58756.483121,o,66.0,11.0
58756.486388,o,80.0,11.0
58756.492876,o,72.0,11.0
58756.503114,o,84.0,10.0
58764.471728,o,32.0,11.0
58764.474949,o,26.0,12.0
58764.481925,o,48.0,12.0
58764.492715,o,41.0,10.0
58768.455635,o,50.0,27.0
58768.458952,o,12.0,32.0
58768.465393,o,10.0,29.0
58768.476412,o,-22.0,34.0
58770.530936,o,60.0,27.0
58770.536319,o,61.0,31.0
58770.539519,o,-11.0,24.0
58770.555391,o,47.0,26.0
58708.47568289982,ZTF_g,26.370599317549832,7.37090180730761
58711.49788190005,ZTF_g,80.74581083484587,18.001391449973884
58714.48699070001,ZTF_g,132.36708350899195,12.377536475606389
58717.44238429982,ZTF_g,179.3137528584945,17.324949684554298
58722.46233800007,ZTF_g,202.3943571491357,9.005329484748806
58735.46037039999,ZTF_g,108.64986724261857,7.1743975095968056
58738.44212959986,ZTF_g,88.42429379779765,12.997826143703493
58747.483900499996,ZTF_g,46.26366132107009,12.448436733005536
58750.41821759986,ZTF_g,34.52629683491616,7.101448401788707
58756.43962959992,ZTF_g,23.141952615112487,5.547614803380685
58711.443715299945,ZTF_r,56.130640767520035,14.23547848475296
58714.45603010012,ZTF_r,116.45142304129772,11.874651050061905
58717.481319400016,ZTF_r,163.24293706773335,10.523293393850125
58725.49714120012,ZTF_r,203.3147093602251,10.791613692552387
58732.50128469989,ZTF_r,158.38250224786992,9.729453270036274
58735.50225690007,ZTF_r,137.31462651722214,8.875183732751331
58744.45944439992,ZTF_r,104.4449869577348,13.829788439511006
58747.46031250013,ZTF_r,100.67332208848279,12.407903817410793
58750.463148099836,ZTF_r,98.41996358254357,9.344998786460728
58756.48129629996,ZTF_r,79.45199379287017,7.6386088982546285
58763.48114580009,ZTF_r,53.25509944572028,6.472923028934166
58766.48297449993,ZTF_r,42.38021933183002,6.953436078990363
