mjd,filter,uJy,duJy
58612.357977,c,-34.0,10.0
58612.359805,c,-13.0,10.0
58612.365377,c,-10.0,10.0
58612.381959,c,0.0,9.0
58636.317942,c,235.0,10.0
58636.32071,c,251.0,10.0
58636.325869,c,244.0,9.0
58636.330494,c,213.0,10.0
58636.333241,c,194.0,10.0
58636.338029,c,233.0,9.0
58636.340314,c,238.0,10.0
58636.351072,c,187.0,10.0
58664.258278,c,86.0,10.0
58664.261086,c,120.0,9.0
58664.266311,c,118.0,9.0
58664.27613,c,83.0,10.0
58668.318187,c,102.0,10.0
58668.322554,c,48.0,10.0
58668.327909,c,97.0,11.0
58668.338279,c,123.0,10.0
58614.35699,o,-11.0,14.0
58614.359759,o,-29.0,11.0
58614.365326,o,2.0,13.0
58614.375984,o,-41.0,13.0
58616.374838,o,-29.0,15.0
58618.357127,o,-32.0,26.0
58618.360355,o,-52.0,27.0
58618.36591,o,-23.0,21.0
58618.375631,o,5.0,22.0
58620.324261,o,-16.0,18.0
58620.329534,o,19.0,17.0
58620.336189,o,-23.0,20.0
58622.336888,o,-11.0,23.0
58622.33965,o,8.0,29.0
58622.344762,o,-42.0,26.0
58622.35448,o,-65.0,22.0
58626.332132,o,-12.0,12.0
58626.335364,o,-39.0,12.0
58626.34046,o,-75.0,12.0
58626.350635,o,-24.0,11.0
58628.326056,o,-14.0,11.0
58630.31927,o,31.0,11.0
58630.322033,o,-5.0,10.0
58630.329428,o,20.0,12.0
58630.339206,o,27.0,12.0
58634.33307,o,91.0,11.0
58634.335842,o,51.0,13.0
58634.340946,o,105.0,14.0
58634.350665,o,122.0,12.0
58642.241663,o,268.0,50.0
58642.244441,o,235.0,27.0
58642.250896,o,215.0,16.0
58642.26484,o,260.0,15.0
58644.302282,o,241.0,16.0
58644.305044,o,243.0,15.0
58644.310091,o,261.0,14.0
58644.322089,o,258.0,14.0
58646.291481,o,249.0,17.0
58646.294261,o,244.0,21.0
58646.299383,o,226.0,17.0
58646.30918,o,272.0,20.0
58648.287807,o,228.0,18.0
58648.290572,o,228.0,17.0
58648.296586,o,227.0,14.0
58648.306764,o,267.0,19.0
58650.307812,o,232.0,27.0
58650.313398,o,215.0,27.0
58650.316626,o,187.0,27.0
58650.327809,o,147.0,30.0
58654.270447,o,134.0,13.0
58654.273671,o,122.0,12.0
58654.279689,o,106.0,12.0
58654.291709,o,85.0,12.0
58656.273841,o,159.0,15.0
58656.277498,o,134.0,15.0
58656.282674,o,145.0,15.0
58656.29278,o,86.0,11.0
58658.27983,o,44.0,23.0
58658.283064,o,-8.0,19.0
58658.289052,o,88.0,17.0
58658.301566,o,1168.0,35.0
58660.259233,o,42.0,13.0
58660.262433,o,59.0,13.0
58660.268482,o,-50.0,42.0
58660.278682,o,2069.0,166.0
58672.250479,o,127.0,36.0
58672.254349,o,42.0,23.0
58672.259734,o,70.0,20.0
58672.271016,o,97.0,16.0
58672.271476,o,138.0,15.0
58672.274967,o,90.0,14.0
58672.280841,o,114.0,16.0
58672.291576,o,112.0,16.0
58675.291112,o,68.0,22.0
58675.293912,o,107.0,22.0
58675.299683,o,66.0,20.0
58675.309979,o,42.0,20.0
58676.274251,o,40.0,16.0
58676.277546,o,87.0,16.0
58676.282801,o,12.0,14.0
58676.295082,o,46.0,20.0
58682.306989,o,40.0,30.0
58682.310217,o,-1.0,29.0
58682.316688,o,45.0,28.0
58682.326825,o,159.0,45.0
58632.191770799924,ZTF_g,95.09270467539967,8.716285889889068
58633.23923610011,ZTF_g,130.23184701810905,10.31036865979743
58635.204490699805,ZTF_g,198.18975463709032,12.53993911156122
58636.26252309978,ZTF_g,248.83897284617203,14.031909206038286
58638.198854200076,ZTF_g,303.99945148544094,14.647102978329906
58639.2179744998,ZTF_g,339.9620191513413,20.36025677039239
58641.1879166998,ZTF_g,384.25294082916787,19.3468547523926
58642.20513889985,ZTF_g,381.00230228716146,17.948567267635323
58645.20829859981,ZTF_g,370.0036429267837,15.905398379746945
58648.18047450017,ZTF_g,337.02149441089574,16.575369049715498
58651.17758100014,ZTF_g,283.3580792632416,16.286576809258705
58653.28141199984,ZTF_g,242.35009818076327,16.455601157867296
58654.237395800184,ZTF_g,221.17253719217524,12.899144854460598
58657.19782410003,ZTF_g,168.68606212381073,11.217709382788176
58658.20206019981,ZTF_g,158.90925807497274,10.564476575206202
58660.18787040003,ZTF_g,123.7037314319817,10.21473519977603
58661.21986109996,ZTF_g,114.37165353706945,9.947073466613844
58665.19618060021,ZTF_g,81.26149351209428,9.434355452396014
58667.20511570014,ZTF_g,62.15882552671836,7.418907994755344
58668.194641199894,ZTF_g,56.132088336644564,8.184417767873084
58673.18319439981,ZTF_g,45.92403084845879,10.196426291523434
58633.19467590004,ZTF_r,109.3994654641968,13.925860491451692
58638.21988430014,ZTF_r,269.35609051877253,17.7336865148184
58639.18695600005,ZTF_r,309.95996272943154,14.063197039209678
58641.27968750009,ZTF_r,308.1022004239121,18.712771461846145
58642.23701390019,ZTF_r,332.49322470086184,16.477829334756606
58644.25894680014,ZTF_r,327.2041475259867,15.096480541294813
58647.240659699775,ZTF_r,329.4112294885087,19.10413358488727
58648.204976900015,ZTF_r,329.4397502248459,21.001802561271173
58651.240613400005,ZTF_r,269.51913242946983,16.705313934852317
58654.18228009995,ZTF_r,207.14783564821442,14.59240698103038
58660.22920140019,ZTF_r,165.097615193722,9.429954519087032
58661.205347199924,ZTF_r,166.06067541981952,12.7582365204667
58665.267800900154,ZTF_r,150.72802201734862,11.75106422591534
58667.224976900034,ZTF_r,146.16951299826925,12.04595346614341
58670.17964120023,ZTF_r,123.67946558335065,11.610481838854561
58671.20166670019,ZTF_r,118.388086189235,17.903321130021563
58674.2179744998,ZTF_r,87.00295431790568,9.545310284337097
58676.19789349986,ZTF_r,93.77848232406457,12.174680150810625
58677.19759259978,ZTF_r,81.39692528269106,10.11040899555516
58679.19739580015,ZTF_r,91.55051675271018,9.400164018811738
