mjd,filter,uJy,duJy
58635.445684,c,-18.0,7.0
58635.468945,c,3.0,8.0
58635.471726,c,2.0,7.0
58635.476563,c,3.0,9.0
58639.37576,c,-13.0,8.0
58639.379886,c,-6.0,15.0
58639.386967,c,-10.0,8.0
58639.397511,c,-3.0,8.0
58663.309292,c,175.0,9.0
58663.314593,c,138.0,9.0
58663.333178,c,161.0,9.0
58663.336165,c,177.0,8.0
58667.405736,c,142.0,8.0
58667.408237,c,149.0,9.0
58691.406795,c,59.0,9.0
58691.410036,c,52.0,10.0
58691.416391,c,51.0,12.0
58691.428644,c,74.0,13.0
58699.372336,c,61.0,11.0
58699.376581,c,32.0,10.0
58699.380824,c,29.0,11.0
58699.388756,c,27.0,12.0
58703.302566,c,4.0,17.0
58703.307735,c,-21.0,15.0
58703.322037,c,50.0,17.0
58703.326543,c,20.0,16.0
58707.364074,c,20.0,29.0
58707.374284,c,-24.0,41.0
58707.377238,c,32.0,36.0
58707.382366,c,48.0,38.0
58637.448596,o,-6.0,22.0
58637.449521,o,33.0,15.0
58637.452681,o,40.0,19.0
58637.45906,o,-20.0,14.0
58637.460066,o,8.0,13.0
58637.47531,o,-15.0,12.0
58637.475772,o,-44.0,14.0
58637.479212,o,-4.0,14.0
58641.302816,o,-9.0,13.0
58641.319313,o,21.0,13.0
58641.322156,o,-10.0,14.0
58641.337428,o,-1.0,11.0
58643.373853,o,2.0,9.0
58643.374311,o,1.0,11.0
58643.376804,o,22.0,12.0
58643.37726,o,-9.0,12.0
58643.393933,o,10.0,13.0
58643.401254,o,-11.0,14.0
58644.356823,o,17.0,14.0
58644.361146,o,14.0,15.0
58644.374501,o,27.0,13.0
58644.386457,o,-4.0,16.0
58645.429548,o,3.0,18.0
58645.442973,o,25.0,18.0
58645.452265,o,25.0,18.0
58645.460257,o,-3.0,18.0
58646.242946,o,0.0,163.0
58646.265367,o,-25.0,21.0
58646.2768,o,-34.0,17.0
58650.413605,o,64.0,18.0
58650.415009,o,-21.0,23.0
58650.431992,o,60.0,20.0
58650.433369,o,58.0,23.0
58650.444415,o,-11.0,22.0
58650.444873,o,42.0,30.0
58650.454748,o,46.0,22.0
58650.455205,o,36.0,30.0
58652.383094,o,84.0,22.0
58652.385878,o,61.0,21.0
58652.391212,o,51.0,25.0
58652.401306,o,34.0,21.0
58653.29834,o,28.0,19.0
58654.364514,o,88.0,14.0
58654.367716,o,75.0,15.0
58654.37322,o,62.0,15.0
58654.375975,o,95.0,16.0
58654.378809,o,58.0,17.0
58654.385839,o,71.0,18.0
58654.387676,o,26.0,15.0
58654.396002,o,76.0,13.0
58655.291087,o,74.0,13.0
58655.301297,o,235.0,107.0
58655.304522,o,79.0,38.0
58655.311766,o,46.0,22.0
58655.394041,o,198.0,33.0
58655.406966,o,-4.0,75.0
58655.410034,o,145.0,47.0
58655.418842,o,139.0,69.0
58656.390222,o,122.0,15.0
58656.393483,o,113.0,13.0
58656.398653,o,79.0,15.0
58656.411229,o,120.0,14.0
58658.418149,o,104.0,16.0
58658.439537,o,112.0,22.0
58665.349621,o,108.0,11.0
58665.353084,o,146.0,11.0
58665.359307,o,103.0,12.0
58665.370042,o,110.0,11.0
58671.348237,o,126.0,13.0
58671.351313,o,107.0,13.0
58671.358535,o,120.0,13.0
58671.369796,o,132.0,12.0
58674.453173,o,66.0,24.0
58674.4564,o,69.0,34.0
