mjd,filter,uJy,duJy
59263.57081,c,-528.0,588.0
59267.599994,c,0.0,3.0
59267.601836,c,2.0,8.0
59267.604601,c,9.0,8.0
59267.610134,c,-8.0,8.0
59293.625763,c,231.0,12.0
59293.629904,c,222.0,11.0
59293.637295,c,202.0,12.0
59293.641021,c,248.0,12.0
59311.469465,c,101.0,17.0
59311.471307,c,63.0,18.0
59311.474071,c,79.0,12.0
59311.479634,c,106.0,14.0
59311.481477,c,80.0,14.0
59311.483319,c,99.0,15.0
59311.506604,c,91.0,10.0
59311.53504,c,97.0,10.0
59315.520369,c,87.0,10.0
59315.546508,c,78.0,10.0
59315.574954,c,77.0,10.0
59315.599733,c,94.0,10.0
59319.457164,c,74.0,9.0
59319.459009,c,67.0,9.0
59319.469998,c,52.0,11.0
59319.472759,c,69.0,11.0
59323.438532,c,55.0,10.0
59323.442694,c,68.0,10.0
59323.449138,c,66.0,8.0
59323.460676,c,53.0,8.0
59337.402159,c,35.0,10.0
59337.428742,c,46.0,9.0
59337.431965,c,36.0,9.0
59337.444417,c,28.0,9.0
59271.545471,o,6.0,24.0
59271.549155,o,-9.0,19.0
59271.554224,o,16.0,18.0
59271.564366,o,19.0,18.0
59279.588189,o,38.0,13.0
59279.61939,o,15.0,13.0
59279.623071,o,47.0,13.0
59279.652607,o,10.0,12.0
59291.579426,o,204.0,9.0
59291.583111,o,182.0,11.0
59291.588661,o,182.0,10.0
59291.621302,o,177.0,10.0
59295.522366,o,140.0,15.0
59295.524669,o,159.0,16.0
59295.530552,o,167.0,12.0
59295.53562,o,184.0,12.0
59299.511564,o,212.0,24.0
59299.513406,o,166.0,19.0
59299.521578,o,174.0,22.0
59299.52711,o,186.0,21.0
59300.444852,o,161.0,72.0
59307.536214,o,516.0,233.0
59307.539899,o,-17.0,121.0
59307.547271,o,144.0,100.0
59321.452201,o,70.0,12.0
59321.45403,o,97.0,14.0
59321.474067,o,96.0,13.0
59321.502462,o,102.0,13.0
59327.429841,o,81.0,18.0
59327.43795,o,75.0,16.0
59327.473301,o,112.0,17.0
59327.490672,o,89.0,18.0
59333.564907,o,33.0,38.0
59333.589594,o,14.0,58.0
59333.593015,o,192.0,44.0
59333.598899,o,66.0,61.0
59335.48148,o,62.0,17.0
59335.485649,o,61.0,21.0
59335.491653,o,48.0,17.0
59335.504558,o,46.0,17.0
59337.476398,o,68.0,13.0
59337.480515,o,80.0,14.0
59337.486492,o,27.0,17.0
59337.497935,o,119.0,46.0
59339.396757,o,25.0,23.0
59339.399521,o,6.0,42.0
59339.479601,o,52.0,10.0
59339.485195,o,26.0,11.0
59282.501099499874,ZTF_r,96.27182395791529,11.303391850303713
59292.46107639978,ZTF_r,217.9419337620909,14.85383155800039
59295.39702549996,ZTF_r,208.59293746182752,16.375151950322607
59297.39778940007,ZTF_r,219.37624574916785,17.67126984404634
59301.37792820018,ZTF_r,192.02757610187447,28.56202736404796
59306.45910880016,ZTF_r,142.14448030099646,11.978258381118469
59308.41856480017,ZTF_r,123.4780038369014,12.494937433038679
59310.39813659992,ZTF_r,110.16164184351398,11.409858369958874
59312.37753470009,ZTF_r,104.38516931829255,10.85893104532009
59314.44318290008,ZTF_r,102.61177495463998,11.122229901441433
59334.33442129986,ZTF_r,67.1800000764704,10.629173028896632
59336.37584490003,ZTF_r,41.68693834703345,12.661616439099163
59339.31392360013,ZTF_r,49.646061393129884,9.784456112623602
59341.27414349979,ZTF_r,51.25478309871719,9.195001823763398
59346.37712959992,ZTF_r,39.91116454511705,8.382781881002161
