mjd,filter,uJy,duJy
59464.565567,c,29.0,19.0
59464.577154,c,-4.0,14.0
59464.592756,c,-20.0,10.0
59464.59645,c,27.0,10.0
59464.599667,c,31.0,9.0
59464.619653,c,11.0,10.0
59468.55641,c,188.0,11.0
59468.559615,c,173.0,11.0
59468.565134,c,170.0,10.0
59468.575242,c,170.0,11.0
59472.535532,c,493.0,13.0
59472.556992,c,549.0,14.0
59472.560208,c,544.0,13.0
59472.567087,c,531.0,13.0
59524.463032,c,106.0,11.0
59524.467612,c,118.0,11.0
59524.473102,c,94.0,11.0
59524.50733,c,67.0,10.0
59524.652982,c,82.0,54.0
59528.400156,c,-268.0,639.0
59528.424824,c,67.0,23.0
59448.564932,o,0.0,27.0
59452.571767,o,5.0,16.0
59452.575443,o,21.0,18.0
59452.581872,o,3.0,20.0
59452.594804,o,40.0,17.0
59453.5606,o,32.0,15.0
59453.577293,o,-2.0,18.0
59453.591382,o,-12.0,17.0
59453.605066,o,9.0,13.0
59454.598783,o,-1.0,14.0
59454.599245,o,-1.0,12.0
59454.612164,o,-23.0,14.0
59454.61956,o,4.0,14.0
59454.622421,o,15.0,13.0
59454.623804,o,16.0,19.0
59454.630847,o,1.0,18.0
59454.632234,o,14.0,21.0
59455.541112,o,26.0,21.0
59455.546596,o,3.0,19.0
59455.550421,o,15.0,17.0
59455.565593,o,32.0,18.0
59456.56133,o,14.0,16.0
59456.564537,o,13.0,15.0
59456.567292,o,22.0,17.0
59456.577421,o,14.0,20.0
59458.511907,o,-43.0,32.0
59458.530873,o,-16.0,22.0
59458.557504,o,7.0,8.0
59458.561206,o,-4.0,13.0
59462.54478,o,-3.0,10.0
59462.548005,o,15.0,10.0
59462.554869,o,6.0,8.0
59462.561852,o,2.0,8.0
59466.58981,o,86.0,14.0
59466.595819,o,75.0,14.0
59466.617761,o,93.0,14.0
59466.62158,o,84.0,13.0
59466.639163,o,89.0,27.0
59470.532739,o,404.0,16.0
59470.534581,o,440.0,17.0
59470.537805,o,352.0,18.0
59470.542873,o,394.0,15.0
59475.469911,o,824.0,66.0
59475.473122,o,797.0,90.0
59475.508218,o,737.0,70.0
59475.52513,o,835.0,57.0
59478.512915,o,942.0,37.0
59478.516149,o,901.0,35.0
59478.518911,o,924.0,37.0
59478.52628,o,939.0,37.0
59479.474233,o,975.0,28.0
59479.476977,o,956.0,27.0
59479.483376,o,991.0,27.0
59479.492621,o,985.0,28.0
59484.485749,o,928.0,22.0
59484.505505,o,914.0,21.0
59484.509695,o,939.0,21.0
59484.534809,o,949.0,25.0
59486.517193,o,828.0,20.0
59486.519038,o,780.0,20.0
59486.522261,o,765.0,20.0
59486.528258,o,759.0,19.0
59488.604869,o,649.0,15.0
59488.622571,o,674.0,17.0
59488.635565,o,672.0,17.0
59488.643505,o,659.0,18.0
59490.469489,o,564.0,19.0
59490.474111,o,565.0,20.0
59490.48056,o,560.0,19.0
59490.486643,o,543.0,18.0
59492.488933,o,497.0,16.0
59492.491678,o,533.0,15.0
59492.513934,o,535.0,14.0
59492.518055,o,517.0,18.0
59494.469985,o,474.0,16.0
59494.473213,o,460.0,18.0
59494.477424,o,466.0,17.0
59494.487648,o,472.0,17.0
59498.488262,o,475.0,14.0
59498.491035,o,486.0,14.0
59498.493814,o,500.0,17.0
59498.502574,o,490.0,15.0
59500.489678,o,494.0,15.0
59500.491516,o,502.0,15.0
59500.49431,o,497.0,16.0
59500.497054,o,495.0,14.0
59500.499359,o,502.0,15.0
59500.500304,o,490.0,15.0
59500.503963,o,492.0,17.0
59500.511294,o,509.0,16.0
59502.449432,o,497.0,22.0
59502.452666,o,484.0,21.0
59502.458202,o,471.0,19.0
59502.475385,o,504.0,18.0
59504.467873,o,471.0,37.0
59504.470161,o,477.0,38.0
59504.472909,o,500.0,35.0
59504.475651,o,479.0,27.0
59504.477939,o,470.0,32.0
59504.478395,o,458.0,29.0
59504.480681,o,439.0,30.0
59504.485731,o,472.0,40.0
59505.438392,o,466.0,28.0
59505.472974,o,461.0,24.0
59505.475735,o,466.0,22.0
59505.503002,o,440.0,19.0
59506.513113,o,453.0,28.0
59506.516817,o,444.0,25.0
59506.549939,o,416.0,25.0
