mjd,filter,uJy,duJy
59252.498576,c,-2.0,8.0
59252.501799,c,-21.0,8.0
59252.508271,c,-8.0,9.0
59252.518103,c,3.0,8.0
59255.364431,c,-17.0,8.0
59255.37967,c,-15.0,8.0
59255.405447,c,13.0,8.0
59255.412027,c,-8.0,8.0
59256.47747,c,-2.0,7.0
59256.480494,c,8.0,9.0
59256.511857,c,5.0,8.0
59256.517383,c,-19.0,7.0
59258.450319,c,-17.0,11.0
59258.452603,c,2.0,9.0
59258.455359,c,-12.0,8.0
59258.465551,c,-14.0,10.0
59259.491495,c,-21.0,7.0
59259.526406,c,-19.0,7.0
59259.52963,c,-1.0,9.0
59259.537459,c,1.0,9.0
59260.433215,c,-2.0,7.0
59260.445845,c,-14.0,8.0
59260.449087,c,-3.0,8.0
59260.454679,c,3.0,8.0
59261.496611,c,-12.0,8.0
59261.526234,c,-8.0,8.0
59261.529064,c,1.0,8.0
59261.536488,c,-7.0,8.0
59262.469182,c,18.0,8.0
59262.502696,c,3.0,10.0
59262.505904,c,12.0,9.0
59262.512768,c,3.0,10.0
59263.429313,c,-10.0,18.0
59263.431153,c,-36.0,18.0
59263.458545,c,187.0,1160.0
59264.457437,c,75.0,142.0
59264.46757,c,114.0,59.0
59264.473113,c,-52.0,91.0
59264.476369,c,99.0,168.0
59307.395866,c,400.0,9.0
59307.401767,c,407.0,10.0
59307.425161,c,382.0,10.0
59307.4299,c,407.0,11.0
59308.360523,c,395.0,10.0
59308.364209,c,378.0,14.0
59308.370196,c,370.0,10.0
59308.405067,c,382.0,10.0
59311.440126,c,356.0,20.0
59311.446625,c,328.0,15.0
59311.449871,c,303.0,18.0
59311.48531,c,360.0,19.0
59312.362413,c,321.0,9.0
59312.365634,c,328.0,10.0
59312.375817,c,305.0,9.0
59312.404334,c,342.0,10.0
59320.325322,c,224.0,42.0
59320.349296,c,376.0,56.0
59248.547958,o,7.0,10.0
59248.553488,o,-10.0,13.0
59248.556713,o,-22.0,13.0
59248.569146,o,-12.0,13.0
59267.420269,o,27.0,10.0
59267.422112,o,20.0,10.0
59267.425347,o,25.0,8.0
59267.446262,o,15.0,11.0
59268.418458,o,22.0,16.0
59268.420299,o,51.0,15.0
59268.423083,o,13.0,16.0
59268.43602,o,76.0,14.0
59276.459104,o,562.0,15.0
59276.461866,o,572.0,14.0
59276.466935,o,570.0,14.0
59276.479835,o,553.0,16.0
59278.442898,o,697.0,14.0
59278.464089,o,648.0,21.0
59278.469533,o,653.0,18.0
59278.477359,o,576.0,41.0
59279.558347,o,729.0,17.0
59279.561572,o,678.0,16.0
59279.571446,o,686.0,16.0
59279.578149,o,676.0,17.0
59280.420856,o,721.0,12.0
59280.425006,o,722.0,12.0
59280.43239,o,697.0,12.0
59280.445345,o,717.0,12.0
59288.363378,o,826.0,13.0
59288.366607,o,826.0,12.0
59288.372148,o,799.0,14.0
59288.388381,o,784.0,14.0
59292.409531,o,701.0,12.0
59292.412752,o,703.0,13.0
59292.418323,o,712.0,12.0
59292.428183,o,697.0,11.0
59306.417798,o,410.0,14.0
59306.421013,o,417.0,16.0
59306.431113,o,421.0,15.0
59306.437521,o,411.0,17.0
59307.514454,o,394.0,22.0
59307.514915,o,397.0,23.0
59307.515376,o,405.0,27.0
59307.515836,o,427.0,30.0
59307.516298,o,403.0,22.0
59322.324054,o,323.0,14.0
59322.32728,o,298.0,13.0
59322.337378,o,325.0,13.0
59322.34287,o,316.0,14.0
59324.331752,o,280.0,13.0
59324.337288,o,287.0,13.0
59324.340511,o,271.0,14.0
59324.356204,o,283.0,12.0
59325.362251,o,140.0,61.0
59325.367767,o,346.0,230.0
59326.292969,o,296.0,21.0
59326.301748,o,270.0,20.0
59326.307289,o,250.0,24.0
59326.342773,o,238.0,23.0
59268.22508100001,ZTF_g,49.92522145939221,11.753306479037267
59270.289236099925,ZTF_g,127.927525671739,16.856422698399147
59272.39609949989,ZTF_g,302.35865167510053,31.143647267785997
59274.23315969994,ZTF_g,485.15442851770234,43.32927522540595
59276.23069440015,ZTF_g,654.5366961636072,23.22474256859197
59280.232476899866,ZTF_g,934.6306090115177,27.267785806385124
59290.29423609981,ZTF_g,921.8154865063583,30.451236150128164
59292.27450230019,ZTF_g,868.9548269094357,23.36859295237607
59294.252465299796,ZTF_g,828.2960685212054,25.31941490447741
59297.20547450008,ZTF_g,713.3127716467363,31.95273446808542
59300.3238309999,ZTF_g,526.2750728039014,38.4674479615353
59304.232580999844,ZTF_g,423.7405246788005,20.843474348091668
59307.27491899999,ZTF_g,342.6967612264777,22.32616103106673
59309.19042820018,ZTF_g,281.9359131093184,14.421211220501819
59311.209988399874,ZTF_g,266.3336248784746,24.82984610584364
59313.23186339997,ZTF_g,211.54287383532974,12.11776550117505
59315.19469910022,ZTF_g,187.1481765550214,9.633769333832127
59317.17302080011,ZTF_g,162.99504418035363,9.662490709667743
59320.169432899915,ZTF_g,144.79887911169112,11.464983779267893
59322.19017359987,ZTF_g,130.04737787252745,11.405860999346938
59324.16951389983,ZTF_g,115.28160120883497,15.483543878010968
59328.18980319984,ZTF_g,113.03600500963458,16.84604058894464
59334.1683565001,ZTF_g,76.33751177614187,7.92901897360672
59336.21125000017,ZTF_g,76.06064430977014,8.725170854061117
59338.16954859998,ZTF_g,77.93468780055042,8.120744771977712
59341.170520800166,ZTF_g,71.13917100776227,9.430327415698995
59343.23401620006,ZTF_g,67.73226517644629,9.594612057824204
59346.174317100085,ZTF_g,60.93999299992817,8.814492538130965
59348.24918980012,ZTF_g,55.62028373572368,9.867867764684972
59356.17892359989,ZTF_g,63.650233324730515,17.587014154368184
59363.229039399885,ZTF_g,66.36819402211215,14.891877454997562
59268.336064800154,ZTF_r,52.47687924316561,8.001950634046985
59270.336342600174,ZTF_r,131.47246328292616,13.296497750217274
59274.35613430012,ZTF_r,442.80325023715324,28.378997925371436
59276.3361343001,ZTF_r,612.4530475192677,17.81373972939954
59280.288391199894,ZTF_r,831.9936276802969,21.675547640709592
59290.25335650006,ZTF_r,944.46093663997,26.030295214293254
59292.25273150019,ZTF_r,881.6617504552494,24.47243664238506
59294.280520800035,ZTF_r,800.8131573818988,27.39170516761079
59302.26557870023,ZTF_r,499.8963894154256,25.96828797230083
59307.250150499865,ZTF_r,464.3920752621151,11.609942840669424
59309.24990739999,ZTF_r,459.3985287411386,21.6244817175008
59313.21032410022,ZTF_r,442.7547203097503,13.026253533713177
59317.19126159977,ZTF_r,407.3802778041122,14.829998961258152
59322.232303199824,ZTF_r,324.459429332049,12.852240379363412
59324.21114580007,ZTF_r,289.9212176441647,15.450491635580237
59328.169131900184,ZTF_r,240.70128012742862,14.896369553918735
59336.19071759982,ZTF_r,169.05966341771125,10.44097601562845
59341.190219900105,ZTF_r,149.1584975048218,8.733277840644028
59343.1904397998,ZTF_r,136.32050930916702,7.426623440907119
59346.190520800184,ZTF_r,124.03001607878974,8.245809258363966
59350.21164349979,ZTF_r,99.51001690084408,18.420593927856615
59356.23254630016,ZTF_r,109.00338882350857,25.249735085393255
59361.19129629992,ZTF_r,84.48997857829463,13.012084236009521
59363.179537000135,ZTF_r,80.15208054108047,7.388512015870578
59365.18023149995,ZTF_r,67.95352654753931,9.635681669685308
