mjd,filter,uJy,duJy
59312.568198,c,8.0,9.0
59312.575602,c,-12.0,8.0
59312.578828,c,-12.0,8.0
59312.588984,c,0.0,10.0
59312.607748,c,5.0,12.0
59312.639836,c,4.0,22.0
59313.602135,c,-4.0,9.0
59313.613259,c,-15.0,10.0
59313.626271,c,8.0,10.0
59324.491344,c,-3.0,8.0
59324.519861,c,17.0,8.0
59324.530676,c,2.0,8.0
59324.533957,c,-5.0,8.0
59346.501276,c,1065.0,15.0
59346.504494,c,1072.0,15.0
59346.515067,c,1026.0,15.0
59346.519195,c,1047.0,15.0
59350.540323,c,923.0,15.0
59350.547186,c,971.0,14.0
59350.550385,c,932.0,15.0
59350.585648,c,943.0,15.0
59354.497408,c,823.0,14.0
59354.499237,c,858.0,14.0
59354.502892,c,801.0,13.0
59354.507923,c,830.0,16.0
59372.448125,c,299.0,11.0
59372.448586,c,301.0,9.0
59372.44997,c,318.0,9.0
59372.451852,c,333.0,10.0
59372.474414,c,307.0,10.0
59372.474875,c,287.0,13.0
59372.477382,c,323.0,10.0
59372.477842,c,313.0,9.0
59376.47576,c,266.0,8.0
59376.479301,c,245.0,9.0
59376.514777,c,253.0,9.0
59376.521232,c,253.0,10.0
59380.386821,c,215.0,9.0
59380.412367,c,212.0,9.0
59380.417549,c,210.0,11.0
59380.421234,c,207.0,13.0
59384.467475,c,136.0,26.0
59384.470261,c,176.0,15.0
59384.505399,c,114.0,33.0
59384.514155,c,174.0,9.0
59322.505159,o,5.0,16.0
59322.517553,o,-4.0,12.0
59322.525696,o,13.0,14.0
59322.531219,o,-6.0,13.0
59323.61061,o,-6.0,12.0
59323.616519,o,-6.0,11.0
59323.631873,o,0.0,17.0
59323.633958,o,17.0,16.0
59326.509948,o,-5.0,17.0
59326.512237,o,-2.0,16.0
59326.514981,o,-10.0,13.0
59326.520927,o,27.0,14.0
59328.528764,o,59.0,15.0
59328.530607,o,49.0,16.0
59328.533379,o,46.0,19.0
59328.538916,o,26.0,16.0
59329.519583,o,62.0,17.0
59329.52238,o,78.0,18.0
59329.535822,o,97.0,25.0
59329.553622,o,57.0,19.0
59332.486177,o,260.0,20.0
59332.489872,o,250.0,19.0
59332.495878,o,224.0,23.0
59332.504214,o,268.0,20.0
59334.506898,o,505.0,22.0
59334.508726,o,448.0,23.0
59334.513871,o,473.0,20.0
59334.536812,o,481.0,37.0
59336.483388,o,652.0,26.0
59336.490763,o,701.0,20.0
59336.52625,o,642.0,21.0
59336.530993,o,669.0,18.0
59338.531786,o,891.0,20.0
59338.533624,o,871.0,20.0
59338.537743,o,912.0,19.0
59338.543235,o,872.0,18.0
59338.622598,o,852.0,22.0
59344.452739,o,990.0,21.0
59344.461057,o,1027.0,14.0
59344.462898,o,996.0,15.0
59344.490917,o,1003.0,15.0
59348.460425,o,950.0,15.0
59348.467357,o,947.0,14.0
59348.469674,o,958.0,15.0
59348.481688,o,957.0,16.0
59352.469577,o,871.0,17.0
59352.486727,o,924.0,14.0
59352.491843,o,891.0,16.0
59352.494146,o,935.0,17.0
59353.451938,o,835.0,17.0
59353.453823,o,850.0,17.0
59353.477975,o,836.0,14.0
59353.500261,o,843.0,16.0
59358.425611,o,576.0,32.0
59358.428829,o,533.0,24.0
59358.432523,o,566.0,24.0
59358.440328,o,615.0,24.0
59359.471749,o,167.0,453.0
59359.474037,o,82.0,201.0
59359.5001,o,446.0,54.0
59359.502843,o,580.0,45.0
59360.473825,o,503.0,11.0
59360.475672,o,487.0,12.0
59360.49083,o,523.0,15.0
59360.496913,o,522.0,12.0
59362.518036,o,517.0,35.0
59362.553134,o,481.0,28.0
59362.556014,o,434.0,32.0
59362.584413,o,458.0,33.0
59364.43388,o,450.0,17.0
59364.440824,o,452.0,14.0
59364.445932,o,446.0,15.0
59364.472281,o,430.0,18.0
59366.495894,o,482.0,14.0
59366.501275,o,478.0,16.0
59366.504516,o,487.0,15.0
59366.539998,o,431.0,58.0
59368.498544,o,478.0,13.0
59368.499005,o,489.0,11.0
59368.502722,o,478.0,13.0
59368.50411,o,503.0,10.0
59368.514077,o,495.0,11.0
59368.517302,o,450.0,15.0
59368.519603,o,489.0,12.0
59368.520532,o,514.0,12.0
59370.452753,o,502.0,14.0
59370.455964,o,462.0,15.0
59370.461974,o,500.0,14.0
59370.487325,o,490.0,14.0
59374.439733,o,483.0,12.0
59374.441561,o,472.0,14.0
59374.445236,o,462.0,13.0
59374.450274,o,490.0,14.0
59382.36684,o,366.0,16.0
59382.372827,o,354.0,11.0
59382.376037,o,350.0,13.0
59382.387087,o,349.0,12.0
59386.376538,o,287.0,25.0
59386.379744,o,245.0,25.0
59386.389628,o,292.0,23.0
59386.395631,o,285.0,25.0
59388.371707,o,256.0,18.0
59388.373551,o,236.0,22.0
59388.379106,o,247.0,20.0
59388.384405,o,281.0,22.0
59390.464434,o,127.0,56.0
59390.493652,o,168.0,40.0
59390.518548,o,188.0,40.0
59390.543399,o,222.0,35.0
59392.401609,o,230.0,12.0
59392.403461,o,171.0,16.0
59392.406232,o,198.0,13.0
59392.432099,o,207.0,17.0
59334.46092589991,ZTF_g,363.078054770101,16.87785163884372
59336.43973380001,ZTF_g,542.7502097963156,24.639166658348834
59339.403553199954,ZTF_g,741.4399793256616,24.671772002822607
59341.37201389996,ZTF_g,841.5168181519131,25.635866934976136
59343.402708299924,ZTF_g,911.8117827352387,26.452235160031655
59353.379236099776,ZTF_g,712.9055570139973,21.675769279398658
59356.42152780015,ZTF_g,608.2061397947145,22.565285733294225
59359.29344910011,ZTF_g,512.742362381054,24.982596217833077
59362.39582179999,ZTF_g,382.9104333980542,19.317046900704185
59364.378923600074,ZTF_g,344.1054887415067,18.261701730036904
59366.333090300206,ZTF_g,289.6676526487098,14.181933805742899
59368.35951389978,ZTF_g,253.99034032927864,12.622204334879664
59373.43616899988,ZTF_g,169.07321070475166,11.700541296882795
59375.36734949984,ZTF_g,147.2680037829793,9.797825623011946
59377.357511600014,ZTF_g,131.5131560253231,9.241823518345036
59379.3162153,ZTF_g,120.58553096007942,8.397439957753155
59381.31630790001,ZTF_g,102.15527564781488,16.925184453910084
59383.33710649982,ZTF_g,100.38582673331453,17.045706704985236
59386.33789349999,ZTF_g,88.13004664840058,10.002011068908361
59392.28896989999,ZTF_g,73.86794208246216,11.112966092179322
59399.29811340012,ZTF_g,65.53812313446107,6.946832929415782
59401.37371530011,ZTF_g,56.377887672929525,8.629563731183705
59403.36070600012,ZTF_g,61.198559530521095,8.267730302852632
59405.29644680023,ZTF_g,57.15944456852134,6.774836799809349
59407.27556709992,ZTF_g,61.83699832278312,7.319530088588527
59409.31675929995,ZTF_g,66.1697052343815,7.411501161432507
59411.297604199965,ZTF_g,57.88915363019663,7.478799786700386
59414.267696800176,ZTF_g,59.89277008633049,8.916229549560978
59425.266620399896,ZTF_g,48.58323167838722,7.79312419972415
59427.289745400194,ZTF_g,41.860267568722485,6.36762179991282
59430.290983799845,ZTF_g,42.19886790183136,6.474057326827712
59435.20752310008,ZTF_g,42.213406511753476,6.194057582946367
59438.2125694002,ZTF_g,41.48661489809499,8.877535017921785
59440.2706133998,ZTF_g,33.06916278652219,6.290186700327514
59454.21089120023,ZTF_g,32.13660538640313,7.507771848385437
59458.172395799775,ZTF_g,27.229596134894997,4.173292858331087
59334.39982639998,ZTF_r,448.7040608586191,16.14804208129767
59336.462789400015,ZTF_r,677.0800225547326,21.251425301164122
59339.457314800005,ZTF_r,936.8032742866908,35.87229359219672
59341.424918999895,ZTF_r,993.1846528166787,28.05167476585653
59343.37152779987,ZTF_r,1086.5176859354638,42.02827301590574
59346.4204051001,ZTF_r,1135.8495230401159,41.3441563176372
59348.42006940022,ZTF_r,1089.9053891457309,41.956357536320155
59353.419803199824,ZTF_r,873.7226614352165,31.531512638582182
59356.35771990009,ZTF_r,728.8631606710071,26.62216718097604
59362.31837960007,ZTF_r,529.0539972095819,31.41605016892331
59366.39540510019,ZTF_r,508.2788047733811,24.723559181853066
59370.37168980017,ZTF_r,476.37482254428096,16.059149943538387
59373.39071760001,ZTF_r,453.7334527450783,18.7097141246625
59377.378900500014,ZTF_r,388.7979801047326,15.206699878947777
59379.37373840017,ZTF_r,370.74764409698355,17.089812771909926
59381.39180559991,ZTF_r,338.6344985633417,17.976446203015055
59386.36355319992,ZTF_r,246.27231905796475,12.245991557335064
59390.372500000056,ZTF_r,202.8758722239716,17.56324136048993
59394.31743060006,ZTF_r,183.42460816500255,15.620446557060248
59396.34009259986,ZTF_r,169.60365219866654,9.156269600235929
59399.341608799994,ZTF_r,158.71281699169847,9.678412535447375
59401.33370369999,ZTF_r,134.07567744405864,8.451345684340463
59403.31722219987,ZTF_r,129.06818413707802,10.523758766068843
59405.3369907001,ZTF_r,126.5677908881652,8.534240778813585
59407.29671300016,ZTF_r,118.64023547471646,10.504425344046098
59409.27515049977,ZTF_r,113.67265402373567,7.831560993508683
59411.25342589989,ZTF_r,102.69365234338085,9.248984337139017
59414.27521990007,ZTF_r,93.64676944304424,10.746418931276324
59419.30425930023,ZTF_r,76.97682603874902,24.945000959368112
59430.23153939983,ZTF_r,61.69386801209969,10.977498710532112
59454.2895717998,ZTF_r,33.2414530957548,9.69881978469291
