mjd,filter,uJy,duJy
58576.431716,c,34.0,10.0
58576.436585,c,51.0,11.0
58576.454284,c,52.0,9.0
58576.470766,c,46.0,11.0
58579.378836,c,44.0,11.0
58579.38837,c,58.0,11.0
58579.406407,c,56.0,11.0
58579.408763,c,38.0,9.0
58580.409745,c,38.0,11.0
58580.414611,c,46.0,10.0
58580.427427,c,31.0,12.0
58580.431395,c,43.0,10.0
58583.345808,c,19.0,14.0
58583.355094,c,25.0,12.0
58583.37356,c,47.0,13.0
58583.376339,c,9.0,12.0
58603.343882,c,-8.0,12.0
58603.353136,c,15.0,13.0
58603.362321,c,8.0,13.0
58603.371692,c,18.0,12.0
58530.484792,o,22.0,36.0
58530.4987,o,-60.0,32.0
58530.516525,o,4.0,33.0
58530.519902,o,-20.0,34.0
58537.434897,o,8.0,14.0
58537.445807,o,6.0,18.0
58537.465307,o,33.0,18.0
58537.46819,o,-3.0,16.0
58542.480058,o,13.0,16.0
58542.493474,o,10.0,14.0
58542.497415,o,11.0,14.0
58542.513652,o,43.0,15.0
58546.478839,o,4.0,14.0
58546.491309,o,12.0,13.0
58546.496204,o,-10.0,11.0
58546.511035,o,21.0,15.0
58549.460627,o,109.0,14.0
58549.463421,o,104.0,16.0
58550.461343,o,183.0,14.0
58550.4703,o,164.0,14.0
58550.481896,o,169.0,16.0
58550.485751,o,182.0,16.0
58558.437292,o,272.0,22.0
58558.451555,o,367.0,23.0
58558.455913,o,344.0,22.0
58558.4702,o,363.0,24.0
58566.40493,o,191.0,117.0
58566.415133,o,137.0,53.0
58566.419499,o,174.0,43.0
58566.435175,o,285.0,80.0
58567.409327,o,208.0,24.0
58567.418849,o,186.0,16.0
58567.419762,o,203.0,16.0
58567.421591,o,198.0,21.0
58569.378805,o,192.0,15.0
58569.389247,o,176.0,14.0
58569.390204,o,183.0,13.0
58569.408616,o,163.0,14.0
58571.372177,o,133.0,15.0
58571.381524,o,152.0,13.0
58571.400018,o,136.0,13.0
58571.402923,o,134.0,14.0
58573.360546,o,134.0,14.0
58573.370183,o,153.0,15.0
58573.388596,o,111.0,14.0
58573.390937,o,84.0,15.0
58578.4011,o,108.0,14.0
58578.414453,o,81.0,12.0
58578.419318,o,78.0,14.0
58578.43406,o,88.0,14.0
58581.358864,o,73.0,13.0
58581.377238,o,99.0,14.0
58581.37863,o,94.0,14.0
58581.398565,o,90.0,13.0
58585.355216,o,47.0,18.0
58585.365732,o,72.0,18.0
58585.367122,o,74.0,18.0
58585.384361,o,88.0,18.0
58587.318655,o,48.0,42.0
58587.32916,o,77.0,55.0
58587.330075,o,46.0,43.0
58587.347366,o,-433.0,592.0
58590.386241,o,35.0,42.0
58590.40052,o,10.0,54.0
58590.404427,o,66.0,45.0
58590.420081,o,60.0,54.0
58591.386116,o,36.0,27.0
58591.395632,o,-9.0,25.0
58591.405554,o,5.0,26.0
58591.415772,o,54.0,32.0
58593.361299,o,60.0,24.0
58593.371502,o,15.0,31.0
58593.381896,o,55.0,26.0
58593.392691,o,28.0,27.0
58596.365544,o,44.0,13.0
58596.377905,o,37.0,16.0
58596.381347,o,39.0,18.0
58596.395982,o,40.0,17.0
58597.333873,o,48.0,13.0
58597.342946,o,36.0,13.0
58597.352253,o,57.0,13.0
58597.359215,o,25.0,13.0
58599.333359,o,51.0,17.0
58599.342506,o,48.0,12.0
58599.352521,o,46.0,14.0
58599.36181,o,48.0,14.0
58600.399802,o,-9.0,57.0
58600.414463,o,36.0,18.0
58609.315615,o,38.0,16.0
58609.323548,o,6.0,16.0
58609.331874,o,14.0,15.0
58609.340645,o,61.0,14.0
58559.29747689981,ZTF_g,191.08420948651823,13.442563627418796
58567.20512730023,ZTF_g,65.77159895505595,10.856706896880118
58572.205868099816,ZTF_g,44.65396215802438,9.627787777168649
58580.234606499784,ZTF_g,33.217152473633575,5.73777785995857
58556.20342590008,ZTF_r,346.641056755164,18.523653162685854
58559.24228010001,ZTF_r,330.1970584154672,15.742840995166661
58562.33959490014,ZTF_r,295.9827493660634,21.24927602011148
58567.22621530015,ZTF_r,197.16489871483952,15.44309242470247
58572.22799770022,ZTF_r,129.8075640238977,12.208868859359425
58580.212511599995,ZTF_r,71.34330100970595,6.177597181740744
58584.18414349994,ZTF_r,59.77125848381103,8.618160167451252
