mjd,filter,uJy,duJy
59517.364811,c,300.0,12.0
59517.368032,c,310.0,12.0
59517.374466,c,306.0,13.0
59517.385975,c,281.0,11.0
59479.439316,o,-65.0,42.0
59479.442998,o,-33.0,40.0
59479.445759,o,-54.0,37.0
59479.477513,o,-15.0,44.0
59479.479814,o,-87.0,40.0
59479.48304,o,-33.0,44.0
59479.483963,o,27.0,43.0
59479.511556,o,14.0,51.0
59481.390097,o,-34.0,36.0
59481.398494,o,-23.0,29.0
59481.420402,o,10.0,26.0
59481.457508,o,-35.0,29.0
59481.460709,o,9.0,30.0
59481.494049,o,-36.0,25.0
59481.516966,o,-21.0,31.0
59483.446923,o,-23.0,20.0
59483.450146,o,15.0,20.0
59483.484412,o,5.0,20.0
59483.489948,o,-14.0,20.0
59485.423717,o,-16.0,16.0
59485.456419,o,-21.0,13.0
59485.459622,o,-28.0,15.0
59485.46511,o,34.0,15.0
59487.482628,o,7.0,18.0
59487.48632,o,50.0,18.0
59487.491857,o,21.0,18.0
59487.505221,o,-15.0,20.0
59489.419817,o,29.0,13.0
59489.423021,o,68.0,11.0
59489.450627,o,43.0,13.0
59489.455725,o,73.0,13.0
59491.404173,o,130.0,16.0
59491.407397,o,92.0,17.0
59491.412921,o,68.0,17.0
59491.448345,o,65.0,18.0
59493.392564,o,136.0,13.0
59493.396227,o,143.0,12.0
59493.401715,o,132.0,12.0
59493.434957,o,149.0,12.0
59495.417921,o,169.0,27.0
59495.452385,o,100.0,115.0
59495.455195,o,98.0,87.0
59495.460764,o,167.0,24.0
59499.475412,o,144.0,281.0
59501.391974,o,239.0,19.0
59501.395177,o,277.0,15.0
59501.400694,o,276.0,18.0
59501.436082,o,265.0,23.0
59503.312919,o,195.0,49.0
59503.315685,o,305.0,53.0
59503.321688,o,242.0,54.0
59503.33183,o,307.0,53.0
59509.350179,o,296.0,24.0
59509.35433,o,313.0,29.0
59509.361292,o,319.0,26.0
59509.372852,o,343.0,32.0
59511.419054,o,260.0,23.0
59511.422738,o,327.0,28.0
59511.428285,o,280.0,22.0
59511.461451,o,278.0,65.0
59513.342212,o,276.0,17.0
59513.345413,o,296.0,17.0
59513.35095,o,316.0,16.0
59513.362405,o,327.0,18.0
59515.353582,o,282.0,18.0
59515.358651,o,288.0,16.0
59515.361877,o,273.0,17.0
59515.372934,o,295.0,17.0
59519.338215,o,279.0,19.0
59519.370086,o,241.0,17.0
59519.373311,o,244.0,15.0
59519.378845,o,265.0,17.0
59523.322068,o,249.0,15.0
59523.325291,o,228.0,14.0
59523.33132,o,263.0,16.0
59523.341918,o,228.0,15.0
59527.334873,o,218.0,17.0
59527.33856,o,217.0,18.0
59527.345927,o,234.0,19.0
59527.36812,o,222.0,19.0
59529.325675,o,219.0,15.0
59529.360674,o,196.0,14.0
59529.36437,o,204.0,17.0
59529.369479,o,245.0,15.0
59531.304387,o,240.0,46.0
59531.336685,o,168.0,70.0
59531.339911,o,264.0,71.0
59531.347293,o,232.0,48.0
59535.318395,o,153.0,247.0
59535.321626,o,-272.0,655.0
59535.327626,o,356.0,437.0
59537.295206,o,204.0,45.0
59537.298408,o,201.0,43.0
59537.303917,o,179.0,37.0
59537.315826,o,159.0,24.0
59539.318326,o,141.0,38.0
59539.321555,o,235.0,34.0
59539.327098,o,143.0,35.0
59539.338161,o,209.0,38.0
59541.306292,o,158.0,19.0
59541.309495,o,152.0,18.0
59541.31547,o,177.0,18.0
59541.325548,o,168.0,19.0
59543.318912,o,147.0,17.0
59543.322132,o,149.0,15.0
59543.328129,o,154.0,16.0
59543.338729,o,132.0,17.0
59545.292104,o,164.0,12.0
59545.295307,o,151.0,14.0
59545.301274,o,145.0,14.0
59545.312262,o,150.0,13.0
59547.314926,o,144.0,18.0
59547.318156,o,132.0,19.0
59547.324643,o,126.0,17.0
59547.335735,o,78.0,19.0
59551.256861,o,132.0,16.0
59551.260087,o,111.0,15.0
59551.267004,o,135.0,17.0
59551.278988,o,124.0,14.0
