mjd,filter,uJy,duJy
59109.547217,c,4.0,10.0
59109.550433,c,-24.0,11.0
59109.557016,c,3.0,10.0
59109.592262,c,-2.0,10.0
59113.442513,c,8.0,18.0
59113.444343,c,0.0,16.0
59113.447999,c,33.0,16.0
59113.454398,c,-4.0,13.0
59117.491759,c,-2.0,10.0
59117.494961,c,0.0,10.0
59117.501974,c,11.0,11.0
59117.517946,c,-9.0,9.0
59133.417592,c,281.0,12.0
59133.420798,c,274.0,12.0
59133.426747,c,263.0,12.0
59133.440001,c,271.0,12.0
59137.381589,c,288.0,12.0
59137.383417,c,292.0,11.0
59137.406469,c,289.0,11.0
59137.420868,c,284.0,12.0
59141.440855,c,480.0,197.0
59141.446347,c,256.0,12.0
59141.457794,c,331.0,59.0
59145.407602,c,212.0,10.0
59145.410802,c,202.0,10.0
59145.418578,c,216.0,10.0
59145.431855,c,232.0,10.0
59161.384325,c,78.0,11.0
59161.398537,c,92.0,11.0
59161.404037,c,75.0,11.0
59161.411367,c,89.0,10.0
59169.348674,c,67.0,10.0
59169.351875,c,41.0,7.0
59169.358281,c,48.0,9.0
59169.368343,c,55.0,8.0
59107.460005,o,-7.0,10.0
59107.461846,o,-6.0,10.0
59107.469664,o,-7.0,11.0
59107.486518,o,-10.0,9.0
59111.485486,o,431.0,234.0
59111.488303,o,-162.0,201.0
59111.523851,o,-2.0,11.0
59111.552241,o,10.0,18.0
59115.438869,o,15.0,11.0
59115.440731,o,11.0,9.0
59115.446404,o,7.0,9.0
59115.452396,o,3.0,10.0
59119.402785,o,16.0,20.0
59119.404625,o,-32.0,19.0
59119.407851,o,4.0,23.0
59119.412915,o,-3.0,22.0
59120.433579,o,24.0,16.0
59120.436815,o,31.0,22.0
59120.441887,o,-11.0,18.0
59120.4556,o,0.0,18.0
59121.350735,o,3.0,27.0
59121.353949,o,15.0,29.0
59121.360424,o,12.0,24.0
59121.376197,o,7.0,25.0
59126.460613,o,103.0,22.0
59126.461991,o,103.0,27.0
59126.463851,o,116.0,22.0
59126.466191,o,127.0,23.0
59126.469919,o,125.0,20.0
59126.501585,o,39.0,37.0
59126.504338,o,113.0,22.0
59126.529868,o,2.0,148.0
59127.363417,o,161.0,21.0
59127.368025,o,118.0,21.0
59127.392383,o,135.0,22.0
59127.398409,o,113.0,29.0
59129.432786,o,168.0,16.0
59129.436442,o,191.0,13.0
59129.471245,o,182.0,17.0
59129.477647,o,200.0,15.0
59129.48039,o,215.0,14.0
59129.483592,o,181.0,15.0
59129.516255,o,175.0,18.0
59129.521391,o,183.0,18.0
59131.468116,o,234.0,12.0
59131.469038,o,190.0,11.0
59131.471799,o,224.0,11.0
59131.473182,o,195.0,9.0
59131.477325,o,213.0,13.0
59131.479647,o,222.0,12.0
59131.512324,o,235.0,13.0
59131.513703,o,219.0,13.0
59135.441838,o,250.0,14.0
59135.445059,o,230.0,13.0
59135.44552,o,182.0,23.0
59135.480408,o,165.0,53.0
59135.480868,o,215.0,29.0
59135.532768,o,216.0,36.0
59139.400306,o,198.0,11.0
59139.401685,o,230.0,17.0
