mjd,filter,uJy,duJy
58960.60546,c,-11.0,8.0
58960.609834,c,5.0,9.0
58960.615491,c,-10.0,10.0
58960.619778,c,-5.0,10.0
58960.630844,c,-17.0,16.0
58964.531725,c,5.0,11.0
58964.535087,c,0.0,10.0
58964.540213,c,13.0,8.0
58964.552773,c,12.0,11.0
58968.49939,c,33.0,9.0
58968.502187,c,11.0,8.0
58968.506325,c,-3.0,8.0
58968.511396,c,8.0,8.0
58972.589995,c,29.0,8.0
58972.592782,c,33.0,8.0
58972.61255,c,32.0,8.0
58972.62258,c,29.0,12.0
58988.476494,c,210.0,10.0
58988.501784,c,198.0,10.0
58988.505025,c,203.0,10.0
58988.507768,c,196.0,10.0
58992.483856,c,186.0,9.0
58992.485685,c,176.0,10.0
58992.488883,c,178.0,10.0
58992.496696,c,195.0,10.0
59000.526901,c,138.0,9.0
59000.555361,c,127.0,9.0
59000.583734,c,130.0,9.0
59000.608493,c,134.0,11.0
59015.445504,c,59.0,8.0
59015.448703,c,45.0,9.0
59015.455116,c,65.0,8.0
59015.472513,c,59.0,9.0
59020.440856,c,94.0,17.0
59020.473043,c,48.0,8.0
59020.476256,c,32.0,8.0
59020.501943,c,35.0,17.0
59020.502859,c,33.0,9.0
59020.509752,c,43.0,16.0
59028.447186,c,30.0,8.0
59028.450387,c,28.0,7.0
59028.455978,c,30.0,7.0
59028.466509,c,29.0,6.0
58956.561525,o,-5.0,10.0
58956.566666,o,7.0,13.0
58956.569893,o,18.0,12.0
58956.581451,o,15.0,12.0
58956.635118,o,-18.0,13.0
58962.504474,o,-14.0,9.0
58962.508022,o,5.0,10.0
58962.515083,o,-31.0,9.0
58962.530898,o,-25.0,10.0
58966.500357,o,-24.0,12.0
58966.50319,o,-7.0,13.0
58966.508776,o,-11.0,10.0
58966.518851,o,22.0,10.0
58970.535583,o,17.0,9.0
58970.538362,o,35.0,10.0
58970.538823,o,4.0,9.0
58970.540668,o,3.0,9.0
58970.54113,o,6.0,10.0
58970.547132,o,11.0,9.0
58970.548513,o,13.0,8.0
58970.55945,o,25.0,12.0
58974.521625,o,63.0,13.0
58974.523472,o,38.0,18.0
58974.525841,o,45.0,14.0
58974.526302,o,55.0,18.0
58974.528141,o,73.0,16.0
58974.533587,o,47.0,16.0
58974.534047,o,56.0,17.0
58974.5387,o,28.0,20.0
58976.494151,o,56.0,50.0
58976.497396,o,33.0,51.0
58976.519951,o,171.0,52.0
58976.52361,o,74.0,54.0
58976.619067,o,118.0,23.0
58978.509012,o,124.0,16.0
58978.534549,o,131.0,15.0
58978.536393,o,106.0,17.0
58978.541918,o,94.0,20.0
58978.542379,o,100.0,14.0
58978.544221,o,93.0,16.0
58978.546987,o,114.0,18.0
58978.552065,o,109.0,18.0
58982.453039,o,151.0,10.0
58982.463184,o,148.0,11.0
58982.465036,o,149.0,12.0
58982.485818,o,163.0,12.0
58982.488157,o,144.0,10.0
58982.490075,o,135.0,12.0
58982.490996,o,125.0,10.0
58982.496535,o,134.0,14.0
58984.515916,o,154.0,12.0
58984.517761,o,176.0,10.0
58984.520559,o,172.0,12.0
58984.525755,o,162.0,10.0
58986.54642,o,172.0,10.0
58986.550581,o,190.0,10.0
58986.585116,o,155.0,8.0
58986.593977,o,155.0,8.0
58990.473647,o,169.0,11.0
58990.476425,o,149.0,10.0
58990.480181,o,130.0,10.0
58990.488949,o,165.0,9.0
58994.486272,o,130.0,11.0
58994.489496,o,134.0,12.0
58994.492264,o,136.0,11.0
58994.497332,o,147.0,11.0
58998.464009,o,109.0,10.0
58998.477089,o,116.0,10.0
58998.480856,o,118.0,10.0
58998.485939,o,91.0,9.0
59002.464125,o,100.0,12.0
59002.465966,o,98.0,14.0
59002.491074,o,84.0,10.0
59002.496264,o,90.0,13.0
59004.50214,o,77.0,20.0
59004.506284,o,106.0,23.0
59004.511801,o,106.0,22.0
59004.52424,o,90.0,20.0
59006.443175,o,69.0,18.0
59006.445013,o,91.0,16.0
59006.448244,o,102.0,16.0
59006.453314,o,127.0,22.0
59008.508126,o,-88.0,203.0
59008.542672,o,-176.0,140.0
59008.546338,o,197.0,488.0
59008.553333,o,228.0,565.0
59010.427813,o,57.0,10.0
59010.430592,o,78.0,10.0
